Title,Location,Company,Description
"Software Engineer, Product","San Francisco, CA","Gusto
4.3","At Gusto, we serve 100,000 small business customers with our Payroll, Benefits, and HR software suite, which allows them to move faster and gives them peace of mind about back-office tasks in their business. Our Product Engineering teams build this suite of software, each focused on a different slice of the pie: Payroll, Benefits, and HR.

We're hiring engineers to join these teams and work on customer-facing products, developing features and iterating across our platform to help define the customer journey at Gusto. Our main goal in these teams is to keep our customers happy and to deliver a consistently great experience across all of our products.

We're looking for talented and motivated engineers with 4+ years of experience. Our engineers own projects from end-to-end by influencing initial feature specs, building backend APIs, writing frontend code, and overseeing ongoing improvements for deployed features. If you're interested in building elegant software with far-reaching effects in our modern economy, join us!

Here's what you'll do day to day:
Own what you build as you architect, test, and refine Gusto's product suite
Tackle a wide variety of technical problems throughout the stack and contribute daily to all parts of our product code base
Collaborate with our product management and design teams to understand customer pain points, come up with solutions, and then prototype, iterate, and launch daily
Build a product that our customers genuinely love. Don't just take our word for it - check out what some customers have to say.
Here's what we're looking for:


4+ years of technical experience
Passionate about creating memorable experiences for customers
Interest in complex product development problems -- we use Rails & React, but you don't have to know them
Appreciation for a collaborative, test-driven environment
Experience turning wireframes and mockups into elegantly executed code
Well-structured, easily maintainable, well-documented code that balances beauty and pragmatism
Degree in Computer Science preferred
Learn more about the team:


Our Engineering Culture and Values
How We Built a Service-Driven Team
Our Diversity Goals and Efforts
About Gusto


Our customers come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it's the right thing to do, but because it makes our company stronger. If you share our values and our enthusiasm for small businesses, you will find a home at Gusto.

Gusto is a modern, online people platform that helps small businesses take care of their teams. On top of full-service payroll, Gusto offers health insurance, 401(k)s, expert HR, and team management tools. Today, Gusto offices in Denver, San Francisco, and New York serve more than 100,000 businesses nationwide."
Software Engineer,"San Francisco, CA","Wish
3.7","As the world moves to mobile shopping, Wish engineers are at the forefront of change. Our small agile team moves over 2 billion packages across the globe each year. Because we have a small team with a big job to do, each team member makes a huge impact on the business. You will have the opportunity to implement your ideas and to own your work.

We’re looking for self-starters, team players, and people who are excited by complex problems. The role is ideal for someone who has a solid backend engineering background.

Does that sound like you? Great! We encourage you to apply your skills and grow your career at Wish!
Who you are:
Bachelor's degree in computer science or equivalent degrees with 3-5 years of industry experience.
Excellent software design skill with experience in Python, Go, and/or Java.
Strong background in one or more of the following areas: machine learning, recommendation system, search ranking, or data mining.
Passionate about working with large amount of data and ability to translate insights into business recommendations.
Experience with different big data framework, includes Hadoop, Presto, MapReduce, and/or distributed systems.
What You'll Do
Develop and maintain a new, big data service that processes hundreds of millions of package tracking data daily
Build a big data-driven web application
Integrate data from a large number of services
Optimize and scale, performance as needed
Company Description:

Founded in 2010 and headquartered in San Francisco, Wish is a leading e-commerce platform, putting a digital shopping mall of affordable goods directly in the pockets of consumers worldwide. Wish employs big data principles, machine-learning, and state-of-the-art search technologies to create a highly-visual, entertaining, and personalized browsing experience for each user. The company leverages a global network of direct suppliers, providing access to top quality, affordable products to anyone with a smartphone. As of 2018, Wish has more than 80 million monthly active users, over one million merchants, and sells nearly 1 billion products annually. For more information about the company or to download the Wish mobile app, please visit www.wish.com or wish.com/careers or follow @WishShopping on Twitter, Facebook and Instagram.

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records."
"Software Engineer, Intern (Summer 2020)","San Francisco, CA","Gusto
4.3","Our software engineering internship is a 12-week experience that blends learning with impact. Our interns are embedded directly into our engineering teams, contributing immediately to impactful projects and constantly learning.

You'll influence the initial specs for the feature, build/modify the backend APIs (mostly Rails), write the front-end code that consumes said APIs (mostly React), and be responsible for ongoing improvements once the feature is deployed.

Here's what you'll do:


Own what you build as you architect, test, and refine the Gusto platform
Tackle a wide variety of technical problems throughout the stack and contribute daily to all parts of our code base, using our development workflow
Work with our product and design teams to understand customer pain points, come up with solutions, and then prototype, iterate, and launch daily
Be surrounded by individuals who are doing the best work of their lives and loving every moment of it
Here's what we're looking for:


Students pursuing a BS and/or MS degree in computer science or related technical field with an expected graduation date in December 2020, or later
Passion for creating memorable experiences for customers
Interest in technologies such as React, Redux, Ruby, Rails, and GraphQL
Appreciation for a test-driven, code review culture
A drive to create well-structured and maintainable code that balances beauty and pragmatism
Learn more about the team:


Our Engineering Culture and Values
How We Built a Service-Driven Team
Our Diversity Goals and Efforts
About Gusto


Our customers come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it's the right thing to do, but because it makes our company stronger. If you share our values and our enthusiasm for small businesses, you will find a home at Gusto.

Gusto is a modern, online people platform that helps small businesses take care of their teams. On top of full-service payroll, Gusto offers health insurance, 401(k)s, expert HR, and team management tools. Today, Gusto offices in Denver, San Francisco, and New York serve more than 100,000 businesses nationwide."
Software Engineer - Data Platform,"San Francisco, CA","Fitbit
3.3","At Fitbit, our mission is to help people lead healthier, more active lives by empowering them with data, inspiration and guidance to reach their goals.

We started our journey in 2007—as a team of two with one big idea. Since then, we've grown to over 1,700 employees, sold over 90mm devices, and built a health and wellness community across the globe. In fact, the Fitbit Community has taken enough steps to walk from the Sun to Pluto and back again! Offering award-winning products, a top-rated mobile app and an easy-to-use dashboard, Fitbit provides personalized experiences that help our users reach their goals. With a reenergized focus on innovative devices, interactive experiences, and enterprise health we are transforming the way consumers and businesses see health & fitness.

From your first steps as a Fitbitter, you will be at the forefront of developing new products. Our culture combines the spirit of startup with the perks of being public. We offer a competitive benefits package and amazing perks like unlimited snacks, Friday happy hours, a wellness stipend, and a strong focus on a healthy work-life balance. As part of our team, you'll have the opportunity to grow your career, contribute your ideas to life-changing products and services, and—above all—have fun doing it.

Fitbit's HQ campus is located in the heart of San Francisco with office locations in Boston, San Diego, Salt Lake City and around the world. Think you've found your fit?

About the Team


The Data Platform team is responsible for making the vast amounts of data at Fitbit accessible to teams across the organization. We are also responsible for supporting the compute layer on top of the data which enables clients of the platform to build features and perform analysis on that data.

We spend our time working with internal clients like product managers, data scientists, data analysts and other software engineers to understand their data needs and build scalable solutions.

Currently we leverage a lot of open source technology like Spark, Hive, Kafka, Airflow and more. However, we also believe that Fitbit has a lot of unique problems that require us to think creatively outside of what the open source world can provide.

What You'll Work On:


As a member of the Fitbit Data Platform team you get to play a few different roles:

Architect: We own the data platform which supports all of our analytics, data science, and data applications.

Developer: We write lots of code. You'll be writing high-performance software that's responsible for moving data between our various data storage tiers.

Consultant: We work closely with the data providers and data consumers to ensure their needs are met. We are only successful if our clients are successful.

Leader: We need to be vocal about our experiences to internal teams as well as the outside world through blog posts, presentations and open source contributions.

Mentor: As we grow our team, we need strong mentors who will level up those around them.

Required Skills:
5+ years of experience as a software engineer
Strong Java and/or Scala knowledge
Extensive experience with Big Data and distributed systems.
Experience with some of the key technologies we are building on: Spark, Kafka, Hive, Parquet, MySQL, Cassandra, BigQuery, BigTable
Proven track record of working with technical and non-technical stakeholders.
Ability to work across teams to solve problems.
Nice-to-Have Skills:


Cloud IaaS experience: AWS, GCP, or Azure Cloud
DevOps experience
Experience with Python
Experience meeting compliance requirements for Safe Harbor, HIPAA, HiTRUST, etc.
Airflow, Luigi, or other orchestration tools

Fitbit is proud to be an equal opportunity employer. We recruit, hire, train, promote, pay, and administer all personnel actions without regard to race, color, ancestry, national origin, citizenship, religion, age, sex (including pregnancy, childbirth, and medical conditions related to pregnancy, childbirth, or breastfeeding), sex stereotyping (including assumptions about a person's appearance or behavior, gender roles, gender expression, or gender identity), sexual orientation, gender, gender identity, gender expression, marital status, medical condition, mental or physical disability, military or veteran status, genetic information or other statuses protected by law. We interpret these protected statuses broadly to include both the actual status and any perceptions and assumptions made regarding these statuses.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance Fitbit will consider for employment qualified applicants with arrest and conviction records."
"Software Engineer, Backend - Content Services","San Francisco, CA","Quizlet
4.5","Quizlet’s mission is to help students (and their teachers) practice and master whatever they are learning. Every month more than 50 million active learners from 130 countries practice and master more than 300 million study sets on every conceivable topic and subject. We are developing new learning experiences by modeling how students learn and drawing upon knowledge acquisition, retention, and pedagogy in cognitive science. We are always seeking to help students master any subject by optimizing study efficiency and engagement.

As part of the Content Services team, you will you will redesign parts of the backend and build services to help scale Quizlet . Quizlet continues to add millions of users every day. To support the next 100 million users we’re building highly-scalable back-end services in the areas of content-management, communication, payments, search, and many more. This team will own this migration and pave the way for other teams to build new services.
What you'll do
Dig into existing code and make it more efficient and scalable.
Own all aspects of the service lifecycle including design, development, operation, and continual improvement.
Work collaboratively within a small team creating services that other teams depend on
Participate in design, code, and architecture reviews
Investigate new technologies that may be of use to the team
Example Projects:
Build payment services to handle millions of dollars a week for incoming and outgoing transactions in a challenging global context.
Build and scale full-text search capabilities with ElasticSearch over billions of items in our content graph
Add write scalability and global active/active (high-availability) support to large-scale content services handling on the order of 100 billion items increasing by billions a month
Make our content services more flexible and agile for our application developers and users, allowing more types of media and content (for example, audio, video, AR)
Required Qualifications
Backend server experience in JVM (Java, Scala, Kotlin), Python or Node
Experience building services using Docker/Kubernetes or similar
7+ years of experience building highly interactive websites
Experience scaling a large-scale website
Experience building stateful APIs using a range of database and caching technologies
Excitement about the impact your work could have on the lives of students and teachers every day
We hope you are excited about everything you read so far. We highly encourage you to apply for this position, even if you feel you do not meet all the requirements. Quizlet is always looking for amazing folks that believe in our mission and can contribute to our team in various ways - not merely candidates that fit a certain mold.

Quizlet's Team Culture

We are here to make education better and more accessible. We strive to improve the lives of students and teachers at every stage and in every setting. We have a bias for action, take initiative, and hustle to deliver results. We make informed decisions whenever possible but are unafraid to take calculated risks on great ideas to promote learning. We embrace challenges and see effort as the path to mastery. We’re constantly seeking opportunities to learn and we embrace curiosity. Quality matters at Quizlet, and we hold the bar high on everything we do. We sweat the details and take personal accountability and pride in anything that carries the Quizlet name. We speak up, jump in and work with each other to fix problems, and never say ""that's not my job."" We treat each other with honesty and respect, encourage vigorous debate, and seek critical feedback. We value diversity, humility, transparency, and collaboration as the best paths to our success — as individuals, as a team, and as a company.

Quizlet’s success as an online learning community depends on a strong commitment to diversity, equity and inclusion. We are actively working to build a team that is representative of the diverse communities we serve, and an open, inclusive work environment where all employees can thrive. As an equal opportunity employer and a tech company committed to societal change, we welcome applicants from all backgrounds. Women, people of color, members of the LGBTQ+ community, individuals with disabilities, and veterans are strongly encouraged to apply. Come join us!"
Software Engineer- Front End,"San Francisco, CA","Fuze
4.3","Fuze is a global, cloud-based unified communications platform that empowers productivity and delivers insights across the enterprise by enabling simplified business voice communications, flexible video conferencing and always-on collaboration. Fuze allows the modern, mobile workforce to seamlessly communicate anytime, anywhere, across any device.

We are looking for an experienced Software Engineer to help build and maintain the next generation apps of our unified communication platform. We place a strong emphasis on simplicity, scalability, and reliability. We are looking for engineers who have a natural love and appreciation for developing complex software systems, and are always eager to learn something new. You'll be expected to participate in all aspects of the software development process: design, implement, test, deploy, monitor, triage, and fix.

What you'll do:
Develop new user-facing features, for existing and new web applications
Ensure the technical feasibility of UI/UX designs
Optimize applications for maximum speed and scalability
Help improve our code quality through writing unit tests, automation and performing code reviews
Participate in brainstorming sessions and contribute ideas to our technology, algorithms and products
Work with the product and design teams to understand end-user requirements, formulate use cases, and then translate that into a pragmatic and effective technical solution
Dive into difficult problems and successfully deliver results on schedule
Have passion for learning new technologies and methodologies
Seek for excellence and quality in everything you do
What you'll need:
University degree in Computer Science/Engineering or equivalent work experience
Awareness or experience in agile methodologies
Must have 3+ years deep experience with HTML and Javascript
Experience with AngularJS and TypeScript is preferred
Object oriented software development is a must have, should also be aware of existing design patterns and experience applying them
Familiarity with front-end build tools, such as Grunt and Gulp.js
Demonstrated knowledge on client-server protocols such as REST, and consuming such protocols
Must have advanced English written and verbal communication skills
The ideal candidate has excellent analytic and troubleshooting skills and is able to resolve complex problems independently
Should enjoy working in a larger team and is eager to learn from more experienced team members
Knowledge of PBX and telecom is a plus"
"Generalist Software Engineer, New Grad","San Francisco, CA","LiveRamp
4.5","LiveRamp is looking for new graduates that crave challenges and seek out dynamic experiences and to jump right in and be fast-tracked onto a team that is the best fit for your skills and interests. Here at LiveRamp, we're changing the world of data connectivity. Our technology unites the marketing technology ecosystem, enabling brands to measure the impact of digital marketing on sales and deliver highly relevant messages to consumers on virtually any channel or device.

As a Software Generalist you will help bring this vision to life by tackling your projects head on. It's hard to say what tomorrow's challenge may be, but in this role, you'll be happy to hack away at it, whether it's a Ruby on Rails web application, a distributed analysis Hadoop workflow in java, or something completely new. You'll also collaborate with other engineers to execute on a diverse range of projects.

On the engineering team at LiveRamp, we value ownership and individual contribution within a collaborative environment. Be ready to leave your ego at the door, roll up your sleeves and start solving huge challenges as soon as you begin.

You will:
Design and build sophisticated systems to process and visualize massive amounts of data.
Make mistakes. Fix them; learn from them; make different ones next time.
Be at the forefront of technology innovation. Keep LiveRamp on the cutting edge of industry tools and best practices.
Push your teammates to become stronger engineers. They will do the same for you.
Take our engineering, business development, and culture in a whole new direction during one of our four Hackweeks every year.
About you:
Excited by the idea of building scalable and reliable products.
A talented new grad and looking to start a full time role in Summer 2020.
Comfortable working in multiple languages, frameworks, and environments.
Desire to work in San Francisco. We will relocate you if necessary.
Possess a startup personality: smart, ethical, friendly, hard-working and productive.
A data enthusiast who wants to be surrounded by brilliant teammates and huge challenges.
Benefits:
People. Work with talented, collaborative, and friendly people who love what they do.
Stock
Unlimited paid time off
One-of-a-kind mentorship
Competitive Medical, dental, & vision insurance
401K Matching
Employee Stock Purchase Plan (ESPP)
Commuter benefits
Catered meals & stocked kitchen
Events including games nights, happy hours, camping trips and sporting leagues
More about us:

LiveRamp provides the identity resolution services and integrations that are the foundation for omnichannel marketing. Our services transform the technology platforms used by our customers into people-based marketing channels that improve the relevancy of marketing, and ultimately allow consumers to better connect with the brands and products they love.

We thrive on mind-bending technical challenges and value entrepreneurship, humility, and constant personal growth. There is so much more that we want to build and that we could continue to improve. We value strong engineers who are agile enough to hit the ground running and tackle challenges.

LiveRamp is an affirmative action and equal opportunity employer (AA/EOE/W/M/Vet/Disabled) and does not discriminate in recruiting, hiring, training, promotion or other employment of associates or the awarding of subcontracts because of a person's race, color, sex, age, religion, national origin, protected veteran, disability, sexual orientation, gender identity, genetics or other protected status. Qualified applicants with arrest and conviction records will be considered for the position in accordance with the San Francisco Fair Chance Ordinance."
"Software Engineer, Backend","San Francisco, CA","Twitter
4.1","Twitter is on a hiring tour, and we want you to be a part of it! We're looking for mobile and systems engineers with 4-6 years experience.

After we've reviewed your application, you may receive an invitation to interview onsite with one of our Consumer, Revenue or Platform businesses.

Successful candidates will be placed in Twitter’s SF headquarters, work in a distributed Twitter office (e.g. Boulder, New York City, Boston), or work remotely (for those who qualify).

We're interviewing in San Francisco, New York, Mexico City, Boulder, Atlanta, Miami, Boston and Washington D.C. Not near one of those cities? Don't worry qualified candidates, #FlightsOnUs #HotelsToo."
"Software Engineer, Associate","San Francisco, CA","Infor
3.7","Sustaining Engineer

San Francisco, CA

SUMMARY:

We are looking for software engineers who are motivated and passionate about fixing & diagnosing problems in large bodies of complex code, delivering fixes to customers with rapid turnaround time and high quality. You will be part of our core development team to improve the product based on requirements and defects/issues reported by Support, Operations, Customer Success and Field organizations.

RESPONSIBILITIES:

• You will triage, prioritize, root cause, and fix customer-reported product defects and act as a liaison to other product groups within Birst to coordinate critical investigations and provide technical expertise.

• You will investigate and implement code fixes to resolve technically difficult product defects/issues.

• You will code and Implement improvements, gather requirements from customers, engage in design and code review of the product, and develop and validate software components and modules.

• You will collaborate with Support, Operations, Dev, QA and Field teams to diagnose and troubleshoot complex customer issues, recommend workaround to unblock the customers and orchestrate development and testing of patches/hot-fixes.

• You will provide mentorship to the team- on how to make code maintainable and product diagnosable and serviceable.

• You will design and implement tools to help Engineers diagnose problems thereby reducing time to resolution

• This role is based in San Francisco, CA - Remote is NOT an option

QUALIFICATIONS:

• BS/MS in Computer Science or related fields

• 2 years of experience in developing and troubleshooting large scalable distributed systems written in Java or C/C++

• Mastery of Java and OO programming

• Experience working on highly scalable complex systems

• Knowledge of distributed systems and applications

• Experience with developing, sustaining and maintenance of enterprise software

• Working knowledge of software engineering practices (e.g., reading/generating software specs, design patterns, continuous integration)

• Working knowledge of designing, developing and maintaining RESTful APIs and microservices

• Hands on experience with test-driven, agile development practices

• Good understanding of SQL and relational databases

• Excellent communication and teamwork skills

• A high degree of self-motivation and flexibility with the ability to organize and prioritize multiple tasks

• Experience with Caching, Clustering, Distributed Computing is a huge plus

• Experience building infrastructure/platform for SaaS products is a huge plus

• Experience working with open source tools/frameworks such as ActiveMQ, elasticsearch, Jersey, DropWizard, Guice, nginx, tomcat etc. is a big plus

• Strong analytical, debugging and troubleshooting skills including use of tools

• A natural problem-solver and dive deep to solve complex problems/issues

• Willingness to work across time zones to interact with different stakeholders located across US and India

Infor does not discriminate in employment opportunities or practices on the basis of race, color, creed, religion, sex, gender / transgender identity or expression, sexual orientation, sexual stereotype, national origin, genetics, disability, marital status, age, veteran status, protected veterans, military service obligation, citizenship status, individuals with disabilities, or any other characteristic protected by law applicable to the state or municipality in which you work.

If you have a disability under the Americans with Disabilities Act or similar law, and you wish to discuss potential accommodations related to applying for employment at our company, please contact Human Resources at 470-548-7173 and/or ADAAA@infor.com.

Applicants to and employees of most United States private employers, state and local governments, educational institutions, employment agencies and labor organizations are protected under Federal law from discrimination. For additional information please see EEO is the Law poster, the EEO Supplemental as well as the Statement of Policy."
Software Engineer,"Redwood City, CA","TigerGraph
4.8","The Engineering team at TigerGraph (in Silicon Valley) has built the world's fastest real-time Graph Analytics platform. We are seeking multiple software engineers to add to our world-class core engineering team. We build high-performance parallel distributed graph management system, and develop innovative compiler algorithms and usability tools to close the gap between human reasoning/intuition and activating graph data. An ideal candidate is passionate about delivering broad software stack through forward-thinking architecture and implementing high-quality products with the simplest and most intuitive user interaction design in mind.

Responsibilities
Design and implement domain-specific query language engine.
Design and implement architectural innovations which support
high-performance,
highly-available, and
scalable database and analytics stack.
Formulate and deliver tools that have high impact on the company's daily operation.
Promote team success and continually invent ways to improve team productivity.
Write user-level document and code review peers' deliverables.
Perform unit and end-to-end regression testing of the deliverables.
About You (three or more qualifications)
BS/MS Degree/PhD in Computer Science or equivalent
Proficiency in C++/Java programming and Linux shell scripting
Significant contributor for a complex system (e.g. ETL, Compiler, Database, Distributed, Fault-tolerant, Reputable Open Source)
Preferred: ACM programming contest participant, or publications in relevant conferences/journals (e.g., VLDB, SIGMOD, ICDE, OSDI, PLDI, PPoPP, EuroSys, KDD)
Hard-working with a record of on-time completion of deliverables
Excellent communication (writing/speaking) skills
Innovative entrepreneurial spirit to develop new business opportunities
Passion for the start-up environment
Preferred: Strong background and experience in memory management, file I/O, network & socket programming, concurrency / multithreading"
Software Engineer,"Sunnyvale, CA","Lockheed Martin
3.8","Description:Are you looking for an exciting career as a Software Engineer at one of the top Aerospace and Defense Companies? A fulfilling position that challenges your mind, grows your skills, and contributes to our Nations most critical missions is right in front of you! At Lockheed Martin Space, we advance the frontiers of science, help the military protect what matters most, and solve problems that others think are impossible. We have challenging missions that will inspire and innovate!

Our Space IT team in Littleton, Colorado is looking for a motivated Software Engineer to augment our interoperability of core Enterprise systems (i.e. Product Lifecycle Management with PTC Windchill, Enterprise Resource Planning with SAP, Manufacturing Execution System with SAP VE-CAMS, etc.) across the Space business and the greater Enterprise.

As a member of a high-performing team you must be passionate about your trade, focused on mission system quality, and supportive of timely delivery of features and capabilities. This position involves design, development and maintenance of Java, .NET and Python code. Challenges will include adapting and testing framework for new interfaces, developing APIs, and developing mission processing applications.

This position is in beautiful Littleton, Colorado location which has numerous amenities such as a fitness center and a collaborative / modern agile workspace.

Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. You will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

The coolest jobs on this planet or any other are with Lockheed Martin Space.

At the dawn of a new space age, Lockheed Martin is a pioneer, partner, innovator and builder. Our amazing men and women are on a mission to make a difference in the world and every day we use our unique skills and experiences to create, design and build solutions to some of the worlds hardest engineering problems. Our culture supports employees to dream big, perform with excellence and create incredible products. We provide the resources, inspiration and focus and if you have the passion and courage to dream big, we want to build a better tomorrow with you.

This exciting engineering position is with the Space IT team in Littleton, CO. The successful candidate will excel working as part of a technical team of integration engineers who successfully integrate, test and deploy complex systems to our internal customer. This position will be responsible for integrating systems, writing detailed test procedures, and performing tests individually and in coordination with other teams. Additionally, writing discrepancy reports as needed and performing integration/regression testing to verify/validate incorporated fixes to hardware and software.

The candidate will be comfortable in an ever-changing dynamic environment and will demonstrate flexibility. This position is located primarily out of our Littleton, CO location, but it will also include periodic travel to operations sites to conduct testing.

Experience with automated testing is a plus. Experience interfacing with customers and system users is also a plus. To promote the sharing of ideas, Lockheed Martin cultivates an inclusive work environment that supports differences and big-picture thinking.
Our employees play an active role in strengthening the quality of life where we live and work by volunteering more than 850,000 hours annually.

Here are some of the benefits you can enjoy:
• Medical
• Dental
• 401k
• Paid time off
• Work/life balance
• Career development
• Mentorship opportunities
• Rewards & recognition

Comes join us at Lockheed Martin!
Basic Qualifications:
To be successful, you will need to possess these basic qualifications:

•At least 7 - 9 years of experience in Software Engineering.
•Experience with Java, .NET or Python development.
•Experience with Databases and SQL.
•Experience with writing, deploying and maintaining APIs for application integration.
•Knowledge including requirements analysis, systems modeling, analysis and design.
•Experience with capability integration.
•Must have strong self-starter and teamwork skills.
•Excellent communication, organizational and interpersonal skills.
Desired Skills:
To be successful, ideally, you should also have:

• Experience with RedHat OpenStack, RedHat OpenShift and RedHat Fuse.
•Experience with CI/CD tools such as Jenkins, GitLab CI, etc.
•Experience with Hadoop/ Big Data Analytics / NoSQL Databases.
•Graduate degree (or years eq.) from an accredited college/university in an engineering or scientific discipline.
•Demonstrated understanding of agile development within a scrum team.
•Proven ability to lead and work in all aspects of the systems engineering and operations support efforts associated with the development, integration and demonstration of a system solution which complies with all performance requirements.
•Demonstrated experience supporting multiple projects simultaneously.
•Experience integrating software solutions.
•Active Secret, TS/SCI clearance or eligibility for reinstatement.
BASIC QUALIFICATIONS:
job.Qualifications

Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. Theyre dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.

As a leading technology innovation company, Lockheed Martins vast team works with partners around the world to bring proven performance to our customers toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.
EXPERIENCE LEVEL:
Experienced Professional"
"Software Engineer, Growth","San Francisco, CA","Recurly
4.0","The Growth team at Recurly is responsible for connecting more people to the core value we provide. The Growth team works closely with our partners in product, design, marketing, and sales on opportunities to test new growth channels. We’re looking for someone who enjoys working across a diverse set of engineering tasks, moving about different parts of the application. If you’re an experienced growth engineer who values fast iteration balanced with customer empathy and data-driven focus, we’re excited for you to bring your curiosity, eagerness, and data driven mind to growing our Growth team!

Recurly is mission critical software that empowers some of the world’s leading brands (https://recurly.com/customers) to securely, quickly, and effectively process billions of dollars a year. We’re focused on mindfully iterating and solving complex product and process behaviors while delighting our merchants.
Responsibilities
Participate in experiment design, prototyping, and product development, working closely with stakeholders from across the entire organization
Deliver product improvements across lead generation, signup, on-boarding and launch
Test, analyze, and iterate on experiments across our website and core product experiences to validate growth hypotheses
Iterate on ideas and ship projects quickly
Requirements
Experience working on a rapid growth project within larger organization
Experience considering SEO optimization
Experience optimizing both engagement and growth loops
Experience integrating email marketing with growth loops
Experience A/B testing as well as experimental methodologies
Experience driving usage for something you've built in the past
Data fluency and an interest in the data behind user funnels
Experience with Ruby on Rails is required and experience with React is desirable
Fluency in data with an interest in the data supporting user funnels
Ability to hold yourself and others accountable to high standards when working with production systems
About Recurly
Recurly is an enterprise-class subscription management platform that cuts through the complexity of subscription management to optimize and automate revenue growth. Founded in 2009, Recurly uses an open platform approach to easily connect with a broad variety of back-office systems. In addition to enabling lightweight and flexible custom integrations, Recurly also has powerful out-of-the-box integrations with enterprise solutions like Salesforce, NetSuite, and Avalara to provide efficiencies through end-to-end automation of billing events throughout the customer lifecycle.

Recurly's flexible architecture, coupled with deep expertise in the payments industry is validated by the billions of dollars in transactions the company processes each year. Thousands of companies worldwide depend on Recurly to manage and optimize their rapidly-growing subscription businesses.

Offices located in San Francisco, California, Boulder, Colorado and New Orleans, LA."
Software Engineer: C# / .Net,"Emeryville, CA","Change Healthcare
2.7","Transforming the future of healthcare isn’t something we take lightly. It takes teams of the best and the brightest, working together to make an impact.
As one of the largest healthcare technology companies in the U.S., we are a catalyst to accelerate the journey toward improved lives and healthier communities.
Here at Change Healthcare, we’re using our influence to drive positive changes across the industry, and we want motivated and passionate people like you to help us continue to bring new and innovative ideas to life.

If you’re ready to embrace your passion and do what you love with a company that’s committed to supporting your future, then you belong at Change Healthcare.
Pursue purpose. Champion innovation. Earn trust. Be agile. Include all.
Empower Your Future. Make a Difference.


Inspiring a Better Healthcare System

Transforming the future of healthcare isn’t something we take lightly. It takes teams of the best and brightest, working together to make an impact.

As one of the largest healthcare technology companies in the U.S., we are a catalyst to accelerate the journey toward improved lives and healthier communities. Here at Change Healthcare, we’re using out influence to drive positive changes across the industry, and we want motivated and passionate people like you to help us continue to bring new and innovative ideas to life.

If you’re ready to embrace your passion and do what you love with a company that’s committed to supporting your future, then you belong at Change Healthcare.

Who We’re Looking For

We are looking for a Software Engineer to join a team building the next generation of a growing healthcare platform. Our team is looking to add members looking to take ownership delivering stable feature functionality our community requires. We’re looking for you if you’re comfortable working in a collaborative environment where everyone takes responsibility for success in every aspect of our product’s delivery. We build incrementally, deliver by validation, enable through a culture of DevOps.

You’ll have a passion for the highest quality results, continuously looking to improve outcomes by enhancing processes and highlighting opportunities. You’ll work in collaboration with limited supervision, adopting Scrum and Agile process to prioritize, pick up, and complete work. You’ll share ideas and team up to deliver new and creative ways to solve problems.

Pursue purpose. Champion innovation. Earn trust. Be agile. Include all.

As a Software Developer in our team, your responsibilities are the following:
Decompose success criteria and architectural/design requirements into well-defined, executable stories
Build defined epics and stories into releasable features and functions
Integrated feature / function monitoring, validation, and data collection
Deliver well-documented code, features, and functions
Taking responsibility for quality, performance, stability of the delivered application
Analyze testing requirements and design and develop appropriate positive and negative test suites
Provide on-going maintenance, support, and enhancement in existing systems and platforms
Collaborate across functions with product, architecture, project management, SRE, support and other engineering teams
Provide continuous feedback, identify process improvement opportunities, openly communicate and collaborate to enhance team capabilities
Investigate, identify, and resolve defects and performance problems
You might be the right person for our team if you have these skills and qualifications:
Collaborative with excellent written and verbal communication skills.
Experience in Scrum / Agile development methodologies
Strong knowledge of the .NET Framework
Experience with test-driven development, building test plans, unit tests, and automated testing frameworks
Building and reusing minimal-function components and libraries
Experience developing cloud-integrated platforms utilizing cloud-provided services and capabilities to optimize capacity, performance, cost, manageability.
Able to identify, prioritize and execute under competing demands; motivated, self-starting, self-guiding
Thoughtful DevOps approach taking responsibility for every aspect of software feature and function delivery
Proficient in C# with experience with tools used in C# software development
Proficient with code versioning tools such as Git.
Experience building APIs and services using REST, SOAP, etc.
Join our team today where we are creating a better coordinated, increasingly collaborative, and more efficient healthcare system!

Equal Opportunity/Affirmative Action Commitment

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status."
