Title,Location,Company,Description
Software Engineer II,"San Francisco, CA","Indiegogo
4.0","As a Software Engineer at Indiegogo, you will have the opportunity to change people’s lives by developing new features for our consumer platform to make it even more robust. You’ll work with exceptional developers and there are lots of interesting technical challenges to tackle, including projects dealing with heavy transaction volume, scalability and data.

WHY INDIEGOGO?
Indiegogo is the place to discover clever and unique innovations in tech and design before they go mainstream, including hundreds of products shipping right away. With thousands of projects launching every week, there’s ingenious tech, creative design, and much more around every corner.
Our customers are passionate about funding passionate people and so are we! We are a team of committed, results-driven team players who are lucky enough to be able to call “helping people achieve their dreams” our everyday jobs. When people unite around a common goal, anything is possible.

YOU WILL:
Build a marketplace that empowers people to follow their dreams
Architect, design and implement beautiful, performant & scalable Ruby code
Create features for the international payment system which sees millions of transactions per day
Extend the reach of our platform APIs
Always staying innovative. Work with the latest and greatest TypeScript/JavaScript & front-end tools: We use GraphQL, Vue, Vuex, Jest, PostCSS, ESLint and more
Work collaboratively in a fast paced XP environment -- pair programming, TDD, BDD, and continuous integration

YOU HAVE:
2+ years of web development experience and shipping solid code.
Strong Software development fundamentals and problem solving skills
Production expertise with modern MVC frameworks and the staples of full-stack web development (HTTP, CSS, HTML, SQL)
Experience w/ single-page applications using an API
Excellent debugging skills & strong belief in automated testing and coverage
Exceptional analytical aptitude and attention to detail
Collaborative contributor who enjoys mentoring and agile environments
Passion, drive, energy, a sense of humor and a great attitude
Bonus Points: Experience with Ruby on Rails; Active contributions to open source technologies

WE OFFER:
Competitive salaries with equity
Comprehensive medical, vision, and dental for you and yours
A dog friendly office
Regular fun events
A supportive, open environment that embraces and cultivates empowerment, fearlessness, authenticity, and collaboration
Indiegogo is an equal opportunity employer and complies with the San Francisco FCO"
"Software Engineer, Growth","San Francisco, CA","Gusto
4.3","About Gusto


Gusto is a modern, online people platform that helps small businesses take care of their teams. On top of full-service payroll, Gusto offers health insurance, 401(k)s, expert HR, and team management tools. Today, Gusto offices in Denver, San Francisco, and New York serve more than 100,000 businesses nationwide.

At Gusto, we are building the world-class people platform for small businesses, and our growth engineering team is laser-focused on finding new and innovative ways to bring users on to it. The team operates in a fast-paced, data-driven environment where the goal is to optimize for learning to improve all points of the journey of becoming a customer.

We strongly value end-to-end ownership. Gusto's growth engineers apply an entrepreneurial mindset to their day-to-day, working cross-functionally to master the ins and outs of the business, and using that knowledge to guide their work across a diverse tech stack, from creating front-end experiments, to working deep inside the product.

Here's what you'll do day-to-day:
Own what you build as you architect, test, and refine Gusto's product suite
Tackle a wide variety of technical problems throughout the stack and contribute daily to all parts of our product code base
Collaborate with our product management and design teams to understand customer pain points, come up with solutions, and then prototype, iterate, and launch daily
Build a product that our customers genuinely love. Don't just take our word for it - check out what some customers have to say.
Here's what we're looking for:


At least 5 years of full-stack software engineering experience
Ability to deliver high-quality code across a diverse tech stack
Strong communication and cross-functional partnership skills
Strong critical thinking skills, and an obsession with making data-driven decisions
Self-driven mindset, and the ability to work on a mix of open ended-experiment ideas and projects with detailed specifications
Willingness to learn, and mentor others
Bonus Points:


Experience with ES6, Ruby/Rails or similar (Django, Express, Play, etc.), and React or similar (Backbone, Angular, Ember, Vue, etc.)
Experience working on Growth Engineering at another company
Experience with event analytics (Amplitude, Mixpanel, Kissmetrics, etc.) and experimentation (A/B, multivariate)
Comfortable working with data and digging into numbers to find issues and insights.
Loves thinking outside the box to come up with creative growth projects
Learn more about the team:


Our Engineering Culture and Values
How We Built a Service-Driven Team
Our Diversity Goals and Efforts
Our customers come from all walks of life and so do we. We hire great people from a wide variety of backgrounds, not just because it's the right thing to do, but because it makes our company stronger. If you share our values and our enthusiasm for small businesses, you will find a home at Gusto."
Software Engineer - Developer Experience,"San Francisco, CA","Twitch
3.5","About Twitch


Launched in 2011, Twitch is a global community that comes together each day to create multiplayer entertainment: unique, live, unpredictable experiences created by the interactions of millions. We bring the joy of co-op to everything, from casual gaming to world-class esports to anime marathons, music, and art streams. Twitch also hosts TwitchCon, where we bring everyone together to celebrate, learn, and grow their personal interests and passions. We're always live at Twitch. Stay up to date on all things Twitch on LinkedIn, Twitter and on our Blog.

About the Position


Twitch Developer Experience is changing the way we watch and play video games. Our developers use our products every day to build the future of live, multiplayer entertainment. For example, Twitch Extensions allow viewers to lean-in and be a part of the show -- providing information about the game (what character is on screen?); voting for the next segment (what game should I play next?); or, enabling viewers to manipulate the game itself (please drop me loot!).

We're looking for a software engineer to help us build the services that advance the frontier of playing and watching games, blurring the lines between. You'll work with your team and across the organization to create features that delight our customers. Reporting to an Engineering Manager, you'll act in both supportive and leadership roles.

You'll be partnering with product as they connect our customer's needs to features. You'll then be responsible for designing and scaling systems to exceed them. Developer Experience is a unique organization within Twitch that serves businesses and consumers, and considering scalability of solutions and processes is critical to success.

Joining our team will put you in the driver's seat for engineering these interactive experiences on and off Twitch. You'll be sweating the details and taking pride in what you and your team build. Together with third party developers, you'll bring never been before seen interactions to life that reach millions of users a day.

Responsibilities include architecting and delivering features and services, following and improve team process, strategic planning, and developing yourself as well as the team. Successful candidates will be strong engineers who can prioritize well, communicate clearly, and have a consistent track record of delivery. Developers require highly available systems, with a strong SLA and friendly interfaces and lifecycle. The successful candidate has thoughtful opinions and is passionate about delivering a good developer experience.

You will work closely with other engineers on your team, as well as data science and product management to deliver well-engineered products that delight customers and meet the test of cutting-edge engineering craftsmanship. In addition, you will bring experience to refine development processes and motivate top talent to do their best work.

Responsibilities
Design, build, and maintains services for Twitch's developer products.
Create, manage and improve robust, highly scalable real time systems in order to stay ahead of the exponentially growing demand
Influence best engineering practices through strong operational excellence principles, architectural decisions, processes, and tools
Stretch yourself, creating delightful experiences for our customers and opportunities for you and your team to grow into.
Collaborate with cross-functional Engineering teams to streamline and improve the developer experience at Twitch
Requirements
BA/BS degree in Computer Science or a closely related field or equivalent practical experience
Experience building real time systems and or multiplayer games.
3+ years of software development experience designing and building web based scalable services
Strong organizational, leadership and communication skills
Experience architecting and building applications or web services at scale
Passion for operational excellence and continuous process improvement
Bonus Points
Worked on major real time systems that are close to Twitch scale
Knowledge of GO/react programming and their ecosystem for production ready systems
Strong familiarity with the AWS ecosystem
MS or PhD in CS or related field
Passion for game design.
Perks
Medical, Dental, Vision & Disability Insurance
401(k)
Maternity & Parental Leave
Flexible PTO
Commuter Benefits
Amazon Employee Discount
Monthly Contribution & Discounts for Wellness Related Activities & Programs (e.g., gym memberships, off-site massages, etc.)
Breakfast, Lunch & Dinner Served Daily
Free Snacks & Beverages
We are an equal opportunity employer and value diversity at Twitch. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
Software Engineer,"Foster City, CA","Synactive
3.3","Software Engineer


Key Roles & Responsibilities

Develop SAP solution through NetWeaver portal for web/pocket PC client based on GuiXT server with Win32 programming. Detailed job duties include the following
Develop new features, maintain feature set and debug/fix any issues reported by customers and in house for all GuiXT product utilizing Visual Stuido on multiplatform such as Windows Server products to Mobile PCs;
Program multithreading and inter-process communication for product synchronizations
Qualification:
Bachelor�s Degree in Computer Science, Electrical Engineering, Mechatronic Engineering or a related field and at least five years progressive experience in the field of software design and development.
Must have experience in desktop and mobile application development on Windows platform using C/C++, Win32 and experience in multithreading, inter-process communications.
Must have completed at least one full development cycles.
To apply, please send your resume and cover letter to jobs@guixt.com
back to top"
Software Engineer,"San Francisco, CA","EasyPost
3.8","EasyPost is a San Francisco based start-up that provides an API and Fulfillment service to revolutionize the entire shipping process. Any online merchant can plug in our state of the art technology into their existing framework to provide a world-class shipping experience for consumers. Today, we help hundreds of leading e-commerce companies ship and track packages.

Do you know how many e-commerce companies have to print shipping labels? All of them. Worldwide e-commerce is a massive market and we're changing the way shipping works for everyone. We're building something special here and we'd be excited for you to come join the team.

We are looking for a Software Engineer who is comfortable in a polyglot environment to join the Easypost team. You will be a key member of our small but growing engineering team making important technical decisions that will shape the company's future. If you love to code, want to build APIs, and work on unique challenges within a collaborative team of developers to build meaningful products, then we'd love to meet you.

What You'll Do:
Build new features and products for our Fulfillment Service
Provide support on escalations and bug fixes
Participate in code designs, stand up meetings, and code reviews
Write high quality software using Ruby on Rails
Analyze/debug performance issues
About You:
2+ years of professional software development experience
Experience with Ruby on Rails, Python, or Go
Integrations experience with REST, HTTP/HTTPS protocols, and 3rd party APIs
Strong desire to work in a fast-paced, start-up environment with multiple releases a day
A passion for working as part of a team - you love connecting and collaborating with others
What We Can Offer You:
Competitive salary and equity
Comprehensive medical, dental, and vision and commuter benefits
Flexible work schedule and paid time off
Collaborative culture with a supportive team
The opportunity to make massive technical contributions at a fast-growing start-up
A great place to work with unlimited growth opportunities
Do you want to come join us? You'd be a critical member of our growing engineering team to solve some of the hardest problems out there. Please send in an application and we will contact you.

EasyPost is proud to be an equal opportunity employer. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Software Engineer,"Palo Alto, CA","Workday
4.0","Join our team and experience Workday!

It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.

Job Description

Come join the team that is responsible for building our core engine for calculating real time data. This is the heart of our platform that is used by thousands of companies from small to enterprise. The ideal candidate will have deep understanding of multi-threaded applications, parallel computing, data processing, analysis and complexity of algorithms, memory management, performance tuning and desire to research new ideas.

Required Skills:
BS/MS in Computer Science, Engineering, or related field preferred
5+ years of software development experience in an enterprise software product
Expert level in Java
Expert in Data Structures and Algorithms
Experience working on the core development Analytical Processing such as OLAP, MOLAP, or ROLAP
Good experience with data processing and parallel computing
Acumen for research and new ideas
Systems level programming such ask Linux system calls and file systems
Experience with agile development process
</br>"
Software Engineer,"Palo Alto, CA","Workday
4.0","Join our team and experience Workday!

It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.

Job Description

Come join the team that is responsible for building our core engine for calculating real time data. This is the heart of our platform that is used by thousands of companies from small to enterprise. The ideal candidate will have deep understanding of multi-threaded applications, parallel computing, data processing, analysis and complexity of algorithms, memory management, performance tuning and desire to research new ideas.

Required Skills:
BS/MS in Computer Science, Engineering, or related field preferred
5+ years of software development experience in an enterprise software product
Expert level in Java
Expert in Data Structures and Algorithms
Experience working on the core development Analytical Processing such as OLAP, MOLAP, or ROLAP
Good experience with data processing and parallel computing
Acumen for research and new ideas
Systems level programming such ask Linux system calls and file systems
Experience with agile development process
</br>"
Software Engineer,"San Francisco, CA","Tempo Automation
4.5","Tempo Automation is the world's fastest electronics manufacturer. Our software-driven smart factory in the heart of San Francisco merges data, analytics, and automation to deliver new levels of speed, quality, and insights. We make it possible for the world's leading companies in aerospace, medical technology, industrial technology, and beyond to bring new innovations to the market faster and better than ever before.

We are seeking Software Engineers to help us build proprietary software that will disrupt the way electronics are manufactured. We are working to revolutionize the electronics manufacturing industry by enabling companies to achieve their goals quicker and more efficiently, by providing prototypes in days, as opposed to weeks, or even months.

You Will:
Design, build, test and execute sophisticated software
Actively contribute to reviews, and product discussions, while designing and developing new products
Collaborate cross-functionally with teams across Tempo
Utilize, embrace, and advocate for engineering best practices
Communicate openly, supporting and championing innovation and inclusivity
You Have:
1+ years experience with Python
1+ years experience with Javascript frameworks (we use React)
1+ years experience with web technologies in general
Experience working in cloud infrastructure (we use AWS)
Experience with relational databases (we use Postgres)
We Provide:
Flexible Vacation - We understand the importance of disconnecting and trust you to manage your time and get your work done. We offer salaried employees an open vacation policy.
Generous Benefits - We value healthy and happy employees. We offer a 401(k) and cover 100% of employee's premium for our competitive base health, dental, and vision package.
Parental Leave - We know you need time to welcome and celebrate each new addition to your family. We offer paid parental leave to make this possible.
Flexible Stock Options - We view options as real compensation. We allow employees who leave after two years of service to exercise their options for up to 7 years.
Snacks & Weekly Lunches - We offer a stacked snack pantry and free company-wide lunch on Friday's to fuel the journey.
San Francisco Office Location - We offer a convenient location with access to Muni, BART and the freeway.
Commuter Benefits - However you get to work, we want to help! We offer all salaried and hourly employees commuter benefits to assist with their journey to and from work.
Transparent and Social Culture - We work better when we're all on the same page. We have regular company-wide meetings to review milestones and metrics, and biweekly socials so our employees have the opportunity to interact with team members from different parts of the company."
Software Engineer,"San Francisco, CA","Tempo Automation
4.5","Tempo Automation is the world's fastest electronics manufacturer. Our software-driven smart factory in the heart of San Francisco merges data, analytics, and automation to deliver new levels of speed, quality, and insights. We make it possible for the world's leading companies in aerospace, medical technology, industrial technology, and beyond to bring new innovations to the market faster and better than ever before.

We are seeking Software Engineers to help us build proprietary software that will disrupt the way electronics are manufactured. We are working to revolutionize the electronics manufacturing industry by enabling companies to achieve their goals quicker and more efficiently, by providing prototypes in days, as opposed to weeks, or even months.

You Will:
Design, build, test and execute sophisticated software
Actively contribute to reviews, and product discussions, while designing and developing new products
Collaborate cross-functionally with teams across Tempo
Utilize, embrace, and advocate for engineering best practices
Communicate openly, supporting and championing innovation and inclusivity
You Have:
1+ years experience with Python
1+ years experience with Javascript frameworks (we use React)
1+ years experience with web technologies in general
Experience working in cloud infrastructure (we use AWS)
Experience with relational databases (we use Postgres)
We Provide:
Flexible Vacation - We understand the importance of disconnecting and trust you to manage your time and get your work done. We offer salaried employees an open vacation policy.
Generous Benefits - We value healthy and happy employees. We offer a 401(k) and cover 100% of employee's premium for our competitive base health, dental, and vision package.
Parental Leave - We know you need time to welcome and celebrate each new addition to your family. We offer paid parental leave to make this possible.
Flexible Stock Options - We view options as real compensation. We allow employees who leave after two years of service to exercise their options for up to 7 years.
Snacks & Weekly Lunches - We offer a stacked snack pantry and free company-wide lunch on Friday's to fuel the journey.
San Francisco Office Location - We offer a convenient location with access to Muni, BART and the freeway.
Commuter Benefits - However you get to work, we want to help! We offer all salaried and hourly employees commuter benefits to assist with their journey to and from work.
Transparent and Social Culture - We work better when we're all on the same page. We have regular company-wide meetings to review milestones and metrics, and biweekly socials so our employees have the opportunity to interact with team members from different parts of the company."
Back-end Java Software Engineer,"San Francisco, CA","Credit Sesame
4.0","At Credit Sesame, we believe every person should feel creditworthy. That’s why empowering members to own their credit is our number one mission. Since 2009, we’ve been helping millions of members improve their credit scores, lower the cost of their credit, and save money. When you join Credit Sesame, you become part of a team devoted to helping people take charge of their credit so they can live better lives.

Reporting to our Service Team Engineer Lead, the Back-end Engineer will design the back-end infrastructure that power all Credit Sesame user applications. Are you excited to partner with our teams to solve our thorniest engineering challenges to give our Members outstanding products. If so, this role is for you!
You'll...
develop and scale RESTful APIs;
you'll use Kinesis and Firebase to power our member notifications;
use Redis to improve performance;
write efficient mySQL queries;
develop and thoroughly test code for the most challenging aspects of the product or its sub-systems;
collaborate with other tech teams and architects.
You’re a great fit for our team because...
you're proficient Java 8 (bonus points for Java 11);
you know how to develop RESTful APIs;
you've worked with Spring or Spring Boot;
you have a solid understanding of relational databases with meaningful MySQL experience;
you have used testing frameworks such as JUnit or testNG;
you're familiar with Redis and its data structures;
you have experience with Google Firebase experience (preferred).
you’ve worked with Git or other distributed version control;
you're familiar with Jenkins and Maven (preferred);
you have a Bachelor's degree or equivalent.
You’ll love it here because...
you‘ll have huge potential to grow with a company that’s a category leader;
you’ll have equity in a pre-IPO company backed by top VCs;
we offer comprehensive medical, dental, and vision insurance with many plan options;
we have three days in-house catering and two day lunch gift card options;
you can stay on top of your fitness goals with our on-site fitness centers;
we offer monthly fitness, phone and internet reimbursement;
you can fuel up at our stocked kitchens with endless snacks and drinks;
we value EQ over IQ and prioritize work-life balance (read more about Credit Sesame’s Key Values here: https://www.keyvalues.com/credit-sesame)
Office Location
You could work out of our San Francisco or our Mountain View office—you decide!

Our San Francisco office is 1 block from the Montgomery Street BART station and within walking distance of world-famous restaurants and attractions such as the Ferry Building, Union Square, and North Beach.

Our Mountain View office is located within walking distance of the Caltrain station and in the heart of downtown Mountain View with great cafes, restaurants, and shops.

We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace."
"Software Engineer, Applications","Redwood City, CA","Amobee
3.7","About Amobee:

The worlds leading independent advertising platform, Amobee unifies all advertising channelsincluding TV, programmatic and socialacross all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortunes Top 10 Best Workplaces in Advertising and Marketing. Amobees platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee.

Position Summary:

We are looking for kick-ass software engineers to join our rapidly growing Applications team, responsible for all of the client-facing components at Amobee. You should be motivated by building high performance, web-based, enterprise applications that are used to manage hundreds of millions of dollars in digital marketing spend around the globe.

The Applications team works closely with the Product Management and User Experience teams to help design our products. Our work process is a nice blend of agile and design-oriented development which puts the customer experience first and foremost.

We are mostly full stack developers with exposure to everything back-end, front-end, and everything in between. Some projects may involve more front-end development using our custom JavaScript framework; others will involve working on backend infrastructure APIs that interact with our stores. In either case, the collaborative nature of the team allows you to constantly learn new things and mentor others.

At Amobee, what you build has impact on millions and works to better the Internet. Youll do this in one of the fastest growing companies in the Silicon Valley, with a culture that promotes innovation, freedom, growth, and humor. Youll work with people who are as passionate about web applications as you are, along with leading experts in computing, -mining, and machine learning who build our backend platform.

We are very passionate about what we do here, and at the same time have fun doing what we love. Misc. company and team events/outings provide a good mix of work and play. We all need to chill out every once in a while and have fun with our fellow team members.

Responsibilities:
Working on high touch, high visibility, high performance, highly scalable enterprise applications - client facing apps involving campaign management, workflow, analytics, audience design, etc.,
Experimenting with new ways of visualizing large amounts of data
Moving from an older framework to new (own) application framework with newer technologies. Tech stack includes: Java, Hibernate, Spring 3, JQuery, JS, HTML5, CSS, MongoDB, Vertica..
Research on new web technologies
Passionate about web based applications
Required Qualifications:
Degree in Computer Science from a top tier school
Anywhere from 0 6 years of experience
High degree of comfort in Java or other object-oriented language
Experience with web-based development, HTML, CSS, and JavaScript
Familiarity with JavaScript frameworks such as jQuery
Knowledge of application frameworks such as Spring 3
Experience with database technologies
Keen sense of information architecture and visual design
Motivated by writing fast, scalable code with testability in mind
Excited by working in a fast-paced environment
Location: Redwood City

In addition to our great environment, we offer a competitive base salary, bonus program, stock options, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.

#LI-FO1 #GD"
"Software Engineer, Backend","Oakland, CA","Marqeta
3.8","Named as a Forbes Fintech 50 in 2019, Marqeta powers modern payment solutions for companies innovating new services and process flows in a digital world. Our platform, open API, and advanced analytics provide unprecedented control for companies to issue cards, authorize transactions and manage payment operations in real-time.

We are a team of industry experts and technology innovators who take a dynamic approach to solvin challenging problems. We power possibilities for our customers by bringing the best talent together in an open and collaborative work environment that rewards creativity and perseverance.

Marqeta is proud of its Oakland roots and strives to build a global team as diverse as the markets we serve, staying true to our values to Connect the Customer, Find a Way, Make Simple, Take Risk and Build One Marqeta. We are not expecting any single candidate to meet all job requirements listed below, so please apply. It's an exciting time to join Marqeta. As we grow, your career and opportunities will grow as well.

Position Summary


Our Platform is built by developers for developers! Marqeta's platform enables payment authorization decisioning, cardholder data security, instant card issuing, in-app provisioning directly to digital wallets, and real-time funding with our exclusive Just-in-Time (JIT) funding.

As a Backend engineer you will help us scale the technology as our business continues to grow while staying focused on shipping software that matters to our customers. You will help to innovate on various aspects of Engineering and Distributed Architecture, focus on the CI/CD process for delivering quality products in the true sense of lean development. You will contribute to our primarily Java-based systems.

As an Engineer we have a number of teams that work on challenges like:
Card Fulfillment, Cases/Disputes Management, Tokenization, Commercial Payments, On-boarding, SDKs
Building a modern credit issuing service to power the next generation of payment innovators
Multiplying the force of Marqeta's product engineering by developing common foundational systems that are incorporated into all of Marqeta's products
Web applications & products around fraud
Primary Responsibilities
Design, develop, implement, and deliver high quality products to Marqeta's customers.
Make simple, for both our customers and for ourselves. Develop testable, scalable, trustworthy systems that eliminate manual tasks from the financial industry.
Prioritize and ship features in line with your team's roadmap - working in a team environment to deliver effectively.
Uplift those around you and make Marqeta better through your presence. Mentor other engineers on the team, drawing on your experience to provide thoughtful direction.
Apply modern best practices in your designs and implementations.
Requirements
We are hiring Software Engineers with 3-5 years of engineering experience.
We use Java, Python, JavaScript & Ruby throughout the business but welcome experience in different programming languages.
Experience with transactional RDBMS such as MySQL, Postgres, MS SQL Server, or Oracle.
A strong passion to write code with great quality and test coverage.
Strong communication skills - including the ability to listen to the needs of others and comprehend complex matters, articulate issues in a clear and concise manner, and present effectively in both oral and written presentations to all levels in the organization.
Team-oriented approach – can effectively lead a project or participate as an effective team member as well as work cross-functionally with other organizations.
Bonus points for
Experience with Payments
Production Experience with modern engineering and cloud tools
Knowledge of a scripting language
Having previously worked on transition to a Microservices based architecture
A technical blog, a public Github repo, or contributions to open source projects
Perks
Rich suite of benefit plans; employee premiums paid 100%
Generous Paid Time Off
Full paid Parental Leave
Pet insurance
401k plan with a Company match
Competitive pay
Meaningful equity
Bi-annual ""Hack Week"" to support and reward innovation
Monthly commuter and parking subsidy
Open, transparent culture that includes All Hands meetings, Lunch-and-Learns, all-company offsites, etc.
Access to corporate gym membership rates, other discounts and employee perks
Fully stocked kitchen, catered lunches twice a week, breakfast on Fridays and more!
As part of our dedication to the diversity of our workforce, Marqeta is committed to a policy of Equal Employment Opportunity and will not discriminate against an applicant or employee on the basis of race, color, religion, creed, national origin or ancestry, sex, gender, gender identity, gender expression, sexual orientation, age, physical or mental disability, medical condition, marital/domestic partner status, military and veteran status, genetic information or any other legally-recognized protected basis under federal, state or local laws, regulations or ordinances."
"Software Engineer, Backend","Oakland, CA","Marqeta
3.8","Named as a Forbes Fintech 50 in 2019, Marqeta powers modern payment solutions for companies innovating new services and process flows in a digital world. Our platform, open API, and advanced analytics provide unprecedented control for companies to issue cards, authorize transactions and manage payment operations in real-time.

We are a team of industry experts and technology innovators who take a dynamic approach to solvin challenging problems. We power possibilities for our customers by bringing the best talent together in an open and collaborative work environment that rewards creativity and perseverance.

Marqeta is proud of its Oakland roots and strives to build a global team as diverse as the markets we serve, staying true to our values to Connect the Customer, Find a Way, Make Simple, Take Risk and Build One Marqeta. We are not expecting any single candidate to meet all job requirements listed below, so please apply. It's an exciting time to join Marqeta. As we grow, your career and opportunities will grow as well.

Position Summary


Our Platform is built by developers for developers! Marqeta's platform enables payment authorization decisioning, cardholder data security, instant card issuing, in-app provisioning directly to digital wallets, and real-time funding with our exclusive Just-in-Time (JIT) funding.

As a Backend engineer you will help us scale the technology as our business continues to grow while staying focused on shipping software that matters to our customers. You will help to innovate on various aspects of Engineering and Distributed Architecture, focus on the CI/CD process for delivering quality products in the true sense of lean development. You will contribute to our primarily Java-based systems.

As an Engineer we have a number of teams that work on challenges like:
Card Fulfillment, Cases/Disputes Management, Tokenization, Commercial Payments, On-boarding, SDKs
Building a modern credit issuing service to power the next generation of payment innovators
Multiplying the force of Marqeta's product engineering by developing common foundational systems that are incorporated into all of Marqeta's products
Web applications & products around fraud
Primary Responsibilities
Design, develop, implement, and deliver high quality products to Marqeta's customers.
Make simple, for both our customers and for ourselves. Develop testable, scalable, trustworthy systems that eliminate manual tasks from the financial industry.
Prioritize and ship features in line with your team's roadmap - working in a team environment to deliver effectively.
Uplift those around you and make Marqeta better through your presence. Mentor other engineers on the team, drawing on your experience to provide thoughtful direction.
Apply modern best practices in your designs and implementations.
Requirements
We are hiring Software Engineers with 3-5 years of engineering experience.
We use Java, Python, JavaScript & Ruby throughout the business but welcome experience in different programming languages.
Experience with transactional RDBMS such as MySQL, Postgres, MS SQL Server, or Oracle.
A strong passion to write code with great quality and test coverage.
Strong communication skills - including the ability to listen to the needs of others and comprehend complex matters, articulate issues in a clear and concise manner, and present effectively in both oral and written presentations to all levels in the organization.
Team-oriented approach – can effectively lead a project or participate as an effective team member as well as work cross-functionally with other organizations.
Bonus points for
Experience with Payments
Production Experience with modern engineering and cloud tools
Knowledge of a scripting language
Having previously worked on transition to a Microservices based architecture
A technical blog, a public Github repo, or contributions to open source projects
Perks
Rich suite of benefit plans; employee premiums paid 100%
Generous Paid Time Off
Full paid Parental Leave
Pet insurance
401k plan with a Company match
Competitive pay
Meaningful equity
Bi-annual ""Hack Week"" to support and reward innovation
Monthly commuter and parking subsidy
Open, transparent culture that includes All Hands meetings, Lunch-and-Learns, all-company offsites, etc.
Access to corporate gym membership rates, other discounts and employee perks
Fully stocked kitchen, catered lunches twice a week, breakfast on Fridays and more!
As part of our dedication to the diversity of our workforce, Marqeta is committed to a policy of Equal Employment Opportunity and will not discriminate against an applicant or employee on the basis of race, color, religion, creed, national origin or ancestry, sex, gender, gender identity, gender expression, sexual orientation, age, physical or mental disability, medical condition, marital/domestic partner status, military and veteran status, genetic information or any other legally-recognized protected basis under federal, state or local laws, regulations or ordinances."
"Software Engineer, Safety","San Francisco, CA","KeepTruckin
4.5","About the Job:

As a senior engineer, you will play an integral part in designing components and platform for exciting new services within KeepTruckin's Safety related features. You will implement scalable features and work on a fast growing enthusiastic team eager to make significant impact by connecting the world's trucks. We are looking for senior engineers who are driven by impacting and revolutionizing a space where the last major technical innovation was the invention of the diesel engine. We are seeking strong team players who thrive on innovation and continuous improvement. We pride ourselves on our culture, and ability to work effectively across a highly diversified team.

Responsibilities:
Work on the design and architecture of new software services that power freight products
Come up with creative, outside-the-box solutions for complex problems
Write scalable, secure, and maintainable backend services code
Define high-quality APIs that enable building loosely coupled distributed systems
Actively participate in writing unit tests, improving quality, and performing code reviews
Participate in full SDLC process in a CI/CD centered development
Actively work on our AWS cloud infrastructure
Collaborate with the product teams and own the execution of features
Qualifications:
BS/MS in Computer Science or related fields
1-to-5 years of software development experience
Solid communication, collaboration, and people leadership skills
Experience working on large scale distributed systems; microservices architecture is a plus
Experience in Golang, Java, Ruby on Rails, Python, or similar languages
Experience building services with REST, gRPC, GraphQL or similar API endpoints
Experience using relational databases (ex: PostgresDB) and no-sql databases (ex: DynamoDB, MongoDB, Cassandra)
Working knowledge of embedded systems is a plus
Working knowledge of applied Machine Learning, especially in image and video processing, is a big plus
Familiarity with these technologies is a big plus: Docker, Kubernetes, Bazel, and PostGIS
Mastery of cloud infrastructure specifically AWS is a plus
Experience with Agile/Scrum is a plus
SaaS experience is a huge-plus
Enterprise applications experience is a plus"
