Title,Location,Company,Description
Embedded Software Engineer,"Rochester, NY",SareKon Inc,"Position

The Embedded Software Engineer will act as the principal for the firmware component of a hardware design. They will work in unison with the hardware design team to create firmware and test system functionality. This is a challenging long term project that covers all aspects of what you can do with a microcontroller, this is not for an inexperienced firmware developer to learn how things work.


Required proficient Skills:

-Expert knowledge of embedded software and firmware development, including C and C++.
-Ability to read schematics and debug digital hardware using oscilloscope, logic analyzer, or similar tools for troubleshooting.
-Expert knowledge integrating software and hardware using embedded data bus protocols, UART,SPI,I2C for Microchip PIC controller
-Experience parsing and assembling of packets for use over the serial data ports on a system that has no RToS. examples: assembling UDP packets, decoding GPS NMEA data strings, etc
-Proficiency with Ethernet TCP/IP network communication
-Expert level experience with Microchip embedded tools
-Must be able to learn a large amount of material in a short amount of time


Qualifications

Bachelor of Science in Computer Science, Computer Engineering, Electrical Engineering discipline along with 5+ years of relevant experience and/or the equivalent combination.

Demonstrated subject matter experience.

Candidates must be eligible to work in the United States.
*Note: We are not able to sponsor or transfer any visas at this time."
Software Developer,"Watertown, MA",Mini Ruby Contemporary Childrenswear,"At Mini Ruby, we understand how challenging it is to find the time to shop for our kids and to find new and unique styles. We aim to make shopping easy and enjoyable. We currently carry premium brands of boys, girls and baby clothes from all over the world including shoes, accessories, activewear and gift items and will continue to add brands that reflect our styles.
From your first day as a Mini Ruby employee, you will be driving change in the shopping patterns for childrenswear. As part of a startup in a growing market, you will be involved in a variety of tasks across marketing, technology, logistics, and finance.
If you are someone who cares deeply about design, has an unyielding sense of quality and is committed to delivering the best experience, please read on.
Role
Work with Mini Ruby founders on website technology and backend programming
Take ownership of key technology workstreams including feature additions and efficiency improvements
Create statistical decision tools to help improve buying decisions
Create a testing framework for site features
Requirements
Advanced knowledge of HTML5, CSS3, JavaScript (ES2015/ES6), Python/PHP
Working knowlegde of Shopify API, Shopify Experts a plus
Knowledge of cloud platforms
Knowledge of databases
Command of web standards and cross-browser compatibility
Experience working with Git and the workflows associated with it (branching and merging)
Familiarity with Adobe Photoshop
Strong design sense
Preferred Skills
Experience with 3D graphics engines such as Blender, Maya, Unity
Experience wtih Photoshop
Knowledge of Marvelous Designer or Optitex is a plus
Experience with A/B Testing tools such as Google Optimize, Optimizely, Adobe Target, etc.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Software Development Engineer,"Ozone Park, NY","New York Racing Association
3.0","Job Overview


The Software Development Engineer will design, execute, assess, and debug software programs and applications. This includes configuring, coding, developing, testing and documenting secure software solutions throughout the software development life cycle, and provide post production support. Technologies utilized will include Microsoft Windows 2012, 2014 and 2016 as well ASP.NET/VB.NET/ADO.NET, T-SQL, HTML5, CSS, Javacscipt and C#.

Responsibilities


The Software Development Engineer designs, develops, documents, analyzes, creates, tests or modifies existing information systems and programs to improve operational efficiency and effectiveness, which involves:
Researching, documenting, and implementing as per requirements and specifications.
Consistently writing, translating, and coding software programs and applications according to specifications.
Running and monitoring performance tests on new and existing software for the purposes of correcting mistakes, isolating areas for improvement, and general debugging.
Administering diagnostic analysis of test results and delivering solutions to critical areas.
Cultivating and disseminate knowledge of application development best practices.
Gathering statistics and preparing and writing reports on the status of the programming process for discussion with management and/or team members.
Determining, developing, and maintaining user manuals and guidelines.
Installing software products for end users as required.
Writing and/or modifying readable and well documented programming code to enhance functionality and/or appearance of Web and windows applications as necessary.
Liaising with network administrators, systems analysts, programmers, and other cross-functional team members to resolve any defects in products and/or company systems.
Recommending, scheduling, and performing software improvements and upgrades for optimal performance on company infrastructure.
Understanding system Security, Interdependences and limitations when providing solutions
Researching and evaluating new technologies on NYRA’s behalf.
Qualifications
Bachelor's degree and at least four years of professional software development experience
Two plus years of hands-on expertise with responsive mobile website development
Platforms: Microsoft Windows 2012 and 2014, and 2016
Web Servers: IIS 8, 9 and 10
Technology: NET/VB.NET/ADO.NET, T-SQL, HTML5, CSS, JavaScript, C#, Bootstrap
Proficient in REST API, MVC, Web, and Windows development, Mobile Website development (Responsive sites)
Databases: Knowledge of Sql server 2012, 2014 and 2016
Proficient in reading ERD and analyzing Database design and Database schemas
Principles of project management
Ability to develop secure software
Supports NYRA’s mission, shared values and supporting behaviors.
Ability to handle multiple competing priorities in a fast-paced environment.
Ability to work under tight deadlines and to manage project tasks independently
Ability to communicate technical information to non-technical users
Familiarity with Team Foundation Server, DevExpresss Controls, Mobile IOS and Android Development preferred.
MCSD: App Builder certification a plus."
Software Engineer,"McLean, VA","Capital One
3.8","McLean 2 (19052), United States of America, McLean, Virginia

At Capital One, were building a leading information-based technology company. Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by bringing ingenuity, simplicity, and humanity to banking. We measure our efforts by the success our customers enjoy and the advocacy they exhibit. We are succeeding because they are succeeding.

Guided by our shared values, we thrive in an environment where collaboration and openness are valued. We believe that innovation is powered by perspective and that teamwork and respect for each other lead to superior results. We elevate each other and obsess about doing the right thing. Our associates serve with humility and a deep respect for their responsibility in helping our customers achieve their goals and realize their dreams. Together, we are on a quest to change banking for good.

Software Engineer

As a Capital One Software Engineer, you'll work on everything from customer-facing web apps and backend services to mobile applications using cutting-edge tools and frameworks. Join Capital One in an engineering role and shape the next phase of innovation for fintech.

Are you a hands-on problem solver who seeks to understand a domain and solve its complex engineering or data challenges? Do you want to be empowered to influence the technology choices to get the job done? Are you the disruptor that pushes the envelope through innovation and new ideas, questioning the why and considering the what if? We want to speak with you.

Check out the role and responsibilities below, and apply today!

Responsibilities:
Write, design, code, test, implement, debug, and validate applications; document design decisions and develop modular software components; monitor system performance metrics, and identify potential risks/issues.
Collaborate in an Agile scrum team with product owners and fellow software engineers to deliver upon most important business and technical priorities.
Provide active mentorship/guidance to fellow members of the agile tech team and participate in internal and external technology conference & communities.
What you would expect to work on here: Object Oriented Languages (Java, C# and Go), Cloud Based Technologies (AWS, DevOps and Serverless), Front End Frameworks (Angular, React, Node.js), Cutting Edge Data Tools (Python, Spark, Machine Learning) and Next Generation technologies (AI, Blockchain).

Basic Qualifications:
Bachelors degree or Military experience
At least 2 years of experience in software development
At least 2 Years of experience in Java, J2EE, Spring, JMS and Java tools and technologies
At least 1 year of experience in Cloud Technologies
Preferred Qualifications:
Master's Degree or PhD
3+ years Java and Python development experience
3+ years' experience with Relational and NoSQL Database Systems (PostgreSQL or Redshift)
2+ years of experience with Cloud computing technologies such as Amazon Web Services (AWS)
2+ years of experience working with CICD pipeline (Jenkins)
2+ years of experience with acceptance test driven development (ATDD) using Cucumber
2+ years of Agile engineering experience
1+ years of experience with data processing at scale using Apache Spark
1+ years of experience with event-driven, serverless computing platforms such as AWS Lambda
1+ years of experience in developing large and complex event processing platforms
1+ Year experience working with Big Data Technologies such as Apache Spark, Apache Storm and Kafka
Awareness of Docker, Kubernetes, Microservices, and Machine Learning is a big plus
At this time, Capital One will not sponsor a new applicant for employment authorization for this position."
Software Developer,"Arlington, VA","Cobalt
4.6","About the Position
Cobalt currently has an opening for a mid-level Software Developer for product development, client implementations, and sustainment of Cobalt’s products. Our products are mobile and browser-based CRM applications that make substantial use of web services. These applications are built on top of the Microsoft Dynamics 365 platform. This position will play a primary role on our cross-functional SCRUM team, and candidates must be interested in working closely with a group of technical individuals to produce excellent quality products and implementations while focusing on code diversity and flexibility. Successful hires in this position are interested in enhancing their existing skills in software architecture, software development frameworks, collaboration, mentoring, and understanding client business needs.

This is a position intended for someone looking to advance their career to a leadership position. Therefore, prior to making an offer, Cobalt will work with the candidate to create a specific plan for that transformation. The plan will include specific metrics and action items that, when met, will result in promotion to a lead role.

Cobalt hires talented, motivated people who like to see the results of their work, develop their own skills, and strive to grow the company. We are looking for candidates with strong communication and problem-solving skills, who are self-motivated, interested in the process of developing complex software systems and enjoy collaborating with other technically-minded individuals.

This is a full-time position averaging 45 hours per week, based at our headquarters in Crystal City (Arlington), Virginia, where employees are expected to work onsite in our office in order to help encourage teamwork and collaboration.

Primary Duties
Actively participate on our cross-functional SCRUM teams
Assist in the development and implementation of projects geared towards extending our base product, as well as custom work for individualized client needs
Design, maintain and implement software on the Microsoft Dynamics 365 (formerly Dynamics CRM) platform
Work with other organizational teams to meet project deadlines
Support multiple projects and teams as needed

Required Qualifications
3-5 years of software development work experience
Understanding of the full software development lifecycle and the Agile development framework
Exceptional programming skills, specifically in C# and .Net
Experience with Visual Studio
Bachelor’s degree from a respected institution
Fluency in English with excellent verbal and written communication skills
Ability to work in the U.S. without sponsorship

Cobalt’s Work Environment
Quiet, relaxed & collaborative workspaces
Working with other intelligent & motivated developers
Weekly mentoring/oversight sessions with Technical Leads, including code reviews, paired programming, etc.
Weekly company-wide lunch-n-learn sessions

Department Training & Benefits
Individual training budget
Paid time for individual training and/or projects throughout the year
Other professional development opportunities (such as conferences)

Benefits & Compensation
Cobalt offers all employees medical, vision, dental, life and disability insurance, as well as a 401k plan with employer matching. We host multiple events for our employees each year including quarterly events and a holiday party.

Total compensation for this position (base salary + bonuses) is $90,000 - $100,000 annually.

About Cobalt
Cobalt is a growing software development company and Microsoft Dynamics 365 (formerly Microsoft Dynamics CRM) partner with a track record of providing quality custom software solutions to our clients. Cobalt focuses on building custom solutions on the Dynamics platform and specializes in guiding clients through the full software development project life cycle from project initiation, planning and kick-off, the implementation phase, and finally through the training and end-user adoption and support process. Additionally, we recently launched Migration Dynamics, aimed at helping other Microsoft partners and clients migrate to Microsoft’s cloud offerings."
Software Developer,"Miami, FL","Farelogix
4.5","We are seeking a Software Developer with basic knowledge of JavaScript, XML, XSLT, SoapUI, web services C# and C++ to join our team.

What you will do:

Develop and maintain Farelogix API interface using JavaScript, web services and FLX Platform. Become familiar with Farelogix Platform.

Your Experience:
Bachelor's degree in Computer Science, Information Technology, or equivalent professional experience.
Up to 3 years in software development.
Knowledge and experience with XML-based system interfaces, schema design, and XML based tools like SoapUI are required.
Familiarity of XML/SOAP, web services and JavaScript's prototypal nature, lexical scoping and other unique JS traits; be deeply familiar with its constructs, syntax and rules.
Demonstrated analytical and problem-solving skills.
Excellent debugging and troubleshooting
Excellent written and verbal communication"
Software Engineer,"Saint Louis, MO","Colibri Group
3.5","Software Engineer

Colibri Group

St. Louis, MO

Colibri Group is a family of brands (McKissock, Elite, Advance Healthcare, Western Healthcare, Real Estate Express, Superior School of Real Estate, Allied Schools, The Institute for Luxury Home Marketing, XCEL Testing Solution, and Securities Training Corporation) that provide learning solutions for licensed professionals in over 20 fields, including real estate, property appraisal, engineering, nursing, social work, massage therapy and cosmetology. Our companies are taking mandated professional education to the next level as we produce tools, courses, and job aides that help customers achieve more in their days and their careers. We help professionals become licensed,

stay licensed and gain the skills to perform at the top of their fields.

At Colibri Group we are continuously finding new ways to get to market faster, disrupt the status quo, optimize operational models, and create experiences our consumers deserve. We are embarking on the next phase of transforming how professional education occurs within our targeted professions with approximately 2 million professionals active in our education network today and high customer satisfaction levels, we believe there is an opportunity to go to the next level and build ourselves into the Peloton of Professional Education allowing our customers to learn more efficiently, while improving learning outcomes.

Colibri Group currently has an opportunity for a Software Engineer based in our St. Louis, MO office. We will consider the position to be remote.

What Youll Do:


As a Software Engineer, youll play a key role in building and testing new features and frameworks for supporting an ecosystem of common web applications used by many subsidiaries within the Colibri Group family of companies. Youll work as a member of the technology team to collaborate with UX, product management, QA and other software engineers to define new features, estimate and implement them. Your main duties will start within the TypeScript/Angular framework, which will be consuming a .NET API, which you will have the opportunity to work on as well. In addition to creating tests with Jasmine/Karma and completing peer reviewed pull request into our production environment.

Responsibilities:


We practice continuous delivery and work in an agile environment. You'll design and implement critical elements of architecture and application components for common offerings. The ideal applicant pays close attention to detail, is inquisitive, able to be self-directed while open to collaboration. We follow an unapologetic no ego release process where fellow engineers input opinions and suggestions on the code you would like to release to production, thereby attempting to ensure the highest quality code is released. Youll be working on a team that owns the code from development through release into production, for multiple applications, deploying a DevOps model of complete ownership.

Essential Skillset:

TypeScript
Angular 6+
Unit Testing (Jasmine/Karma)
Experience consuming APIs.
Git
Nice to have:

Knowledge of relational databases and SQL
.NET / C#
Colibri Group offers a competitive compensation package with outstanding bonus potential. We have an excellent benefit program including medical, dental, prescription, flexible spending account, healthcare spending account, 401k match and generous PTO."
Software Developer,"Hartford, CT","Travelers Insurance
3.8","Company Information
Solid reputation, passionate people and endless opportunities. That's Travelers. Our superior financial strength and consistent record of strong operating returns mean security for our customers - and opportunities for our employees. You will find Travelers to be full of energy and a workplace in which you truly can make a difference.

Job Summary
Under limited supervision, performs expert programming, configuring, and/or analysis. Manages the effective use of team resources to implement ongoing projects, enhancements, and/or initiatives. Participates in the design/development process. Acts as subject matter expert for assigned applications, systems, and technologies. Leads investigation and resolution efforts for critical/high impact problems, defects and incidents. Provides technical guidance to team members. This job does not lead others.

This role is a key part of our newly formed Product train with the benefit of gaining expertise in full stack development. This team operates with several extreme programming principles, including opportunities for paired programming, test driven development, and microservice architecture models. The candidate will be exposed to multiple workstreams, including front end design, back end integration development, and the creation of our new Specialty rating engine.

Desirable skills are .Net and JavaScript development backgrounds with knowledge of React.

Primary Job Duties & Responsibilities
Responsible for system programming and analysis tasks of advanced complexity within multiple systems. Acts as subject matter expert for assigned applications, systems or technologies. Responsible for transforming business specifications and requirements into organized technical activities. Responsibilities include performing complex analysis, assessment, resolution, design, configuration and programming functions at an expert level. Leads investigation and resolution efforts for critical/ high impact defects, problems, and incidents. Collaborates with project team and other key stakeholders to identify, estimate, and prioritize project and/or enhancement activities. Builds, maintains, and utilizes partnerships across the enterprise. Provides team direction, mentorship, and feedback to technical resources. Ensures work complies with Travelers standards, processes, and protocols. Applies knowledge of current industry trends and techniques to formulate solutions within the context of assigned projects and/or enhancements. Other duties as assigned.

Minimum Qualifications
A bachelor's degree in Computer Science or a related field, or its equivalent in work experience, and five years of programming/development experience.

Education, Work Experience & Knowledge
6 years of programming/development experience preferred.

Job Specific & Technical Skills & Competencies
Technical Knowledge: Able to expertly assess, design develop, and support applications, systems and solutions to achieve business and/or technical requirements. Demonstrates technical expertise for multiple languages, applications, systems, technologies, and/or frameworks, and has the ability to influence technical direction or defect resolution. Fully understands business applications and/or technical system environments in which the system operates. Communication Skills: Ability to communicate thoughts/designs/ideas in an unambiguous manner and adjusts communication based on audience. Exhibits active and effective communication skills with team members - including active listening and effective written and verbal communication skills. Effectively contributes and communicates with the immediate team. Able to present complex technical concepts to audiences of varying size and level. Business Knowledge & Partnership: Able to develop business partnerships and influence business priorities through solution identification aligned with business objectives and goals. Able to communicate in business terms and describe IT capabilities and concepts in ways that the business can understand. Problem Solving & Decision Making: Able to proficiently diagnose root causes and solve complex problems. Able to evaluate alternative solutions and assess risk before taking action. Has the ability to reach sound decisions quickly and escalates appropriately. Demonstrates ability to optimize the use of all available resources. Team Orientation: Able to maintain and enhance partnerships across the organization to achieve objectives. Practices objectivity and openness to others' views. Able to recognize and support team priorities. Leadership: Accountable to set technical goals and priorities for self and other team members. Exhibits team leadership and collaborates with partners. Planning and Project Management: Demonstrates ability to identify critical project tasks and establish clear priorities while keeping the bigger picture in mind. Able to effectively collaborate with Project Manager and utilize sound project management practices. Able to manage time and competing priorities. Financial Awareness: Able to assess the financial impact of recommended designs/solutions.

Environmental/Work Schedules/Other
May occasionally require weekend work hours, overnight work hours, and holiday work hours (Federal and religious) based on release schedule. Possible travel up to 5% of time.

Physical Requirements
Operates standard office equipment. Requires extended periods of computer use. Requires extended periods of sitting.

Licensing or Certificates
Depends on the specific role but some examples may include: ITIL Remedy Java certification Microsoft certification.net Kanban/Agile/SAFe

Equal Employment Opportunity Statement
Travelers is an equal opportunity employer."
Software Engineer,"Dover, NH","Liberty Mutual Insurance
3.3","Software Engineer

The Cloud Providers Azure team within IT Hosting SecureDevOps Platforms is actively searching for a Senior Software Developer who is enthusiastic about learning and contributing to the Azure platform. The Cloud Providers Azure team enable development teams by providing a secure, easily consumable, and cost optimized cloud ecosystem.

This role on the Cloud Providers Azure team will focus on the customer experience through the development, maintenance, and support of services that enable application teams to deliver secure solutions in the cloud. Candidates will need to demonstrate the willingness to take on many different types of tasks and possess a developer mindset interested in the latest coding technologies.

This is a range posting and the description is posted as a Grade 16. However, candidates will be considered for Grades 14 and 16. The actual internal level/grade for this role will depend on the candidate's overall experience and skill level.

About the job:

Performs the following moderately complex to complex activities:
Develops effective, defect free source code that meets business requirements and team standards.
Develops in unit test cases development.
Develops complex test scripts.
Conducts impact analysis.
Develops component design.
Contributes to technical alternatives.
Develops production support documentation.
Interacts with customers and development team to gather and define requirements
Works within the team on iterative development that delivers a high-quality product.
Executes all levels of testing (System, Integration, and Regression)
Analyzes user stories for validity and feasibility
Provides functional/system integration testing support.
Performs Quality Assurance coding and design review defects or discrepancies in requirements identified and resolved with appropriate partners and stakeholders.
Mentor new developers and junior developers. Identify and recommend appropriate continuous improvement opportunities. Completes other project work or tasks as assigned
Participates in service desk and on-call rotations

Desired Skills:
Knowledge of Java / Spring, .Net is desired
Knowledge of Service based (API) development
Knowledge of Continuous Integration and Continuous Delivery (CI/CD) concepts
Knowledge of native cloud full solution development, Azure or AWS application deployment
Knowledge of Cloud resource template development concepts, Azure resource manager or AWS Cloud Formation Template


Benefits:

We value your hard work, integrity and commitment to positive change. In return for your service, it's our privilege to offer you benefits and rewards that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits

Overview:

At Liberty Mutual, we give motivated, accomplished professionals the opportunity to help us redefine what insurance means; to work for a global leader with a deep sense of humanity and a focus on improving and protecting everyday lives. We create an inspired, collaborative environment, where people can take ownership of their work; push breakthrough ideas; and feel confident that their contributions will be valued and their growth championed.

We're dedicated to doing the right thing for our employees, because we know that their fulfillment and success leads us to great places. Life. Happiness. Innovation. Impact. Advancement. Whatever their pursuit, talented people find their path at Liberty Mutual."
Software Engineer,"Hillsboro, OR","Carbon Black
3.6","Job Description

Carbon Black is seeking smart, energetic, and technically curious engineers to join our team and help us deliver high quality, cloud based endpoint protection for Windows!
The ideal engineer will possess a solid understanding of C++ programming at both the application and system levels, with a proven and established habit of delivering high quality code in a professional context. Our team is very collaborative and we are looking for dynamic technical leaders who can work independently while supporting the needs of the team. If you are the kind of programmer who wants to grow technically while making a meaningful contribution to cutting edge software that does some good in the world, join Carbon Black!

What You’ll Do
Leverage C++ programming experience to drive feature work on the Windows endpoint for the Predictive Security Cloud
Shape the direction and execution of the product vision
Mentor fellow team members
Triage, reproduce, diagnose and resolve issues discovered in the product
What You'll Bring
5-8 years of experience in application and system level software development with C++ in a professional context
Demonstrable technical development and debugging skills with a track record of delivering high quality code
Extensive Windows knowledge and experience including system, device, and kernel level programming
VMware is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. VMware will provide reasonable accommodation to employees who have protected disabilities consistent with local law."
Software Engineer,"Salt Lake City, UT","Galileo Financial Technologies
4.4","Software Engineer

Who we are:

Galileo is one of the largest payments processors and program managers in North America. We are the only payments innovator that applies tech and engineering capabilities to empower FinTech and financial institutions to unleash their full creativity to achieve their most inspired goals. Galileo leads its industry with superior fraud detection, security, decision-making analytics and regulatory compliance functionality combined with customized, responsive and flexible programs to accelerate the success of all payments companies and solve tomorrow's payments challenges today. We hire passionate, creative people. We focus on education, health, outdoor living, and our company values. The result-highly energetic and dedicated co-workers, and a highly productive, engaging, and a comfortable work environment.

What we are looking for:

We are looking for smart, creative, talented software engineers. If this is you and you have experience building real-time, high-performance, transactional, backend applications in Python or C, then I want to meet with you.

If you are looking for a place to learn new skills and work in an environment where you contribute directly to the success of the company, and you want to have direct input into the future and designs of the applications you build, and you want to work on a team of likeminded creative and talented engineers, then you should want to meet with us.

What you'll be doing:
Create solid high performing server applications for payment processing.
Design, code, debug and test backend programs/database applications using C, Python, and SQL.
Provide insight and expertise in improving existing programs
What you will need:
Broad based programming skills
Thorough knowledge of general computer science
Experience with C programming, Python, RDBMS, SQL, Linux and Oracle
Strong understanding of relational database concepts
Excellent technical aptitude and ability to solve problems
Ability to work in a quick-paced, evolving environment.
Positive attitude and exceptional work ethic
Ability to collaborate with others within the organization
Bachelor's degree in Computer Science or equivalent degree or experience
Galileo has a very competitive compensation and benefits package including medical, dental, tuition reimbursement, a 401k match, education assistance, life insurance, and long term disability with the opportunity to purchase other benefits.

0

Job Posted by ApplicantPro"
Software Developer,"Phoenix, AZ","KUBRA
3.5","Overview</h2>

New position alert! KUBRA Arizona is looking for a skilled Software Developer for our Implementation team. As a Software Developer, you will work on a team to implement enterprise customer experience management software for our clients.

What you get to do every day
Write code and contribute to the software architecture of a highly concurrent, highthroughput system
Contribute to finding solutions for converting client requirements into product implementations
Contribute to design of new functionality and expand existing functionality
Participate in implementation teams and collaborate with Project Managers, Software Engineers, and designers
Manage projects and tasks using a variety of technologies
May travel to visit clients throughout North America to participate in design sessions and deliver technical presentations and training
What kind of person should you be?
You enjoy working with working in a team, extending existing code bases, and using version control systems
Impeccable problem-solving and analytical skills
Your ability to communicate effectively with customers is outstanding
Great time management skills
What skills do you need?
Bachelor’s degree in Computer Science or Engineering, or equivalent experience, however a Master’s degree is preferred
Minimum of 4 years of experience in Java environments
Minimum of 4 years of Full Stack Development
Experience with Amazon AWS cloud facilities such as EC2, S3, and RDS is preferred
Experience in Java concurrency and Relational databases
Proficiency in JavaScript, Java and object-oriented design, with knowledge of Spring and Java EE
Experience with RESTful services
Experience using build tools like npm, bower and grunt
Experience in one of the modern JavaScript frameworks (AngularJS or ReactJS is preferred)
Comfort with working in a team, extending existing code bases, and using version control systems
What can you expect from us?
A unique, supportive, and flexible work environment
Challenges related to working in a fast-paced, growing environment
Confidence to take risks when we see potential
A management team that cares about people
Exposure to and experience on an industry leading cloud based project management information system
An extensive orientation program including job shadowing from your first 30 days up to six months
Mentorship from within both the PMO and Technical/Business Team Structure at KUBRA
An opportunity to learn and gain exposure to advanced payment technologies in a rapidly growing and competitive industry
A chance to join the occasional beach volleyball game or board game night
We are a fast-growing and dynamic company offering customer experience management solutions to some of the largest utility, insurance and government entities across North America. Our portfolio of meter-to-cash and outage communication solutions includes billing and payment, mapping, mobile apps and proactive customer communications solutions for customers. With more than 1 billion customer experiences annually, we have the ability to provide performance-driven value to more than 550 clients every day.

Our office is small enough to allow creative individuals to flourish, yet large enough to provide long-term stability. We place a tremendous amount of responsibility on our team members to be productive, focused and self-motivated. We offer a casual work environment, competitive compensation and a stellar benefits program.

KUBRA is an equal opportunity employer dedicated to building an inclusive and diverse workforce. We will provide accommodations during the recruitment process upon request. Information received relating to accommodation will be addressed confidentially. We thank all applicants for their interest; however, only candidates under consideration will be contacted.

</br>"
Software Developer,"Nashville, TN","RJ Young Co.
4.3","Software Developer (Nashville, TN)
Submitted Thursday, June 6, 2019

JOB DESCRIPTION

Summary

We are looking for a software engineer to join our team to support and evolve the design, implementation, and operational support of internal systems that span business and operation departments.

Essential Functions

Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Competencies
Work closely with the Project Managers, QAS Lead, and development team in an Agile/Scrum environment
2+ years developing web applications utilizing the full JavaScript Library Stack.
React/Redux is preferred
Angular 2+ and Vue also desired
Experience with the .NET stack, including .NET framework, C#, ASP .NET, MVC, and SQL Server, with at least 2 years in a client-facing role.
Experience with Visual Studio and productivity tools.
Familiar with TFS or Git source control workflows and best practices to branch/merge and resolve merge conflicts.
Solid knowledge and application of Design Pattern and Object Oriented Design and Principles
Experience designing and developing technical integrations with diverse 3rd-party systems
Ability to produce and write clear technical documentation as required to support the solutions.
Must be self-directed team player who is customer-focused, detail oriented, and able to handle multiple projects.
Top notch client skills and the ability to communicate ideas and solutions in a clear and organized manner.
Experience designing eCommerce sites highly preferred
Entrepreneurial spirit with a positive attitude, and the ability to excel in a fast-paced environment.
Apply"
Software Developer,"Fort Collins, CO",Apollo Enterprise Imaging Corp,"Apollo is an Enterprise Imaging company that provides healthcare organizations, clinicians and physician with the tools and solutions they need to be effective and efficient in delivering quality patient care. Our environment is fast-paced, challenging, and exciting along with respect for work-life balance. You’ll work with a team of passionate, engaged individuals. We offer a competitive compensation and benefits package.

We are looking for a talented, professional and hard-working individual to serve as a software developer, focusing on DICOM and IHE services, to join the development team to work in a fully ISO compliant and Agile development environment.
SUMMARY OF DUTIES AND RESPONSIBILITIES

Determine specific system needs and the means needed to program or enhance Apollo’s healthcare applications;
Analyze, evaluate and review existing systems, capabilities, workflow, and scheduling limitations and all other data processing problems for healthcare applications within Apollo
Develop, test, debug and document software for Apollo’s healthcare applications
Assist in planning and programming customized computer systems for Apollo including both hardware and software or assist in devising ways to apply existing systems’ resources to additional operations or add a new software application to enhance current system
Work on IHE, DICOM, and Radiology features development
Use techniques such as structured analysis / data modeling / information engineering / mathematical model building / sampling to plan the system
Assist in defining the goals of the system and dividing the solutions into individual steps and separate procedures
Use various software to program, encode, test and debug the system to ensure that it performs as planned and install the system on operating platforms
Prepare system end user documentation and conduct user acceptance testing
Maintain source-code repository, and participate in deployment of code into production
Work in a fully ISO compliant Agile development environment, following Apollo’s Quality Procedures
Perform other duties as assigned

QUALIFICATIONS/REQUIREMENTS

Requirements
BS/BA or greater in Computer Science, Mathematics, Software Engineering, Computer Engineering, or a related field
2+ yrs of experience programming: .Net with either Visual Basic or C#
2+ years of experience programing DICOM, DICOMweb: workflows, interfaces, WADO-RS, QIDO, STOW, IOCM
Experience with Client/Server, web applications and technology
Experienced in coding/designing graphical user interfaces
Experienced in HTML, CSS, JavaScript, JQuery
Experienced with REST/JSON/XML
Familiarity with IIS, SSIS, and SSAS a plus
Operational knowledge of Active Directory and proficient in the use of built in management tools
Proficient in Microsoft Office: Outlook, Word, PowerPoint, Visio and Excel
Solid interpersonal skills with the ability to communicate clearly to technical and non-technical people
Ability to resolve problems, think analytically and communicate professionally in high pressure, time sensitive environments.
Must be a self-starter, with the ability to work independently and with minimal supervision.
Ability to manage time efficiently to update and resolve assigned tasks in a timely manner
Ability to follow documented processes and procedures, provide feedback when necessary, and respond to changes with a positive attitude
Ability to focus and maintain attention to performance of tasks and to work and complete assignments on time

Desired (but not required) Skills:
Experience with Agile project methodologies and ISO development environment beneficial
Skilled in UX/UI Design
Web technologies: HTML, jQuery, AngularJS development
Database technologies: Relational databases, MS SQL Server, T-SQL, SQL queries
Familiarity with LEAD Technology Toolkit
Knowledge of end-to-end systems development life cycles (SDLC) desirable
Healthcare IT experience a plus
Location: Fort Collins, CO Job Type: Full-time/contract to Full-time Required travel: Travel Range is 0 to 5%.
Pay: compensation commensurate with experience

Apollo will only employ those who are legally authorized to work in the United States without visa sponsorship, US citizenship preferred, for this opening. Any offer of employment is conditioned upon the successful completion of a background investigation and drug screen.

Apollo is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, age, disability, protected veteran status or other characteristics protected by law. The Company also makes reasonable accommodations to applicants or employees with qualifying disabilities who request them and who otherwise meet the requirements of applicable law.

Apollo is not accepting unsolicited assistance from search firms for this employment opportunity. All resumes submitted by search firms to any employee at Apollo via-email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Apollo. No fee will be paid in the event the candidate is hired by Apollo as a result of the referral or through other means."
