Title,Location,Company,Description
Software Engineer,"Baltimore, MD","ClearOne Advantage
4.5","Job Description

**Please only local candidates apply - thank you**

ClearOne Advantage is a fast-growing company that is aggressively hiring due to increased business. We are always improving our marketing, culture and technology to provide our employees with the best work atmosphere and our customers with excellent customer service. COA’s proprietary software is tailored to our industry and allows the client to receive the best service possible.

We are seeking a Software Engineer who can program in C# and ASP.NET. Ideal candidate will be smart, passionate about software development and eager to learn.

If you are looking to work in a team environment, a place where you are more a name than a number, where you interact with leadership daily, then please send your resume for review!

Perks:
Great location, right on the water in the Canton Crossing Tower
Casual and fun work environment, C-suite visibility and collaboration
Room for advancement
Job Duties:
Application Design, construction, and deployment of projects and associated modules within an object-oriented architecture
Architect and design web-based applications for integration with other enterprise applications.
Establish programmatic tasks and performs verification tests of developed modules
Fixing production application issues
Interfacing and consuming 3rd party APIs from Banking Partners and Telecom providers.
Development of REST APIs that can be consumed by 3rd parties.
Support CRM application and automate business processes.
Database design and development using Microsoft® SQL Server, including using stored procedures, views and triggers"
Software/Firmware Engineer,"Bristol, PA","ThermOmegaTech
4.7","Firmware/Embedded Software Engineer
TJM Electronics (a division of ThermOmegaTech) is looking for a Firmware/Embedded Software engineer to support the electrical/electronics/software design group in engineering solutions for the industrial, commercial and aerospace/defense markets. In this position, you will be responsible for driving the design, development, test and deployment of engineered software used in a variety of complex products. ThermOmegaTech promotes a culture of engineering excellence and innovation where our engineers can explore the limits of creativity to support business growth and personal development.
Responsibilities
Ownership of the software design process from initial customer interaction and proposal through design, prototype, development, test, validation and delivery
Generate all required documentation to support software development
Project management of software development efforts within a stage gate environment
Support proposals, customer interaction and generation of technical proposals in support of business objectives and growth targets
Ensure all engineering outputs are accurate, timely and complete for delivery to the production floor
Develop code to interface applications appropriately with function calls to communications, I-O drivers, memory allocation tables, etc.
Requirements/Experience
BS in Electrical, Electronic Engineering
7+ years minimum of applicable experience developing and deploying software as related to microprocessor-based hardware
Strong knowledge of software design, development, validation and deployment in connection with design to specification hardware
Knowledge of electrical design as applied to circuit, hardware, pc board and software for automated control products is a plus
Experience managing software development projects, managing deliverables, timelines in a project lead role
Knowledge of certifications such as CE marking, ISO 9001, AS 9100, qualification (aerospace) or similar validation requirements
Knowledge of CPU hardware including Microchip series, BLE modules (Nordic), memory architectures and high-speed interfaces (Ethernet, RS485, etc.)
Knowledge of real-time analog and digital signaling, acquisition and control
Hardware/software debug and system development/stabilization
Skills/Competencies
Strong work ethic, ability to handle multiple priorities simultaneously
Effective communicator in a team environment
Ability to work independently, self-starter
Detail oriented"
Software Engineer,"O'Fallon, IL","Peraton
3.4","Overview


Peraton, an industry leader providing innovative solutions for space, critical Intelligence Community missions, and offensive and defensive cyber operations, is seeking a Software Engineer in O’Fallon, IL.

As a key member of an application development team supporting a critical U.S. Air Force Command and Control system you will design and develop application software.

Responsibilities


What you’ll do…
Research, design, and develop computer software systems in conjunction with hardware product development.
Analyze software requirements to determine feasibility of design within time and cost constraints.
Consult with other engineering staff to evaluate interface between hardware and software, and operational performance requirements of the overall system.
Provide mentoring to junior engineers.
Qualifications


You’d be a great fit if… (Required)
You have a Bachelor’s degree in Computer Science, Information Technology Management, Engineering, or other comparable degree.
You have a minimum of three (3) years’ experience in the design, development, and maintenance of legacy and new applications.
You have experience with DoD Command and Control applications
You are a self-motivated, enthusiastic, creative, analytical problem-solving individual who can work with limited supervision and possess excellent interpersonal and communication skills.
You have the ability to obtain a Secret security clearance.
You possess a DOD 8570.01-m IAT Level II certification.
It’d be even better if you… (Preferred)
Have experience with the Global Decision Support System application
Have experience with Mobility Air Forces systems and/or applications
Have familiarity with applications operating in a Cloud environment
Have an active SECRET security clearance
What you’ll get… (Peraton Benefits)
An immediately-vested 401(K) with employer matching
Rapid PTO accrual schedule with floating holidays
Comprehensive medical, dental, and vision coverage
Tuition assistance, financing, and refinancing
Paid maternity and paternity leave
Company-paid infertility treatments
Cross-training and professional development opportunities
The ability to influence major initiatives
SECURITY CLEARANCE This position requires the candidate to be able to obtain and maintain a secret security clearance. In order to obtain a clearance you need to be a US Citizen and show proof of citizenship.

About Peraton


Are you ready to join the next-generation of national security? Peraton is a fresh name in the industry with an established portfolio and legacy going back more than a century. We work differently than our peers – with agility, the freedom to innovate, an entrepreneurial spirit and a culture of responsibility. As part of the Peraton team, you’ll be part of our movement to build a great company, solve the most daunting challenges facing mankind today, to protect and promote freedom around the world, and to secure our future, for our families, our communities, our nation, and our way of life.

EEO Statement


We are an Equal Opportunity/Affirmative Action Employer. We consider applicants without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender, gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, or membership in any other group protected by federal, state, or local law."
Software Engineer,"Carrollton, TX","HF Controls
3.6","Doosan HF Controls Corporation, a global leader in providing complete process control and automation solutions through innovative technology. We specialize in the design and construction of digital control systems for a variety of power and industrial applications. Based on sound technological advancements, we supply our customers with an array of advanced control hardware, software applications, and support services that offer distributed intelligence and information management for the most reliable process control solutions. With over five decades of innovation and manufacturing of control systems in hundreds of installations around the world, our coverage is strengthened by our experienced field service faculty, robust technical support, and extensive training capabilities.

We are currently seeking an individual who can take on the role of R&D S/W Engineer to join our team. This individual will work in a Development Engineering team as well as System Engineering team, so a positive attitude and teamwork spirit is an essential.

Qualifications:

·
This position requires an individual with quality experience in embedded software development for microprocessor/DSP based real time control systems. Familiarity with Intel x86 microprocessors software and hardware is preferable.

R/D S/W Engineer I – BS degree new graduate

R/D S/W Engineer II – 3-5 related working experiences in related industry or MS degree

R/D S/W Engineer III – 5 to 10 years working experiences in related industry or PhD degree

Sr. S/W Engineer – longer than 10 years working experiences in related industry

·
The candidate who has previous experience in developing/negotiating verifiable system requirements with customers and the ability to drive those requirements down to a system and software architecture will be plus.

·
The candidate who has previous experience with various microcontrollers architectures, embedded software tools will be plus.

·
The familiarity to microprocessor Software Programing Languages such as Intel x86 Assembly language is definitely a plus.

·
For a new graduate, understanding of fundamental system engineering knowledge in an embedded environment is required.

·
The candidate must be able to select and apply adequate system and software development models and testing methodologies and tools while following the formal product development process.

·
The position will require significant interface with product development engineers, system engineers, and other team members to develop products that fulfill customer, manufacturing, service and regulatory requirements.

·
Bachelor’s or Master’s degree in EE or CS required.

·
Must be legally authorized to work in the United States without company sponsorship.

Under general supervision, performs a variety of engineering work in planning, design, testing and analysis of instruments and systems, combustion products, electrical equipment, and microprocessor-based control systems.

The successful candidate is an energetic, solution-oriented individual with a teamwork-friendly attitude. This candidate demonstrates proficiency using system / software development tools, has the ability to architect system / software solutions, understands and debugs low level hardware/software integration, and can define system, software and hardware performance requirements for specific system solutions. This individual applies knowledge, skills, and analytical methods to ensure system reliability and optimal performance. The successful candidate maintains an excellent work ethic and is proficient in both written and verbal communications.

Benefits Include:

Medical, Dental, & Vision, Basic Life, & AD&D insurance

401K and Flexible Spending Account (FSA)

Ten (10) holidays plus three (3) days authorized leave

80 hours of paid vacation and 48 hours paid sick leave"
Software Engineer,"Oklahoma City, OK","BOEING
3.6","At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the sea bed to outer space, youll learn and grow, contributing to work that shapes the world. Find your future with us.

The Boeing Defense, Space & Security (BDS) is seeking a Software Engineer. This Level 2 position is located in Oklahoma City, OK.

POSITION RESPONSIBILITIES

Duties will include but not limited to:
Perform Analysis of vulnerabilities against software code, operating systems and other systems
Write Security Architecture Documents
Write Sanitization Procedures
Perform other CDRL related technical report writing including IA control analysis
Work as a member of the Mission Computing Information Assurance team
Work Authorization:

This position requires at least Interim Secret Clearance prior to start

Basic Qualifications:
Knowledge of software coding and vulnerability analysis
Experience working for or with the DOD
Must be able to obtain and maintain a Security Clearance
Ability to write and peer review technical reports
Preferred Qualifications:
Experience or training in RMF (Risk Management Framework)
Cybersecurity Experience
Knowledge and experience working with Information Assurance Vulnerabilities
Experience working with internal and external customers
Security related certifications such as Security+, CISSP, CAP, etc.
Experience working with Earned Value Management
Knowledge of Boeing's organizations, processes, program plans, policies and procedures, and products required to effectively perform functional responsibilities of the occupation.
Typical Education/Experience:

Education/experience typically acquired through advanced technical education from an accredited course of study in engineering, computer science, mathematics, physics or chemistry ( Bachelor) and typically 2 or more years' related work experience or an equivalent combination of technical education and experience (Masters). In the USA, ABET accreditation is the preferred, although not required, accreditation standard.

This position offers Relocation based on candidate eligibility

This position offer Employee Referral

Boeing is a Drug Free Workplace where post offer applicants and employees are subject to testing for marijuana, cocaine, opioids, amphetamines, PCP, and alcohol when criteria is met as outlined in our policies.

All information provided will be checked and may be verified

Please apply ASAP for this role as recruitment may close before end date."
Software Engineer,"Chicago, IL","GoHealth
3.0","The Software Engineer at GoHealth will play a key role in designing performant, scalable, web-based software solutions. The successful candidate will be a creative and resourceful self-starter who will join one of our feature-delivery teams, collaborating across product stacks and seeking constant improvement to our organization's ability to connect consumers with the right insurance products.

Responsibilities:
Deliver high quality, well-tested, reliable software.
Follow best practices and industry standards for software engineering.
Work with Product Management, Quality Assurance, and your fellow Engineers to ensure that we are consistently delivering the best product possible.
Proactively engage in continuous learning and professional growth opportunities.
Skills and Experience:
Bachelor's Degree in Computer Science, Engineering or similar field is preferred.
2 to 5 years of software development experience.
Preferred (but not required) languages: Java, JavaScript, Typescript, Golang.
Experience with testing - designing and implementing.
Knowledge of common libraries and frameworks (helpful): Spring, React, Redux.
Experience with Linux or MacOS, Open Source tools, frameworks, and technologies.
Experience working with databases and application servers.
Creative and strategic thinker who is eager to dive in to challenging and interesting projects and demonstrate their passion for achieving high quality results.
Benefits and Perks:
Open vacation policy
401k program with company match
Medical, dental, vision, and life insurance benefits
Flexible spending accounts
Commuter and transit benefits
Professional growth opportunities
Casual dress code
Generous employee referral bonuses
Happy hours, ping-pong tournaments, and more company-sponsored events
Subsidized gym memberships
GoHealth is an Equal Opportunity Employer"
Software Engineer,"Cape Canaveral, FL","IAP Worldwide Services, Inc
3.0","IAP – Ingenuity and Purpose

www.iapws.com

As a leading international services company for more than 65 years, IAP provides a broad spectrum of services and solutions to U.S. and international government agencies, and organizations. A world-class leader in providing seasoned program management, IAP leverages and integrates its capabilities – IT & Communications, Aviation & Engineering Solutions, Power Solutions, Infrastructure & Logistics - to provide safe, innovative, and reliable solutions to meet customers' diverse and complex challenges. With 2,500 team members, IAP operates in more than 110 locations in 27 countries worldwide and maintains offices in the Washington D.C. area, Florida, Maryland, Oklahoma, the United Kingdom, and the Middle East.

Summary:

The System Engineer's role is to assist in defining the overall strategy, standardization, and maintenance of software applications in support of the achievement of business requirements. This includes creating, testing, analyzing, implementing and supporting software programs and applications, along with configuration management of various existing applications. The System Engineer will also research, design, document, and modify software specifications throughout the production lifecycle. The System Engineer will serve as a key contact with the user community for solving business issues, as well as providing support and guidance to the team and business owners.

Essential Job Functions: (not limited to duties as described – performs related duties as requested)
Demonstrates detailed technical knowledge in enterprise and web applications.
Supports Release Management and Change Control processes, along with other technology compliance initiatives.
Develops unit test cases/plans and conducts system testing.
Required Education & Experience:
Bachelor's degree in Computer Science, Engineering, Business Administration. Two (2) additional years of experience may be substituted for each missing year of education.
5-10 years of work experience in an IT support function.
Proven experience with related databases, preferably Oracle.
5+ years’ Enterprise Application Support experience related to Oracle SQL Plus programming of triggers, stored procedures, functions, etc.
2+ years’ experience with report writing tools such as Cognos, Birt, etc.
Two (2) years of operating systems experience with Microsoft SQL Server.
Required Knowledge & Skills:
Effective interpersonal, oral and written communication. Ability to lead a team.
Working knowledge and background with Relational Database Management Systems (RDBMS), specifically Oracle and/or MS-SQLServer. SQL based programming.
Ability to use problem-solving and analytical skills to troubleshoot functional and performance issues related to web applications and related interfaces..
Working knowledge of Enterprise Asset Management Systems, Facilities Services, Time Keeping system, Help Desk, Call Center Operations.
Strong working knowledge of web server configuration using IIS, Websphere or something similar.
Excellent understanding of SQL database and query best practices including triggers, stored procedures.
Strong organizational and time management skills to effectively contribute to multiple projects in an efficient manner.
Ability to manage a high volume of details with excellent accuracy.
Ability to effectively prioritize and execute tasks in a high-pressure environment.
Strong track record meeting targets and objectives.
Able to communicate effectively with non-technical staff and with members of interdisciplinary teams.
Flexible and adaptable in regard to learning and understanding new technologies.
Ability to work collaboratively with cross-function peers.
Able to work both independently and in a team-oriented, collaborative environment.
Results oriented with a history of problem resolution and prevention.
Ability to conduct research into software-related issues and products.
Effectively handle sensitive and confidential matters.
Develop work instructions and provide application training to end users.
Follow the vendor documentation to perform software installs and upgrade existing software to the latest version.
Build system interfaces using the application web services or other methodology.
Report development and modification using tools such as Cognos or BIRT.
Additional Requirements:
On-call availability after hours on a rotational basis.
Willingness to travel and or work weekends with short notice.
Travel: 20-40% (extensive and long-term) travel to provide support to other locations.

Security Clearance: Must be able to obtain a Security Clearance.

“IAP is an EEO/AA/Minority/Female/Disability/Veteran employer”

Required Skills

Required Experience

Job Location
Cape Canaveral, US-FL"
Software Engineer,"Southfield, MI","endevis
4.3","endevis, a leading provider of recruitment solutions across North America, is committed to your success. We work with the best organizations in the world and have relationships you will not be able to connect to through your own networking. Allow our tenured Search Consultants to partner with you in representing your professional career goals in today’s highly competitive market. Apply today!

Software Engineer

Endevis is partnered with one of the premier technology companies in the Detroit area to fill a Software Engineer opportunity. This position will be responsible for developing client-side web development applications, and best-in-class technology solutions for enterprise customers.

Requirements:
2+ years of experience in software development.
Experience in MSSQL, database design, and stored procedures.
Experience developing SQL queries within SSRS.
Experience in client-side web development languages, including HTML5, CSS3, JavaScript.
Experience in configuration management using XML and JSON.
Experience in JavaScript libraries such as jQuery, Dojo, React, Spring.
Experience in Java and C# a plus.
Experience with KendoUI a plus.
Experience working with controls (PLCs) a plus.
Experience with plant floor operations a plus.
Attention to detail, quality and our clients.
Bachelor’s degree in Computer Science, Computer Engineering, or equivalent industry experience.
Responsibilities:
Develop software that meets design specifications using specified programming and coding standards.
Develops software solutions by following the software development lifecycle.
Contribute to all areas of the Product Life Cycle, including analysis, design, code & unit test, debug and system test.
Applies programming and adheres to program development and documentation standards.
Utilize appropriate debugging and troubleshooting techniques and tools.
Execute test procedures to ensure product quality.
Develop technical specifications as required to accomplish desired project results.
Participate in code, design reviews and assists in conducting code reviews.
Provide written project status management.
Demonstrates solutions by developing documentation, flowcharts, layouts, diagrams, charts, code comments and clear code.
Improves operations by conducting systems analysis; recommending changes in best practices.
Travel up to 15% annually.
endevis, LLC. and all companies represented are Equal Opportunity Employers and do not discriminate against any employee or applicant for employment because of age, race, color, sex, religion, national origin, sexual orientation, gender identity and/or expression, status as a veteran, and basis of disability or any other federal, state or local protected class.

IND-D07"
Software Engineer,"Atlanta, GA","Assurant
3.2","The Software Engineer analyzes requirements and designs, codes, tests, installs and maintains application systems, programs, functions, services and other related software components in response to enterprise needs of moderate to high complexity. Oh, and one more thing: PASSION. You have to LOVE what you do because this is a team of driven and talented SW Engineers with a passion to create great software. Primary Responsibilities: Analyze requirements and design solutions for approved projects and change requests of moderate to high complexity and risk. (10%) Gather, organize and document data and requirements from various stakeholders and constituencies according to given direction and standards Participate in design consultations with hardware and software technicians Develop, document and present design solutions and supporting rationale Prepare and obtain approval of estimates of work effort and duration for assigned tasks Participate in the preparation of product vision and project documentation Design/develop system, application and program code according to business and technical requirements. (30%) Identify and recommend software and infrastructure components required to implement technical solutions Identify and recommend solution objects, functions, interfaces, dependencies, and integration points Prepare design documentation; submit for design review Convert basic specifications into equivalent infrastructure and application software structures Code and unit test independently or as part of a development team Submit software products for review of compliance with best practices, standards and enterprise architecture (code review) Participate in quality assurance and testing to achieve quality objectives. (20%) Review established quality requirements and measurement metrics Participate in quality assurance and testing activities according to planned schedules Learn, use and gain experience with testing tools and techniques Perform technical support activities required for execution of test plans Perform root cause analysis and defect correction as indicated by test results Evaluate outcomes, report results and document findings according to current standards Implement solutions. (10%) Adhere to Assurant change management requirements for application and system implementations Analyze conditions, consult with experienced personnel and propose strategies that minimize implementation risk and/or improve system reliability and performance Prepare change and Help Desk documentation according to implementation requirements Provide for disaster recovery and back-out mechanisms as directed Perform software implementation activities as directed and according to current standards and policies Monitor implementations and respond appropriately and as directed in the event of disruptive impacts Provide system support. (20%) Learn and enhance knowledge of the various multi-platform system support environments, utilities and procedures Participate in on-call rotations Provide timely, concise communication of incident status to appropriate personnel Document incident occurrence and resolution(s) applied using designated repositories Consult with staff personnel as required for effective incident resolution Resolve development and support issues of moderate to high complexity or risk Maintain and enhance knowledge of the business operations and strategic imperatives of Assurant. (10%) Periodically review business goals and operational and strategic objectives Learn the key components and relationships of Assurant products, distribution channels, and customer base Create and sustain open communication with business application users and stakeholders Adhere to the Assurant Core Principles; pursue achievement of excellence in Core Competencies Know the critical success factors supporting the Assurant Core Purpose, Mission, Goals and Strategy Qualifications: Knowledge client/server and n-tier development principles including Object Oriented modeling, analysis, design and programming Knowledge of development concepts for Windows and Web-based Services Knowledge of design methodologies and techniques or the Unified Modeling Language (UML) and other tools supporting Object Oriented Analysis and Design (OOAD) Experience with major object oriented development languages and their related utilities and/or experience with major distributed technologies and relational database technologies Effective oral and written communication skills Estimation skills for cost, effort and duration of product deliverables of moderate to high complexity Analysis skills for technical problems and solutions of moderate to high risk Established programming skills in targeted languages and utilities for distributed environments Internally driven to experiment and learn Strong passion for technology Technical Educational Certification Requirements: Level of knowledge ordinarily acquired through one or both of the following: Completion of Bachelors degree in CIS, MIS, etc. and/or 3+ years of increasingly responsible professional experience in related field. Knowledge of quality assurance and testing procedures, processes and techniques employed across platforms and environments in areas of technical specialties Knowledge of structured program design and object oriented principle Knowledge of advanced topics in cloud computing such as containerization, Microservice based architectures, Azure hosting and patterns for hyper scale computing."
Software Engineer,"Richardson, TX","RealPage
3.1","Overview


RealPage is looking to add a Software Engineer to our fast growing company! As the Software Engineer you will have a great opportunity to design and build new applications while learning also from legacy applications, learn and use new technologies that are fit to product’s need, and most of all will be able to work with awesome people and great management team.

Responsibilities


What you will be doing:
Work collaboratively in a distributed international development environment to develop web applications on the Microsoft IIS, .Net Framework and SQL Server platforms
Work with Development Team to meet technical expectations and goals
Responsible for one or more technical aspects of development
Contribute to the development and implementation of browser-based system
Contribute to routine product builds
Contribute to design and code reviews
Participate in internal testing to identify problems early, perform error and stress scenarios
Identify and recommend where new technologies may be incorporated
Work with Business Analysts to aid in the design of the system
Qualifications


What we think it takes to get the job:
4-year college degree in Computer Science or equivalent experience
3+ years in the IT industry and a good understanding of the full life cycle of development
Working knowledge of SOAP and REST
Experience with the following technologies: C#, .NET 4.0, MVC, .Net Core, Entity Framework, Angular 6+, XML, XSL, JavaScript, SQL, HTML, Design Patterns, and Object Oriented Design
Experience with the following technologies a plus: CSS, SCSS, DHTML, Test-Driven Development (TDD
Experience with Scrum/Agile development is a plus
Must have extremely strong analytical, problem-solving and innovation skills
Must have a thorough understanding of:
How web applications are architected
How web servers and clients interact
General web technology
Must be accustomed to working with Microsoft Development environment
Visual InterDev/Studio/Team Foundation Server
SQL Server Management Studio and other database tools
IIS (including installation & configuration)
Must be able to:
Work effectively with others in a collaborative team environment
Manage work assignments to meet deadlines under an aggressive schedule
Translate business and design goals into usable product
Align personal goals with business goal
#LI-DNI"
Software Engineer,"Commerce City, CO",Red Angus Association of America,"Job Description
The Red Angus Association of America is a member driven Agriculture organization that was established in 1954 and is headquartered in Commerce City, Colorado close to Denver International Airport. The main focus of the organization is the collection and storage of data on cattle. The position we are seeking to fill is responsible for administration and application development for a Postgres based SQL server, and, a web application with Java back end code. This position will join the team of IT specialists that are responsible for all aspects of front-end interfaces, data flow, data analysis, as well as, other duties as needed. A local candidate is preferred, but remote candidates will also be considered.
Position Responsibilities
Maintain current code base and provide additional functionality as needed
Produce fully functional programs, with clean testable code
Troubleshoot and debug applications
Collaboration with internal and external teams to identify system requirements
Design user interface and web layout using HTML/CSS best practices
Create support documentation
Design stable, reliable, and effective database elements
Optimize and maintain legacy systems
Modify database according to requests from users
Perform ad hoc data extraction and modification
Develop unit tests
Requirements
3+ years experience with the following or similar technologies:
Postgres SQL
Java
Turbine
Torque
Javascript
Velocity
Perl
Scala
Bash
Git
Xml
Ability to work independently, but share ideas and seek solutions collaboratively
Responsive to communication
Ability to multi task
Preferred Requirements
Experience with data preparation for statistical analysis
Experience with livestock, preferably cattle
Work during normal business, with some schedule flexibility to complete time sensitive tasks
Experience with mobile app development
If interested, please submit a resume as well as 3 references to Halla@redangus.org."
Software Engineer,"Washington, DC","SoundWay
5.0","CLEARANCE: TS/SCI w/CI Polygraph

WORK SITE: JBAB Bolling AFB

TRAVEL:None

JOB DESCRIPTION:

The Software Engineer shall engineer, design, develop, integrate, test, and deploy solutions to enhance and modernize existing systems and applications and facilitate their migration to an enterprise AWS cloud environment [using both Windows & Linux cloud & server technologies]. The same shall be done for select new applications. Job duties shall also include:
Lead by example, demonstrating a professional, can-do attitude within an integrated project team dependent upon cross-functional teamwork;
Work with developers and engineers to define customer and system requirements and develop solutions and system designs that will scale to meet projected future enterprise requirements;
Analyze the AS-IS code state and the TO-BE end state and recommend modernization/enhancements to improve systems/applications performance and reliability in the AWS environment;
Perform trend analysis to evaluate the overall systems utilization and growth-capability health, performance, and capacity management;
Improve [code] application performance and reliability;
Design and develop software code to add new features to existing web-based applications and create new web-based applications using Java, Python, .xml, and JSON;
Develop solutions to integrate COTS products within the enterprise Data Governance space using Mulesoft Enterprise Service Bus (ESB) and AnyPoint, to exchange and share data[regardless of the technology used, such as:JMS, Web Services, JDBC, HTTP, etc;
Securely integrate APIs and transform and load data between endpoints;
Ensure connectivity with APIs, applications, cloud technology, and data sources;
Recommend and/or engineer and apply programs designed to identify, validate and resolve complex engineering-related problems;
Regularly test applications, apply patches and version updates to maintain strong functionality and optimization, and validate the applications adherence to design specifications and requirements;
Update application design specifications to capture any changes to standards, settings, configuration parameters, etc;
Perform root cause analysis and provide mitigation strategies;
Troubleshoot reported code defects and deficiencies and recommend resolutions;
Debug and resolve application issues and defects;
Configure, administer, and support virtualized AWS server environment;
Deploy, configure, secure, and monitor common services;
Design and update software databases.
EXPERIENCE & QUALIFICATIONS:

EXPERIENCE:
Must have experience leading software engineering and development activities and leading, directing, and managing teams/team members to carry out software development coding, testing, integration, and systems testing;
Solid understanding of and multiple years of experience:
Developing in Python, Java, .xml, and HTML;
Designing, developing, and modifying databases, and experience with various data formats and structures, such as JSON, Neo4J, Postgres SQL, and MongoDB;
Experience supporting each phase of the software development lifecycle; which includes: system planning and research, engineering and design, development and testing, integration and systems testing, deployment, as well as creating and updating a variety of documents;
Experience providing systems/software engineering and development for the DoD, preferable the Intelligence Community within the DoD;
Experience with a wide variety of tools and techniques within a cloud AWS environment, including:
Activiti, Jenkins, Git, REST APIs; and
MuleSoft's Anypoint Platform, especially the Expose Application Functionality (ESB) within an AWS environment.
Experience designing, developing, leading, conducting, and facilitating unit testing, integration testing, systems testing, security testing, functional testing, and user-acceptance testing.
QUALIFICATIONS:
Meet IAM Level II certification requirements (Security+);
Minimum of 2-years' experience in systems engineering;
Minimum of 5 years experience in software/code development.
EDUCATION:
Bachelors in a computer design/development/systems/engineering field;
Education Waiver:
14+ years w/ High School Diploma;
10+ years w/ Bachelors Degree;
7+ years w/ Masters Degree.
Equal Opportunity Employer/Veterans/Disabilities"
Software Engineer,"Boston, MA","InsightSquared
3.8","InsightSquared is the leading sales and marketing analytics provider for growing companies that want to run their business by the numbers. We help our customers make better decisions by equipping them with actionable, real-time intelligence that drives predictable growth.
We're funded by a great team of investors including Accomplice, Tola Capital, DFJ, Bessemer, and Salesforce.com.
We were named a leader in the G2 Crowd’s Business Intelligence Platform Grid℠, ranking #1 in customer satisfaction for the fourth year in a row.
We are a four-time winners of The Boston Business Journal’s “Best Places to Work” and The Boston Globe’s “Top Places to Work.”

InsightSquared is looking for a Software Engineer to help shape the growth of our sales and marketing analytics platform. Be part of a close-knit engineering team that utilizes modern technologies and Agile development methods to create robust products serving near real-time business metrics to 20,000+ users around the world.

If you want to join a team of motivated engineers and solve real-world technical challenges to help our customers build successful businesses, InsightSquared is the place for you!

At InsightSquared, you'll...
Work on an autonomous Scrum team in an exciting, collaborative environment focused on building high-value, reliable, and scalable SaaS products
Design and develop full-stack solutions to technical challenges, including:
Web application development in Python and Django and React single page app
Frontend UI/UX in JS/React/CSS
Extract Transform Load (ETL) pipeline in Python
Backend REST APIs in Django and AWS
Micro-services architecture with AWS Lambdas and Docker
Continuous integration/deployment with AWS Codebuild
Mentor teammates to help them learn and grow as a technologists and collaborators
Collaborative code review process
Ship code on your first day, and every day

We're looking for…
2+ years experience developing full-stack web applications
Excellent knowledge of software engineering, computer science, and distributed systems
Extensive experience building and maintaining back-end application infrastructures, including debugging and performance tuning; Python expertise is a plus
Experience with modern front-end frameworks (e.g. React, Angular, etc.) and front-end build pipeline tools
Experience with Git or other version control systems
Interest in AWS, GCP, or similar cloud computing platforms
Self motivation, openness to mentorship, and direct contributions to a team
Excellent written, verbal and gif-based communication skills
Positive energy to bring to your team and environment
A passion for hops, barley and malt"
