Title,Location,Company,Description
Software Developer,"Carlsbad, CA","Centauri
4.7","Thank you for your interest in joining the Centauri team. Together, we can leverage the next generation of advanced technologies to deliver industry-leading capabilities across land, air, sea, space, and cyberspace. Our goal is to deliver innovative solutions using an agile, mission-first approach to address the most difficult technical challenges facing our customers. The only way that we can tackle these challenges is by recruiting the brightest minds in the industry to join our team.</p>
Description
Centauri Software Engineers develop breakthrough products and innovative software applications for government and commercial customers. As a software engineer you work individually or on a small team. Projects last approximately one year in duration so there is frequent opportunity to move to between new projects and teams. We are looking for engineers who are versatile, have demonstrated an outstanding level of academic achievement, enjoy working in a fast based environment, like to consistently tackle new problems and exceed customers’ expectations.

Responsibilities:
Work with team lead to define software requirements
Design, develop, system software for our customers
Explore new areas or program in new languages to deliver a complete product
Support on-site meetings and deliveries to customers
Minimum Qualifications:
Hands-on Experience with PeopleSoft HCM required
Experience with Web Services and Java Script (ReactJS)
Minimum of 4 years software development, object-Oriented design and programming, including design, coding, and testing experience
Schoolwork in Computer Science, Engineering, or related discipline (Bachelor's degree or Master's degree preferred)
Strong communication and interpersonal skills
Ability to work independently as well as part of a team to achieve customer and company goals
Preferred Qualifications:
Hands-on Experience with Java
C/C++, .NET languages (C#, Python)
Knowledge of postgres
AWS, Security + certification
Security Requirements: Must meet eligibility requirements for a security clearance.
Centauri is an Equal Opportunity / Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or any other factor protected by law.

Are you a returning applicant?
Previous Applicants:


Email:


Password:
If you do not remember your password click here.
Back to Search Results

New Search

</p>"
Software Engineer,"San Jose, CA","Adobe
4.1","Our Company


Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences. We’re passionate about empowering people to craft beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen.

We’re on a mission to hire the very best and are committed to building exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours.

The Role


Work with the Cloud Tech - Purchase Experiences Team on building web-based user interfaces and cloud services for subscription management and purchasing. Participating in all aspects of software development activities, including design, coding, code reviews, unit testing, bug fixing, and API/technical documentation. Deliver critical components and services to be used by a variety of clients enabling flexible and rapid optimizable sign-up and purchase work flows. Support services for subscription management and purchasing, covering a wide variety of products, plans, promotions, purchase methods, and geographies for Creative Cloud and Document Cloud. Working in multi-functional teams to ensure superb end-to-end user experience for customers. Fast prototyping of ideas and concepts and researching the latest industry trends.

At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely.

If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer.

Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status.

</br>Adobe"
Software Engineer,"Tallahassee, FL","Homes.com
4.2","Description

Position at Homes.com

Homes.com is looking for a Software Engineer in Tallahassee, FL to join our team of IT professionals. You'll be working with our back-end data systems to support and grow our premier real estate portal. You'll participate in technical research, software development, and bring your own ideas to the table to help keep us innovating.

Responsibilities:
Own the data pipeline and help us build real estate data loading solutions for millions of listings
Thrive on challenges like parallelization, performance optimization and scalability
Requirements:
2+ years of Python or Perl coding experience (Ruby, C++ or Java acceptable, but you'll need to learn)
1+ years of working with SQL and relational database systems such as Oracle or MySQL
Proficiency in a Linux/Unix environment
Great communication skills
BS or MS in computer science or a related field
Helpful:
Experience with large data set manipulation
Experience with MongoDB or other NOSQL databases
Experience with Apache Solr or other search platforms
Experience coding in PL/SQL or other procedural database languages
Experience with JavaScript
Experience with Linux shell scripting
About Homes.com

Homes.com offers today's demanding home buyers, renters and those somewhere in between a simply smarter home search. With features like Homes.com Match, HomeShare and Snap & Search, homeshoppers now have a more personalized way to search for their next home. Since its launch over 25 years ago, Homes.com offers real estate professionals brand and property advertising, search engine marketing and instant response lead generation to help them succeed online. For more information, visit Homes.com.

About DE

Dominion Enterprises (DE) is a leading digital marketing and software services company offering client solutions across multiple business verticals. Our customers rely on our B2B cloud SaaS solutions to establish their online and mobile brands, generate leads, and manage customer relationships through our Homes.com, Dominion Dealer Solutions, Dominion Business Solutions / DX1, Travel Media and Franchise and Business Opportunity divisions. Our B2C web and mobile applications include Homes.com, HotelCoupons.com, FranchiseOpportunities.com, FranchiseGator.com, Franchise.com, and BusinessBroker.net. About 2,000 employees reside and work in our Norfolk, VA home office and in offices across the U.S. Our employees will tell you about our collaborative, innovative, team-oriented work environment, excellent career enrichment opportunities, community service opportunities, competitive earnings, and a comprehensive benefits package that includes a generous 401(k). DE is an equal opportunity employer and supports a diverse workforce. DE is a drug-testing employer."
Full Stack Software Developer,"Hanover, MD","General Dynamics Mission Systems
3.6","Basic Qualifications


Bachelor's degree in software engineering or a related technical field is required (or equivalent experience), plus a minimum of 2 years of relevant experience; or Master's degree. Agile experience preferred.

The Full Stack Software Developer must also have experience in two (2) of the following:
Core Java or C# ASP.net or equivalent language
Web based design
RESTFul web services development
Clearance Requirements:

Department of Defense TS/SCI security clearance with a Polygraph is required at time of hire. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. Due to the nature of work performed within our facilities, U.S. citizenship is required.

Responsibilities for this Position


A Relocation package may be available for this position.

General Dynamics Mission Systems has an immediate opening for a Full Stack Software Developer. This position provides an opportunity to further advance the cutting-edge technology that supports some of our nation’s core defense/intelligence services and systems. General Dynamics Mission Systems employees work closely with esteemed customers to develop solutions that allow them to carry out high-stakes national security missions.

Additional Qualifications:

The Full Stack Software Developer shall have a minimum of a Bachelor of Electrical Engineering or Computer Science or Computer Engineering and a minimum of two (2) years of software/system development work experience (Four (4) years of equivalent related military experience may be substituted for Bachelor degree); and have technical expertise in one (1) or more of the following areas:
Systems Requirements Analysis
Software System Design
Software System Development
Software System Integration
Software System Testing
How You Can Help:

We seek curious, motivated candidates with a can-do attitude and an agile mindset who stay up-to-date on the latest software, tools and technologies.

Are you an open-minded engineer that can help us solve challenging technical problems? If so, GDMS may be the right place for you!

** A discretionary sign-on bonus may be available for this position **

Responsibilities to include:
Codes, tests, integrates and documents software solutions
Applies principles and techniques of computer science, engineering, and mathematical analysis to the development of software
Participates in internal review of software components and systems
Receives general instructions and guidance from immediate supervisor and works on problems with defined scope, schedule and expectations
Generally works within an identified work group and responsible for resolution of problems and issues of moderate scope and complexity
Keeps abreast of technology trends and champions new ideas and process improvements
#CJ3

Company Overview


General Dynamics Mission Systems (GDMS) engineers a diverse portfolio of high technology solutions, products and services that enable customers to successfully execute missions across all domains of operation. With a global team of 13,000+ top professionals, we partner with the best in industry to expand the bounds of innovation in the defense and scientific arenas. Given the nature of our work and who we are, we value trust, honesty, alignment and transparency. We offer highly competitive benefits and pride ourselves in being a great place to work with a shared sense of purpose. You will also enjoy a flexible work environment where contributions are recognized and rewarded. If who we are and what we do resonates with you, we invite you to join our high performance team!

General Dynamics is an Equal Opportunity/Affirmative Action Employer that is committed to hiring a diverse and talented workforce. EOE/Disability/Veteran"
Software Engineer,"Hill AFB, UT","Northrop Grumman
3.7","Are you interested in expanding your career through experience and exposure, all while supporting a mission that seeks to ensure the security of our nation and its allies? If so, then Northrop Grumman is the place for you. As a leading global security company, we provide innovative systems, products and solutions to our customers worldwide. We are comprised of diverse professionals that bring different perspectives and ideas, understanding that the more experiences we bring to our work the more innovative we can be. As we continue to build our workforce we look for people that exemplify our core values, leadership characteristics, and approach to innovation.

Northrop Grumman Technology Services sector is hiring Software Engineers to join our team at Hill AFB, UT. The successful applicant will:
Participate in the design, creation, and implementation of cloud-based web applications
Develop dashboards and user interfaces to satisfy customer requirements
Prepare data sets to train machine learning models
Collect and/or gather large sets of data and apply advanced techniques to ensure the data is reliable and of high quality for the targeted purpose.
Interpret large amounts of data with advanced approaches using sophisticated analytical and data visualization software or tools to discover patternsin the data.
Work with subject matter experts to understand and capture meaning of data
Communicate advanced concepts and information in an understandable manner for audiences of varying levels of competency.
Discover, investigate, and visualize data trends and patterns to assist in creating a robust and comprehensive data environment.
Maintain an up-to-date knowledge of technology trends
This position may be filled as at a higher level based on the qualifications listed below.

Rocktober

Basic Qualifications:

This requisition may be filled at either a Software Engineer level or Principal level
US Citizenship and the ability to obtain a DoD Secret Security Clearance
Bachelor's Degree in Computer Science (or an engineering related degree) with a minimum 2 years of related experience; or a Master's degree with 5 years (Principal level requires a minimum 5 years with a BS or 3 years with a Master's)
Demonstrated web development experience such as: ASP.Net, HTML5, CSS, JavaScript, modern UI frameworks
Demonstrated experience with Microsoft .Net Framework or .Net Core
Demonstrated experience with Node.js or Python
Demonstrated experience with versioning Control software (i.e. Git, TFS)
Preferred Qualifications:
Active Secret Security Clearance or higher
Front-end development with modern JavaScript web frameworks including, but not limited to React, Angular, Vue, etc.
Working knowledge of API development.
Familiarity with front-end and back-end development in a wide variety of languages and frameworks.
Responsive web application development with HTML5 and CSS3.
Experience with design and development of database technology such as Neo4j, SQL, MongoDB, etc.
Experience with semantic web technologies such as OWL, RDF, SPARQL, etc.
A working knowledge of graph data structures and graph algorithms
Dynamic personality for team and customer interactions
Strong written communication skills
Must be self-directed when situation requires
Ability to wear many different hats in a dynamic environment
Northrop Grumman is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action Employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. For our complete EEO/AA and Pay Transparency statement, please visit www.northropgrumman.com/EEO. U.S. Citizenship is required for most positions."
Software Engineer III - SECURITY CLEARANCE ELIGIBILITY REQUIRED,"Orlando, FL","AVT Simulation
4.3","Job Description
Job Summary

Software engineers are responsible for the design, development, maintenance, and documentation of software applications. A software engineer is expected to be able to apply industry best practices to a problem space to develop an optimal solution in new or existing codebases.

Responsibilities/Duties/Functions/Tasks

· Makes targeted modifications to existing software applications as well as develop new components and systems as requirements dictate.

· Defines their work in both requirements and industry standard methods.

· Performs unit tests of their work and adhere to applicable coding standards.

· Leverages internal reuse and Free Open Source Software (FOSS) to the extent allowed to minimize cost and maximize productivity.

· Maintains a schedule related to assigned task status and completion dates.

· Implementation and application of sound AVT configuration management processes and adherence to AVT software CM and development policy and procedures.

· Understands and adheres to cost and schedule targets established during the program design phase.

· Responsible for establishing, conducting, and documenting software testing based on customer requirements.

· Works on the overall design and development of software products as well as software applications.

Other Duties

Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for the job. Duties, responsibilities and activities may change at any time with or without notice.

Qualifications

Minimum Requirements

· Completion of a full course of study in an accredited college or university leading to a Bachelor's or higher degree in computer science, computer engineering, or a related field. Substitutions: Four (4) years of professional experience can be substituted for two (2) years of the educational requirements.

· Unmanaged software language experience required.
Object oriented software language experience required.
Configuration management tools experience required.
Experience with building to requirements and/or synthesizing requirements required.
Experience in software design languages required.
Essential Mental Requirements
Excellent written and spoken communication skills for documentation, intra-team, and interdisciplinary communication.
Ability to work in a team environment.
Basic math skills including linear algebra.
Ability to read, analyze, and interpret complex documentation.
Ability to analyze problems using scientific and logical thinking.
Essential Physical Requirements

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job.

While performing the duties of this job, the employee is occasionally required to stand; walk; sit; use hands to finger, handle, or feel objects, tools or controls; reach with hands and arms; talk or hear. The employee must occasionally lift or move office products and supplies, up to 10 pounds.

Equipment/Software/Tools Used
Windows
Linux
Microsoft Office (Word, Excel, Visio, Outlook)
Atlassian JIRA
Atlassian Confluence
JAMA
Development Environments such as: Visual Studio, GNU make, Eclipse

Company Description
Founded in 1998, AVT Simulation is an Orlando-based, end-to-end systems integration and full-service modeling and simulation small business. Since its inception, AVT's highly specialized staff of engineers has included some of the top leaders in the simulation industry. With an average of over 20 years of simulation experience, our dedicated staff provides specialized solutions for customers requiring on point solutions to complex problems.

Culture:
Since the founding of the company in 1998, AVT has been a company that strives to make a positive difference in the lives we touch. These lives include our employees and their families, our partner companies and their employees, and ultimately the warfighters receiving our products and services. Our core values are so very important to us as a company. They guide us towards success. They make us a great company to work for and a strong partner to work with. In order of priority, our core values are:
People First,
Mission Excellence,
Do the Right Thing, and
Commitment.
People First is our first and most important core value because we firmly believe the success of AVT is directly related to supporting our employees and providing our customers high quality solutions on-time.Therefore, we desire to find candidates that embody these core values and the traits that make up these values including (but not limited to): Fairness, Loyalty, Integrity, Respect, Courage, Stewardship, Dignity, Leadership, and Selflessness.

EOE - Females/Minorities/Protected Veterans/Individuals with Disabilities/Sexual Orientation/Gender Identity

Qualified individuals with a disability have the right to request a reasonable accommodation. If you are unable or limited in your ability to use or access our careers website as a result of your disability, request a reasonable accommodation by visiting www.avtsim.com/careers and follow the instructions at the bottom."
Software Engineer III - SECURITY CLEARANCE ELIGIBILITY REQUIRED,"Orlando, FL","AVT Simulation
4.3","Job Description
Job Summary

Software engineers are responsible for the design, development, maintenance, and documentation of software applications. A software engineer is expected to be able to apply industry best practices to a problem space to develop an optimal solution in new or existing codebases.

Responsibilities/Duties/Functions/Tasks

· Makes targeted modifications to existing software applications as well as develop new components and systems as requirements dictate.

· Defines their work in both requirements and industry standard methods.

· Performs unit tests of their work and adhere to applicable coding standards.

· Leverages internal reuse and Free Open Source Software (FOSS) to the extent allowed to minimize cost and maximize productivity.

· Maintains a schedule related to assigned task status and completion dates.

· Implementation and application of sound AVT configuration management processes and adherence to AVT software CM and development policy and procedures.

· Understands and adheres to cost and schedule targets established during the program design phase.

· Responsible for establishing, conducting, and documenting software testing based on customer requirements.

· Works on the overall design and development of software products as well as software applications.

Other Duties

Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for the job. Duties, responsibilities and activities may change at any time with or without notice.

Qualifications

Minimum Requirements

· Completion of a full course of study in an accredited college or university leading to a Bachelor's or higher degree in computer science, computer engineering, or a related field. Substitutions: Four (4) years of professional experience can be substituted for two (2) years of the educational requirements.

· Unmanaged software language experience required.
Object oriented software language experience required.
Configuration management tools experience required.
Experience with building to requirements and/or synthesizing requirements required.
Experience in software design languages required.
Essential Mental Requirements
Excellent written and spoken communication skills for documentation, intra-team, and interdisciplinary communication.
Ability to work in a team environment.
Basic math skills including linear algebra.
Ability to read, analyze, and interpret complex documentation.
Ability to analyze problems using scientific and logical thinking.
Essential Physical Requirements

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job.

While performing the duties of this job, the employee is occasionally required to stand; walk; sit; use hands to finger, handle, or feel objects, tools or controls; reach with hands and arms; talk or hear. The employee must occasionally lift or move office products and supplies, up to 10 pounds.

Equipment/Software/Tools Used
Windows
Linux
Microsoft Office (Word, Excel, Visio, Outlook)
Atlassian JIRA
Atlassian Confluence
JAMA
Development Environments such as: Visual Studio, GNU make, Eclipse

Company Description
Founded in 1998, AVT Simulation is an Orlando-based, end-to-end systems integration and full-service modeling and simulation small business. Since its inception, AVT's highly specialized staff of engineers has included some of the top leaders in the simulation industry. With an average of over 20 years of simulation experience, our dedicated staff provides specialized solutions for customers requiring on point solutions to complex problems.

Culture:
Since the founding of the company in 1998, AVT has been a company that strives to make a positive difference in the lives we touch. These lives include our employees and their families, our partner companies and their employees, and ultimately the warfighters receiving our products and services. Our core values are so very important to us as a company. They guide us towards success. They make us a great company to work for and a strong partner to work with. In order of priority, our core values are:
People First,
Mission Excellence,
Do the Right Thing, and
Commitment.
People First is our first and most important core value because we firmly believe the success of AVT is directly related to supporting our employees and providing our customers high quality solutions on-time.Therefore, we desire to find candidates that embody these core values and the traits that make up these values including (but not limited to): Fairness, Loyalty, Integrity, Respect, Courage, Stewardship, Dignity, Leadership, and Selflessness.

EOE - Females/Minorities/Protected Veterans/Individuals with Disabilities/Sexual Orientation/Gender Identity

Qualified individuals with a disability have the right to request a reasonable accommodation. If you are unable or limited in your ability to use or access our careers website as a result of your disability, request a reasonable accommodation by visiting www.avtsim.com/careers and follow the instructions at the bottom."
Software Engineer,"Troy, MI",VAST Production Services,"Overview:
Vast Production Services, Inc. provides products and services to the surface transportation and consumer embedded electronic controls markets. Our in-house multi-disciplinary engineering teams are responsible for all facets of product development and production. We are looking for a candidate to work in our Software development team. The ideal candidate should have experience in embedded software development and a desire to work on mission critical real time embedded control systems.
Key Responsibilities:
Participate in all phases of Development (architecture, design, implementation, debug, validation & verification) of application software and firmware for embedded module production programs.
Collaboratively participate in the architecting of solutions with the Lead Software Engineer and the Systems and Hardware engineering teams.
Support quoting new business opportunities with respect to software content.
Implement and execute software development best practices & methodologies.
Perform troubleshooting of Software & Systems issues with company products.
Qualifications:
Bachelor’s degree in Electrical Engineering, Computer Engineering, or Computer Science.
Demonstrable ability to problem solve.
Two to Five(+) years’ experience in embedded systems, development, debugging and testing.
Experience with C programming.
Strong written and verbal communication skills.
Strong sense of ambition, self-motivation and self-discipline.
Familiarity with electronics hardware.
Ability to work both independently and in a team setting.
Bonus items would be:
Experience in Python, C++, or C# (w/corresponding experience in Qt or .NET).
Experience in MATLAB/Simulink Control Modeling to Firmware interfacing.
Experience in Controls development in MATLAB/Simulink.
Experience in ISO26262 systems development.
Applications development in Android and/or iOS environments.
Salary & Benefits:
Base salary
Performance bonus eligible
401K plan which includes a NEC (Non Elective Contribution) – typically 3-4% of gross earnings."
Software Engineer,"Rochester, NY","Kodak Alaris
3.6","Requisition Number:
19-2576

Job Title:
Software Engineer

Job Description:

Position Summary

Kodak Alaris is seeking a self-motivated, well-rounded Software Engineer. This position is a key member of the PPF team, and requires the ability to provide strong software engineering, requirements definition, development, and customer support.

Key Responsibilities
Provides expertise in all phases of the software development life cycle (analysis, design, development, testing, defect tracking/resolution, deployment)
Works closely with business partners and customers to learn and understand business needs, primarily in automation of professional imaging and printing
Provide next level field support for business critical production applications by interacting directly with our customers.
Interaction with small business owners and their operational staff
Works closely with the business team and customers to understand high level needs and derive solutions in the software world that will meet that need to successfully anticipate, identify and resolve issues/concerns
Job Requirements
Development of desktop apps for Microsoft Windows
C/C++
Visual Studio
Relational Databases (SQL Server)
Strong understanding of software engineering
Expertise in testing and debugging complex systems
Good communication skills, with emphasis on the ability to interface with outside companies and customers, and effective written & verbal technical knowledge transfer
Works well in a team setting
Strong problem solving and logical thinking skills
Desired Knowledge Specifications
HTML
Javascript
Web Services
.Net
Experience with image manipulation algorithms and general image processing concepts
Experience with large software systems (systems with over a million lines of code)
Qualifications & Experience
Minimum Bachelor Degree in Computer Science or a related area of study
Minimum 7 years prior software engineering experience
Kodak Alaris is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or veteran status."
Software Engineer,United States,"Intermedia
4.6","About the role

Intermedia is looking for a talented .Net developer to join our newest team. In this role you will building applications and tools to support a fast-growing unified communications company specifically partnering with our Contact Center. The ideal candidate will be a motivated self-starter who’s able to dig into complex code and work closely with team members to learn the system in depth. The outcome of that learning will be a resource that not only understands what we have and can contribute to support it, but also sees ways to take it to the next level. You will play a crucial role in helping to solve challenging technical problems, developing solutions and products that will directly impact our business and its customers.

About the role

Intermedia is looking for a talented Full Stack.Net developer to join our newest team. In this role you will building applications and tools to support a fast-growing unified communications company specifically partnering with our Contact Center. The ideal candidate will be a motivated self-starter who’s able to dig into complex code and work closely with team members to learn the system in depth. The outcome of that learning will be a resource that not only understands what we have and can contribute to support it, but also sees ways to take it to the next level. You will play a crucial role in helping to solve challenging technical problems, developing solutions and products that will directly impact our business and its customers.

About Intermedia:

We are a 900-employee strong Unified Communications as a Service (UCaaS) and business cloud company that serves over a million customers with communication and data applications. We’re here to win in the $30B UCaaS market and this is the right moment for you to help write the next chapter in Intermedia’s success story. What’s more, our product roadmap offers even more game-changing innovations than what got us to our strong position today. We serve the SMB marketplace with full featured products that are backed by a 99.999% uptime service level agreement and J.D. Power certified technical support.

Are you seeking an impactful role in an innovative company that is growing in a rapidly expanding market category? Intermedia can offer just the challenge you are looking for.

You Have:
Minimum 3 years’ experience building back-end components
Minimum 3 years’ experience developing with C# .NET programming languages
BA/BS in Computer Science, Information Technology, or equivalent experience
Excellent communication, presentation and written skills
Ability to work independently with little or no guidance from other designers for brief periods of time
Good understanding of software design patterns
Experience with RDBMS (preferably Microsoft SQL Server)
Demonstrable versatility/experience in multiple front-end and back-end technologies such as HTML5, CSS3, JavaScript, jQuery, AngularJS, React, LINQ, Entity Framework, ASP.NET, WCF, Soap and REST services, MVC, and Web Forms, as well as WinForms or WPF
Experience in agile methods such as Scrum/XP, Behaviour Driven Development, and Continuous Delivery
Experience that would be nice to have:
C++
Azure and Amazon Web Services
Redis and RabbitMQ
DevOps (Jenkins, GitHub, TFS)
React"
Software Engineer,"Seattle, WA","Skilljar
4.1","Skilljar is seeking a versatile Software Development Engineer to join our fast-growing team. This person will be responsible for the technical design, development, and deployment of our products. In addition, they'll be joining a small and rapidly growing team, where they will have a direct impact on the product.

We're looking for a motivated, highly-collaborative, self-starter who is comfortable owning and driving the development of new features and services, and has a successful track record building software products in an agile development environment. This is a great opportunity to join a rapidly accelerating startup that has dozens of Fortune 1000 and mid-market clients on its roster.

Responsibilities
Contribute to the design and development of new products and services across the development stack.
Maintain a high level of quality for delivering software.
Collaborate with various team members and stakeholders on requirements definition and feature design & development.
Support products and services in production environment.
Requirements
3+ years of working experience building web applications using Django, Rails, or some equivalent MVC framework.
Working experience deploying and supporting software solutions in a production environment.
Knowledgeable on best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations.
Excellent verbal & written communication skills.
Experience scaling web applications is a plus.
US work authorization and criminal background check are required.
The Company

Backed by prominent financial institutions, including Mayfield, Shasta Ventures, and Trilogy Equity Partners, Skilljar is building the Customer Education Platform of choice for mid to large-sized enterprises. Trusted by leading global enterprise organizations like Cisco and Verizon, Skilljar's SaaS platform empowers Customer Training and Enablement teams to successfully onboard, engage, and retain customers and increase product adoption throughout the customer journey. We are a team of bright, passionate Skillets with Amazon roots and startup drive. Centrally located just a few blocks from Westlake Center in downtown Seattle, the Skilljar office is a fun, perfectly-caffeinated, and creative place to be (come check out our 3-D laser printer). Apply to join us!

Skilljar is an Equal Employment Opportunity (EEO) employer and does not discriminate on the basis of race, color, national origin, religion, gender, age, veteran status, political affiliation, sexual orientation, marital status or disability (in compliance with the Americans with Disabilities Act) with respect to employment opportunities.

Skilljar does not accept nor are we responsible for any fees associated with unsolicited resumes, LinkedIn bios, or any other candidate introductions."
Software Engineer,"Providence, RI","Utilidata
3.9","Utilidata®, Inc is a fast-growing, best-in-breed software provider that is pioneering groundbreaking technologies to modernize electric distribution grid. Our vision for a responsive, resilient, and real-time grid, powered by insights from the edge, drives our ambition to create software and applications that will enable a cleaner, more sustainable energy future.

We are looking for a full-stack Software Engineer who is familiar with Agile software engineering practices and tools, passionate about the development and delivery of quality software, and is capable and enthusiastic about working with product owners, designers, engineers, and testers. This fast-paced development team is working on the company’s next-generation platform: visualization, simulation, and optimization of electricity distribution to the edge of the grid.

Main Responsibilities
Work closely with our designers and product owners to manifest evolving requirements into a working application.
Design, code, deploy, maintain, and improve end-to-end applications using Java, Python, Javascript, NodeJS and related frameworks and tools.
Develop appropriate unit tests, adhere to coding standards and best practices, and implement a cohesive end product.
Basic Qualifications
BA/BS in computer science, engineering, or related field.
2 years or more previous experience in software development and a basic understanding of Java, C/C++, Python, and related technologies.
Demonstrated ability to quickly integrate new programming skills and tools
Additional Qualifications
MA/MS in computer science, engineering, or related field.
Experience with control systems applications (e.g. industrial processes, manufacturing, commercial buildings, SCADA).
Our Commitments
Safe, tolerant, informal work environment
Competitive compensation and benefits
Commitment to employee autonomy and flexibility
Unlimited paid time off
Family-friendly policies
Utilidata embraces diversity and is an equal opportunity employer."
Software Engineer,"Detroit, MI","StockX
3.9","We're looking for a Software Engineer to join the Services Team at StockX.

The Services Team is responsible for powering the StockX experience across different platforms by providing a scalable and reliable set of microservices that implement our core business functionality. We utilize cutting edge tools and platforms such as Node.js, Kafka, Docker, Kubernetes, and AWS to handle our massive growth.

As a Software Engineer, you will be empowered to take ownership of technology decisions and solutions while playing a pivotal role in establishing a successful engineering culture at a fast-growing company.

This is a great opportunity to leverage your existing skills, to build a world-class team and to have a huge impact on how marketplaces can be redefined. At StockX, we are just getting started.

Responsibilities
Design, build, and evolve microservices used by StockX web and mobile applications
Collaborate with front-end and back-end engineers to build scalable services
Research and implement cutting edge technology that can be applied to handle massive scale
Debug and monitor production systems
Help define the way we work in the future including coding and design standards
Work effectively in an agile development process
Requirements
Strong experience and understanding of JavaScript (Node.js)
Strong experience and understanding of data storage, relational (particularly Postgres) and non-relational (particularly Redis and DynamoDB)
Experience in service oriented and/or microservice architectures
Experience with message queues, pub-sub systems, and/or event streams
Experience working with AWS or other cloud providers
You have built highly resilient, scalable REST-based services
You are product focused and collaborate to find the best possible solutions"
Software Engineer,"Tampa, FL","Fairfax Imaging
3.4","SUMMARY

Fairfax Software is looking for an energetic, dependable, experienced and professional software programmer with experience in .NET/C# and JavaScript/HTML5/CSS. The software engineer will join the Company’s Professional Services Department Development Team located in Tampa Florida, and will work closely with other team members on supporting and enhancing the Company’s projects utilizing the latest Company technologies and tools.

PRIMARY RESPONSIBILITIES

· Design and develop new application / components primarily using .NET/C# for the back-end and React JS for the front-end applications.

· Maintain and enhance Company’s existing application software and customized customer code.

· Perform unit testing and contribute to integration testing.

· Configure components of existing software modules.

· Evaluate 3rd party software and develop recommendations.

· Provide assistance and training to peers in the Professional Services and Support Departments.

· Follow Company’s source control policies and procedures.

· Maintain confidentiality with regard to the information being processed, stored or accessed.

· Responsibilities may require evening and weekend work in response to needs of the projects being worked on.

· Travel to customer sites as required.

· Other duties as assigned.

KNOWLEGDE AND SKILL REQUIREMENTS

· Bachelor's Degree in Computer Science or related field.

· Minimum of 5 years of working in software development with minimum of 3 years actively working with .NET/C# and developing SOAP Web services/REST API under .NET Framework.

· Minimum of 2 years of experience with JavaScript/HTML5/CSS; knowledge of React JS is a plus.

· Must possess strong analytical and problem solving skills and be an independent thinker.

· Must have strong knowledge of the Software Development Life Cycle (SDLC) best practices.

· Knowledge of relational database and Structured Query Language (SQL).

· Object Oriented Design and familiarity with design patterns is a plus.

· Strong analytical, writing and communication skills.

WORKING CONDITIONS

Office location is Tampa, Florida. Working conditions are normal for an office environment.

COMPANY BACKGROUND

Fairfax Software is a small, entrepreneurial, dynamic company with exciting mission-critical projects, great co-workers, a pleasant working environment, a very competitive salary, and benefits unrivaled in the software industry. Fairfax Software is a leader in automated data capture and electronic payment systems thanks its relentless commitment to quality and customer service. Fairfax Software is a privately held corporation which continues to achieve industry recognition in the Software 500 and in industry trade publications since 1994. Fairfax Software offers a challenging opportunity for professional growth with competitive salaries and benefits, including a matching 401k plan, medical, dental, and job-related tuition reimbursement."
