Title,Location,Company,Description
Software Engineer,"San Jose, CA","Cisco Systems - Engineering - Software
4.0","What You'll Do

Cultivate a deep understanding for the Cloud and become a key contributor to the core private cloud team. Support and implement Cisco customer requirements in one or more of the following areas: Monitoring, Network, Compute, Storage, Bare Metal as a Service, Installers, and any other platform customization needed. Participate in OpenStack Operators community to share best practices and understand production deployment challenges/solutions. Document best practices with white papers and presentations.

Who You'll Work With You will be part of the team that builds next gen network function virtualization infrastructure. You will program the server, virtual and physical switches to yield high throughput for Virtual Network Functions. You will also be responsible for customizing and tuning NFVi for 5G mobility solutions supporting the latest edge deployments.

Required Qualifications:
6-8 years direct, hands-on experience building large scale web or cloud architectures with significant depth around design, implementation. Software development background, including Open Source frameworks.
Have led small teams through engineering projects.
Experience with test automation and regression.
Versed in agile methodologies (SCRUM, etc.).
Minimum 1 years of Software and IP Networking experience with experience on VXLAN.
Minimum 1 years of experience with OpenStack or AWS or VMWare ESXi.
Minumum 1 years of experience in coding and handling services through docker.
Have coded extensively in Python; Exposure to Ansible working with Playbooks is preferred.
At least 4 years of experience with Linux.
BS Computer Science, MS preferred.
Desired Skills

The ideal candidate will have knowledge and skills in the following areas:
Familiarity with datacenter architectures and the different flavors.
Knowledgeable about Service Provider Network architectures.
Exposure to NFV based solutions, Service Orchestration.
Experience with Cloud Management technologies such as OpenStack, Kubernetes, Ansible, Docker.
Excellent knowledge of Agile Methodologies with relevant experience in all phases of a Product Life Cycle.
Ability to present to senior level executives both inside and outside the company.
Ability to work independently with only minimal management oversight.
Excellent written, oral and presentation skills along with superior interpersonal skills.
Flexibility in a fast paced, ever-changing, deadline-driven environment.
Why Cisco

At Cisco, each person brings their unique talents to work as a team and make a difference. Yes, our technology changes the way the world works, lives, plays and learns, but our edge comes from our people.
We connect everything – people, process, data and things – and we use those connections to change our world for the better.
We innovate everywhere - From launching a new era of networking that adapts, learns and protects, to building Cisco Services that accelerate businesses and business results. Our technology powers entertainment, retail, healthcare, education and more – from Smart Cities to your everyday devices.
We benefit everyone - We do all of this while striving for a culture that empowers every person to be the difference, at work and in our communities.
Colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Be you, with us! #WeAreCisco"
"Software Engineer, Platform","San Francisco, CA","KeepTruckin
4.5","Who we are:


KeepTruckin is on a mission to modernize the trucking industry. With the leading fleet management platform, we are bringing trucks online and fundamentally changing the way freight is moved on our roads.

At KeepTruckin, we see our hard work rewarded in tangible ways every day and we believe that intelligence is most powerful when paired with humility. We're motivated by the opportunity to impact and improve every facet of a trillion-dollar industry that touches everyone's lives. KeepTruckin is proud to be a Forbes Cloud 100 company and recognized by Glassdoor as a ""Best Place to Work"" in 2019.

We are looking for people from all backgrounds who want to make an impact on the millions of drivers who keep our world moving. Together, we laugh hard, snack harder and work together to drive innovation at the intersection of tech and transportation.

About the Job:


As a Software Engineer on the Platform team, you will play an active role in building backend components and distributed cloud services for the KeepTruckin platform. You will implement high performance, scalable architecture with an enthusiastic team of engineers.

Responsibilities:
Connect the world's trucks by building secure, scalable, distributed services
Partner with product and engineering teams to build new, high-impact end-to-end features
Enable teams to build features at scale by providing a foundation of reusable software components and infrastructure
Improve the performance and reliability of existing systems
Lead the design and architecture of new software services and cloud infrastructure
Qualifications:


B.S. or M.S. in Computer Science or a related field
3+ years software development experience
Experience in Ruby on Rails, Java, Scala, Golang, JavaScript/Node.js or similar language
Experience with relational and NoSQL databases such as PostgreSQL, DynamoDB, Redis, and Cassandra
Nice to have - experience building cloud infrastructure and distributed systems (AWS)
As an equal opportunity employer, we are committed to diversity in the workforce. In accordance with applicable law, we prohibit discrimination against any applicant or employee based on any legally recognized basis, including, but not limited to; race, color, religion, sex (including pregnancy, lactation, childbirth or related medical conditions), sexual orientation, gender identity, age (40 and over), national origin or ancestry, physical or mental disability, genetic information (including testing and characteristics), veteran status, uniformed service member status or any other status protected by federal, state or local law."
Software Engineer Intern,"Oakland, CA","LaunchDarkly
5.0","LaunchDarkly is dedicated to helping teams ship better software, faster. We serve hundreds of billions feature flags daily to eliminate risk for companies big and small.

We're based in downtown Oakland and growing quickly. You'll help us tackle some of the most challenging engineering problems around, like how can we deliver feature flags to hundreds of millions of users in milliseconds without breaking the bank.

We're looking for a creative, product-focused engineering intern to work as part of our team summer 2020. This is a unique internship where you will have the full experience of working on a professional software team. No ""intern projects"" here. Instead, you'll have the chance not just to work on interesting technology, but the chance to learn how to contribute to the team at a high level.

You'll participate in new feature development end-to-end, contributing to our back-end or front-end code. We're looking for someone who thrives on putting new features in front of customers and takes pride in the quality of their work.

The core technologies we use daily include Golang, React, Redux, MongoDB, ElasticSearch, Redis, HAProxy, and Kafka.
What you'll have the opportunity to do:
Build and expand our APIs and services, written in Go
Craft user-facing features in our API-driven interface, built with React and Redux
Write unit, integration, and load tests as necessary
Monitor and improve both front-end and back-end performance
Actively participate in code review
You should have:
Comfort with server-side web development (e.g. in Java / Scala, Ruby, Python, Golang, Node.js)
Knowledge of RESTful API design
Experience with modern frontend frameworks and technologies
Strong communication skills, a positive attitude, and empathy
You write code that can be easily understood by others, with an eye towards maintainability
You have a high bar for quality of code and quality of user experience
Discipline to be a self directed learner
Bonus Points
Experience programming in Go
Experience with NoSQL databases (MongoDB, ElasticSearch)
Experience with React / Redux for front-end development
Previous internship experience OR worked on an individual side engineering application OR substantial contribution in Github preferably on an engineering project
About LaunchDarkly:
LaunchDarkly is a Feature Management Platform that serves hundreds of billions feature flags daily to help software teams build better software, faster. Feature flagging is an industry standard methodology of wrapping a new or risky section of code or infrastructure change with a flag. Each flag can easily be turned off independent of code deployment (aka ""dark launching""). LaunchDarkly has SDKs for all major web and mobile platforms. We are building a diverse team so that we can offer robust products and services. Our team culture is dynamic, friendly, and supportive. Our headquarters are in Oakland.

At LaunchDarkly, we believe in the power of teams. We're building a team that is humble, open, collaborative, respectful and kind. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, gender identity, sexual orientation, age, marital status, veteran status, or disability status."
Back-end Java Software Engineer,"San Francisco, CA","Credit Sesame
4.0","At Credit Sesame, we believe every person should feel creditworthy. That’s why empowering members to own their credit is our number one mission. Since 2009, we’ve been helping millions of members improve their credit scores, lower the cost of their credit, and save money. When you join Credit Sesame, you become part of a team devoted to helping people take charge of their credit so they can live better lives.

Reporting to our Service Team Engineer Lead, the Back-end Engineer will design the back-end infrastructure that power all Credit Sesame user applications. Are you excited to partner with our teams to solve our thorniest engineering challenges to give our Members outstanding products. If so, this role is for you!
You'll...
develop and scale RESTful APIs;
you'll use Kinesis and Firebase to power our member notifications;
use Redis to improve performance;
write efficient mySQL queries;
develop and thoroughly test code for the most challenging aspects of the product or its sub-systems;
collaborate with other tech teams and architects.
You’re a great fit for our team because...
you're proficient Java 8 (bonus points for Java 11);
you know how to develop RESTful APIs;
you've worked with Spring or Spring Boot;
you have a solid understanding of relational databases with meaningful MySQL experience;
you have used testing frameworks such as JUnit or testNG;
you're familiar with Redis and its data structures;
you have experience with Google Firebase experience (preferred).
you’ve worked with Git or other distributed version control;
you're familiar with Jenkins and Maven (preferred);
you have a Bachelor's degree or equivalent.
You’ll love it here because...
you‘ll have huge potential to grow with a company that’s a category leader;
you’ll have equity in a pre-IPO company backed by top VCs;
we offer comprehensive medical, dental, and vision insurance with many plan options;
we have three days in-house catering and two day lunch gift card options;
you can stay on top of your fitness goals with our on-site fitness centers;
we offer monthly fitness, phone and internet reimbursement;
you can fuel up at our stocked kitchens with endless snacks and drinks;
we value EQ over IQ and prioritize work-life balance (read more about Credit Sesame’s Key Values here: https://www.keyvalues.com/credit-sesame)
Office Location
You could work out of our San Francisco or our Mountain View office—you decide!

Our San Francisco office is 1 block from the Montgomery Street BART station and within walking distance of world-famous restaurants and attractions such as the Ferry Building, Union Square, and North Beach.

Our Mountain View office is located within walking distance of the Caltrain station and in the heart of downtown Mountain View with great cafes, restaurants, and shops.

We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace."
"Software Engineer, Applications","Redwood City, CA","Amobee
3.7","About Amobee:

The worlds leading independent advertising platform, Amobee unifies all advertising channelsincluding TV, programmatic and socialacross all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortunes Top 10 Best Workplaces in Advertising and Marketing. Amobees platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee.

Position Summary:

We are looking for kick-ass software engineers to join our rapidly growing Applications team, responsible for all of the client-facing components at Amobee. You should be motivated by building high performance, web-based, enterprise applications that are used to manage hundreds of millions of dollars in digital marketing spend around the globe.

The Applications team works closely with the Product Management and User Experience teams to help design our products. Our work process is a nice blend of agile and design-oriented development which puts the customer experience first and foremost.

We are mostly full stack developers with exposure to everything back-end, front-end, and everything in between. Some projects may involve more front-end development using our custom JavaScript framework; others will involve working on backend infrastructure APIs that interact with our stores. In either case, the collaborative nature of the team allows you to constantly learn new things and mentor others.

At Amobee, what you build has impact on millions and works to better the Internet. Youll do this in one of the fastest growing companies in the Silicon Valley, with a culture that promotes innovation, freedom, growth, and humor. Youll work with people who are as passionate about web applications as you are, along with leading experts in computing, -mining, and machine learning who build our backend platform.

We are very passionate about what we do here, and at the same time have fun doing what we love. Misc. company and team events/outings provide a good mix of work and play. We all need to chill out every once in a while and have fun with our fellow team members.

Responsibilities:
Working on high touch, high visibility, high performance, highly scalable enterprise applications - client facing apps involving campaign management, workflow, analytics, audience design, etc.,
Experimenting with new ways of visualizing large amounts of data
Moving from an older framework to new (own) application framework with newer technologies. Tech stack includes: Java, Hibernate, Spring 3, JQuery, JS, HTML5, CSS, MongoDB, Vertica..
Research on new web technologies
Passionate about web based applications
Required Qualifications:
Degree in Computer Science from a top tier school
Anywhere from 0 6 years of experience
High degree of comfort in Java or other object-oriented language
Experience with web-based development, HTML, CSS, and JavaScript
Familiarity with JavaScript frameworks such as jQuery
Knowledge of application frameworks such as Spring 3
Experience with database technologies
Keen sense of information architecture and visual design
Motivated by writing fast, scalable code with testability in mind
Excited by working in a fast-paced environment
Location: Redwood City

In addition to our great environment, we offer a competitive base salary, bonus program, stock options, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.

#LI-FO1 #GD"
Software Engineer Intern,"San Francisco, CA","Fivestars
3.9","Software Engineerin Intern

Fivestars is looking for Summer 2020 interns (May-August 2020) to join our engineering team and build the next generation of products to help small businesses and local communities thrive. In this role you'll gain hands-on experience with Kubernetes, Kafka, React, ElasticSearch, Python, TypeScript and the rest of our tech stack that supports over 14,000 merchants and 50 million customers. We'll provide you with all the mentorship, support, engagement and real-time feedback that you need to accelerate your learning and make an impact on the Fivestars product.

Who you are

You're currently pursuing a degree in Computer Science or a related field and want to solve complex and interesting problems. You demonstrate a high level of curiosity and thirst for learning. You are a strong team player who wants to contribute to a product that impacts the lives of business owners and consumers alike.

What you'll do
Ship code to production and have fun while doing it!
Work on one of our product teams alongside senior engineers -- our teams are full-stack and contribute anywhere from back-end APIs and databases down to front-end UI on each of our surfaces.
Collaborate with the engineering and product team, occasionally pair program and learn all about agile code review and test architecture.
Be paired with an engineering mentor who will guide you through the entire internship.
Be a full-fledged contributing member of the engineering team participating in daily scrums, weekly strategic sprint-plannings, monthly retrospectives, weekly brown bag lunch & learns, and bi-weekly show & tell product townhalls.
Actively engage in a robust internship experience where you'll learn what it's like to be a full-time engineer at Fivestars, participate in lunch & learns with our CEO, CTO and leadership team, and enjoy monthly events such as hackathons, retreats, social outings, and volunteering events.
Occasionally eat a piece of pizza or two or six.
What we're looking for
Currently pursuing a Bachelor's degree in any of the following: CS, EE, Physics, Math.
Strong team player - we work in small product teams that work very closely together and are constantly collaborating in order to move as fast as possible.
Excel at structured and quantitative thinking and problem-solving.
Love to crank out code and hack on problems in your free time.
Previous internship experience is not required but is preferred.
Who we are

At Fivestars, our mission is to help businesses and communities thrive by turning every transaction into a relationship. Over 50 million people use Fivestars to get rewarded at more than 14,000 local businesses with one rewards program. Local businesses use Fivestars to bring more customers into their stores with an all-in-one marketing program. Fivestars drives over $2.5 billion in local commerce across its network per year. Fivestars has raised $105 million from HarbourVest, Menlo Ventures, Lightspeed, DCM, Y-Combinator, and others. Together, let's love local. Visit www.fivestars.com for more information.

Fivestars provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Fivestars complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training."
Software Engineer,"Oakland, CA","Everlaw
4.6","Join a growing, venture-funded startup! You'll be developing core components of our litigation infrastructure, an online platform for lawyers to review, analyze, and collaborate on millions of documents.

Tackling litigation with technology is a surprisingly deep challenge, and it requires in-depth computer science, including machine learning, data visualization, search, distributed systems, databases, real-time collaboration, nifty user interfaces, and more.

We're looking for full-stack generalists. We value great CS fundamentals and humility, over experience with any particular platform, technology, or specialization. If you happen to have a specialty, we'll put that to use -- but we won't restrict you to that area.

We care a lot about finding the best engineers, writing correct software, using the right tools for the job, and avoiding dogma. As a result we've been able to build quite a bit of sophisticated technology with a small, talented team. It's the kind of culture where you'll own serious features, write great code, learn a huge amount, and have a lot of fun.

We code primarily in Java, TypeScript and Python.

Qualifications
Experience with a compiled language, such as C, C++, or Java
Good knowledge of algorithms and fundamental computer science concepts
A love of building systems
An eye for aesthetics and user experience
An eagerness to learn new technologies
Authorization to work in the United States; please note that at this time, Everlaw is not sponsoring visas for any positions.
Pluses
BS or MS in Computer Science, or equivalent coursework
Scripting language experience (Python, Perl, Ruby, etc.)
UNIX-itude
Good writing and communication skills
Benefits
Competitive salary
Substantial equity
401k with company matching
Health, dental, and vision
Flexible Spending Accounts for health and dependent care expenses
Paid parental leave and sick leave
Seventeen paid vacation days plus ten bankable federal holidays
Annual allocation for Learning & Development opportunities and applicable professional membership dues
Company-sponsored life and disability insurance
Perks
Work in Downtown Oakland, just steps from the BART line and dozens of restaurants
Bond over team lunches and out-of-the-box events
Voted one of ""San Francisco Bay Area's Best and Brightest Companies"" and one of ""Inc Magazine's Best Workplaces""


About Everlaw

We help law firms, government agencies, and corporations sift through millions of documents of evidence in big lawsuits and investigations to find the proverbial smoking gun (or needle in the haystack -- pick your metaphor). It's a multi-billion dollar space typically dominated by service-oriented vendors, and we're coming at it with cutting-edge technology and elegant design. It's working, and we've been growing very rapidly: we host scores of terabytes of data and work with all 50 state Attorneys General and hundreds of law firms on some of the most high-profile cases litigated today.

If you’re looking for an open, democratic company culture that values passion, integrity, and a desire to learn, we want to hear from you.

Everlaw is an equal opportunity employer. We pride ourselves on having a diverse workforce and we do not discriminate against any employee or applicant because of race, creed, color, religion, gender, sexual orientation, gender identity/expression, national origin, disability, age, genetic information, veteran status, marital status, pregnancy or related condition, or any other basis protected by law. We respect the gender, gender identity and gender expression of our applicants and employees, and we honor requests for preferred pronouns. It is our policy to comply with all applicable national, state and local laws pertaining to nondiscrimination and equal opportunity."
Software Engineer: C# / .Net,"Emeryville, CA","Change Healthcare
2.7","Transforming the future of healthcare isn’t something we take lightly. It takes teams of the best and the brightest, working together to make an impact.
As one of the largest healthcare technology companies in the U.S., we are a catalyst to accelerate the journey toward improved lives and healthier communities.
Here at Change Healthcare, we’re using our influence to drive positive changes across the industry, and we want motivated and passionate people like you to help us continue to bring new and innovative ideas to life.

If you’re ready to embrace your passion and do what you love with a company that’s committed to supporting your future, then you belong at Change Healthcare.
Pursue purpose. Champion innovation. Earn trust. Be agile. Include all.
Empower Your Future. Make a Difference.


Inspiring a Better Healthcare System

Transforming the future of healthcare isn’t something we take lightly. It takes teams of the best and brightest, working together to make an impact.

As one of the largest healthcare technology companies in the U.S., we are a catalyst to accelerate the journey toward improved lives and healthier communities. Here at Change Healthcare, we’re using out influence to drive positive changes across the industry, and we want motivated and passionate people like you to help us continue to bring new and innovative ideas to life.

If you’re ready to embrace your passion and do what you love with a company that’s committed to supporting your future, then you belong at Change Healthcare.

Who We’re Looking For

We are looking for a Software Engineer to join a team building the next generation of a growing healthcare platform. Our team is looking to add members looking to take ownership delivering stable feature functionality our community requires. We’re looking for you if you’re comfortable working in a collaborative environment where everyone takes responsibility for success in every aspect of our product’s delivery. We build incrementally, deliver by validation, enable through a culture of DevOps.

You’ll have a passion for the highest quality results, continuously looking to improve outcomes by enhancing processes and highlighting opportunities. You’ll work in collaboration with limited supervision, adopting Scrum and Agile process to prioritize, pick up, and complete work. You’ll share ideas and team up to deliver new and creative ways to solve problems.

Pursue purpose. Champion innovation. Earn trust. Be agile. Include all.

As a Software Developer in our team, your responsibilities are the following:
Decompose success criteria and architectural/design requirements into well-defined, executable stories
Build defined epics and stories into releasable features and functions
Integrated feature / function monitoring, validation, and data collection
Deliver well-documented code, features, and functions
Taking responsibility for quality, performance, stability of the delivered application
Analyze testing requirements and design and develop appropriate positive and negative test suites
Provide on-going maintenance, support, and enhancement in existing systems and platforms
Collaborate across functions with product, architecture, project management, SRE, support and other engineering teams
Provide continuous feedback, identify process improvement opportunities, openly communicate and collaborate to enhance team capabilities
Investigate, identify, and resolve defects and performance problems
You might be the right person for our team if you have these skills and qualifications:
Collaborative with excellent written and verbal communication skills.
Experience in Scrum / Agile development methodologies
Strong knowledge of the .NET Framework
Experience with test-driven development, building test plans, unit tests, and automated testing frameworks
Building and reusing minimal-function components and libraries
Experience developing cloud-integrated platforms utilizing cloud-provided services and capabilities to optimize capacity, performance, cost, manageability.
Able to identify, prioritize and execute under competing demands; motivated, self-starting, self-guiding
Thoughtful DevOps approach taking responsibility for every aspect of software feature and function delivery
Proficient in C# with experience with tools used in C# software development
Proficient with code versioning tools such as Git.
Experience building APIs and services using REST, SOAP, etc.
Join our team today where we are creating a better coordinated, increasingly collaborative, and more efficient healthcare system!

Equal Opportunity/Affirmative Action Commitment

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status."
"Software Engineer, Backend","Oakland, CA","Marqeta
3.8","Named as a Forbes Fintech 50 in 2019, Marqeta powers modern payment solutions for companies innovating new services and process flows in a digital world. Our platform, open API, and advanced analytics provide unprecedented control for companies to issue cards, authorize transactions and manage payment operations in real-time.

We are a team of industry experts and technology innovators who take a dynamic approach to solvin challenging problems. We power possibilities for our customers by bringing the best talent together in an open and collaborative work environment that rewards creativity and perseverance.

Marqeta is proud of its Oakland roots and strives to build a global team as diverse as the markets we serve, staying true to our values to Connect the Customer, Find a Way, Make Simple, Take Risk and Build One Marqeta. We are not expecting any single candidate to meet all job requirements listed below, so please apply. It's an exciting time to join Marqeta. As we grow, your career and opportunities will grow as well.

Position Summary


Our Platform is built by developers for developers! Marqeta's platform enables payment authorization decisioning, cardholder data security, instant card issuing, in-app provisioning directly to digital wallets, and real-time funding with our exclusive Just-in-Time (JIT) funding.

As a Backend engineer you will help us scale the technology as our business continues to grow while staying focused on shipping software that matters to our customers. You will help to innovate on various aspects of Engineering and Distributed Architecture, focus on the CI/CD process for delivering quality products in the true sense of lean development. You will contribute to our primarily Java-based systems.

As an Engineer we have a number of teams that work on challenges like:
Card Fulfillment, Cases/Disputes Management, Tokenization, Commercial Payments, On-boarding, SDKs
Building a modern credit issuing service to power the next generation of payment innovators
Multiplying the force of Marqeta's product engineering by developing common foundational systems that are incorporated into all of Marqeta's products
Web applications & products around fraud
Primary Responsibilities
Design, develop, implement, and deliver high quality products to Marqeta's customers.
Make simple, for both our customers and for ourselves. Develop testable, scalable, trustworthy systems that eliminate manual tasks from the financial industry.
Prioritize and ship features in line with your team's roadmap - working in a team environment to deliver effectively.
Uplift those around you and make Marqeta better through your presence. Mentor other engineers on the team, drawing on your experience to provide thoughtful direction.
Apply modern best practices in your designs and implementations.
Requirements
We are hiring Software Engineers with 3-5 years of engineering experience.
We use Java, Python, JavaScript & Ruby throughout the business but welcome experience in different programming languages.
Experience with transactional RDBMS such as MySQL, Postgres, MS SQL Server, or Oracle.
A strong passion to write code with great quality and test coverage.
Strong communication skills - including the ability to listen to the needs of others and comprehend complex matters, articulate issues in a clear and concise manner, and present effectively in both oral and written presentations to all levels in the organization.
Team-oriented approach – can effectively lead a project or participate as an effective team member as well as work cross-functionally with other organizations.
Bonus points for
Experience with Payments
Production Experience with modern engineering and cloud tools
Knowledge of a scripting language
Having previously worked on transition to a Microservices based architecture
A technical blog, a public Github repo, or contributions to open source projects
Perks
Rich suite of benefit plans; employee premiums paid 100%
Generous Paid Time Off
Full paid Parental Leave
Pet insurance
401k plan with a Company match
Competitive pay
Meaningful equity
Bi-annual ""Hack Week"" to support and reward innovation
Monthly commuter and parking subsidy
Open, transparent culture that includes All Hands meetings, Lunch-and-Learns, all-company offsites, etc.
Access to corporate gym membership rates, other discounts and employee perks
Fully stocked kitchen, catered lunches twice a week, breakfast on Fridays and more!
As part of our dedication to the diversity of our workforce, Marqeta is committed to a policy of Equal Employment Opportunity and will not discriminate against an applicant or employee on the basis of race, color, religion, creed, national origin or ancestry, sex, gender, gender identity, gender expression, sexual orientation, age, physical or mental disability, medical condition, marital/domestic partner status, military and veteran status, genetic information or any other legally-recognized protected basis under federal, state or local laws, regulations or ordinances."
Software Engineer,"San Francisco, CA","Ameren
3.6","Analyzes, designs, codes, tests, configures and modifies software projects and/or products or enhancements using various programming languages, technologies and development methodologies.
Designs, develops, tests, debugs and implements application, software and/or operating system components, software tools, and utilities; conducts performance testing.
Ensures that system improvements are successfully implemented and monitored to guarantee availability and increase efficiency.
Completes technical documentation for multiple functions, including but not limited to testing, QA, training, troubleshooting, operating, and/or procedures for installation and maintenance.
Key responsibilities include:
Works on and supports small modules of projects, develops deep understanding of own modules
·mplements, executes and tests code changes to fix identified defects in existing software products
Adds lower level/easy enhancements to new/future software releases and/or to support creation of new software applications
Troubleshoots simple bugs within code (within own component); may perform assigned actions as designated in the remediation action plan (e.g., input validation)
Monitors system dashboards; investigates customer problems referred by customer support and resolves predefined, low-impact issues
Reviews basic requirements and translates into technical solutions for existing systems
Develops understanding of Ameren’s business to ensure successful implementation and support of project efforts
Develops familiarity with the Digital organization objectives, and impact on own projects; reviews and understands new technology integration and enablement plans
Works closely with business analysts to gain understanding of basic requirements, and translates into API-led connectivity solutions (e.g. integrations, interfaces, proxies, objects, shared code library)
Develops understanding and familiarity with relevant technologies (e.g. MuleSoft) in order to design, develop, document and support simple integration solutions utilizing design patterns, reference architectures and best practices
Collaborates with various stakeholders to test new and modified application solutions, utilizing test-driven development when possible
Work off-hours for project needs, support/upgrade/outage reasons, and systems implementations
Qualifications
Bachelor’s degree required, preferably in engineering, mathematics, computer science or business
0+ years of relevant experience required
Will consider candidates without a degree if they show/demonstrate having 2+ additional years of equivalent, relevant experience in tools, systems and initiatives leveraged by Ameren
In addition to the above qualifications, the successful candidate will demonstrate:
Good analytical, communication, leadership and human relations skills required.
Additional Information

Ameren’s selection process includes a series of interviews and may include candidate testing and/or an individual aptitude or skill-based assessment. Specific details will be provided to qualified candidates."
"Software Engineer, Safety","San Francisco, CA","KeepTruckin
4.5","About the Job:

As a senior engineer, you will play an integral part in designing components and platform for exciting new services within KeepTruckin's Safety related features. You will implement scalable features and work on a fast growing enthusiastic team eager to make significant impact by connecting the world's trucks. We are looking for senior engineers who are driven by impacting and revolutionizing a space where the last major technical innovation was the invention of the diesel engine. We are seeking strong team players who thrive on innovation and continuous improvement. We pride ourselves on our culture, and ability to work effectively across a highly diversified team.

Responsibilities:
Work on the design and architecture of new software services that power freight products
Come up with creative, outside-the-box solutions for complex problems
Write scalable, secure, and maintainable backend services code
Define high-quality APIs that enable building loosely coupled distributed systems
Actively participate in writing unit tests, improving quality, and performing code reviews
Participate in full SDLC process in a CI/CD centered development
Actively work on our AWS cloud infrastructure
Collaborate with the product teams and own the execution of features
Qualifications:
BS/MS in Computer Science or related fields
1-to-5 years of software development experience
Solid communication, collaboration, and people leadership skills
Experience working on large scale distributed systems; microservices architecture is a plus
Experience in Golang, Java, Ruby on Rails, Python, or similar languages
Experience building services with REST, gRPC, GraphQL or similar API endpoints
Experience using relational databases (ex: PostgresDB) and no-sql databases (ex: DynamoDB, MongoDB, Cassandra)
Working knowledge of embedded systems is a plus
Working knowledge of applied Machine Learning, especially in image and video processing, is a big plus
Familiarity with these technologies is a big plus: Docker, Kubernetes, Bazel, and PostGIS
Mastery of cloud infrastructure specifically AWS is a plus
Experience with Agile/Scrum is a plus
SaaS experience is a huge-plus
Enterprise applications experience is a plus"
Software Engineer (Platform),"San Francisco, CA","Opendoor
3.7","About the Role
We’re looking for a talented Senior Software Engineer to join our Platform Engineering team. Reliability Engineering at Opendoor fills the mission-critical role of ensuring that our product is healthy, monitored, automated, and designed to scale. Reliability engineering builds the happiness and velocity of product engineering teams by reducing side effects and providing technical leadership for best practices. Because we buy and sell the largest single asset in most people’s lives, our transaction volume is low. But our product complexity is high. Behind the scenes, we have thousands of operators ensuring that homes are inspected and repaired to meet our standards.

You will use your experience to work closely with our product engineering teams from the early stages of design all the way through identifying and resolving issues that relate to infrastructure or application behavior in production.

The ideal candidate will be passionate about the evangelization of best practices, and will also believe that automation is a key component to operating our monolith and micro services in a Kubernetes compute environment. An ideal candidate will like to delete code as much as writing code.
Your responsibilities may include:
Refactor tightly coupled application behavior to reduce risks of making changes
Keep the customer-facing services available at top performance by maintaining the constant health of the supporting systems.
Act in key support roles during major incidents e.g. Sev0, Sev1. Also, participate in the technical review of the incident for problem management.
Optimize build pipeline and tooling to reduce CI/CD times
Work closely with development teams to ensure that platforms are designed with""supportability"" in mind.
We’re looking for teammates who have:
5+ years of experience with operating web services in a production environment.
Ruby experience is a plus, but any OOP is fine
Experience with monitoring systems such as datadog, or other open source monitoring solutions.
Moderate experience with TCP/IP networking.
Practical experience managing databases or search engines, such as Postgres, MySQL, Oracle, Cassandra or ElasticSearch.
Ability to work independently with minimal supervision.
Ability to participate in a 24/7 on-call rotation.
Unwavering commitment to operational security and best practices.
Bonus points:
BS/MS in Computer Science
Experience with container platforms such as Kubernetes, Mesos
Knowledge of server hardware and/or experience working with Amazon Web Services(AWS)


More About Us
Want to learn more about us and how we are revolutionizing the home buying and selling process? Learn more about us on our website, check out our profile on The Muse to learn more about our culture from our team members, or read our blog posts to hear about the work we are doing.

We Offer the Following Benefits and Perks:
- Full medical, dental, and vision with optional 70% coverage for dependents
- Flexible vacation policy
- Educational budget to invest in your career development and growth
- Fitness/Commuter Benefit stipend
- Generous parental leave
- Paid time off to volunteer
Please note that these benefits and perks are available only to Full Time team members and do not apply to contract roles.

Opendoor values Openness
Our team celebrates our diverse backgrounds. We believe that being open about who we are and what we do allows us to be better. Individuals seeking employment at Opendoor are considered without regards to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, sexual orientation, gender identity or other protected status under all applicable laws, regulations, and ordinances."
