Title,Location,Company,Description
Senior Software Engineer,"Salt Lake City, UT","Willis Towers Watson
3.5","The Requirements
Hands-on Engineering

5+ years of hands-on experience with a majority of the following technologies, along with a willingness to become proficient in the remaining areas:

• C#, .NET Framework, and .NET Core
• ASP.NET Core
• HTML and CSS
• Javascript, particularly modern ES
• React or other client-side frameworks
• SQL and database design
• git or other source control

Proficiency, high-comfort, and familiarity with:

• Unit and integration testing
• Developing web applications and services
• Software design principles
• Code reviews
• Managing technical debt
• Azure

Communication

• Explore new ways of improving communication within a cross-functional team
• Promote inclusion and collaboration between various functional disciplines
• Be comfortable sharing ideas and be open to feedback

Innovation

• Encourage and inspire others to innovate
• Look for new ways to improve our processes
• Look for new ways to improve the quality of the product

Team Culture

• Be an active participant in our Agile/Scrum discussions
• Contribute to the culture and attitude of the team in an optimistic, proactive, and encouraging direction
• Foster an environment where it is safe to fail and to learn from failure
• Actively mentor peers, developing their expertise and inspiring others to innovate
• Promote inclusion and collaboration between various functional disciplines

EOE, including disability/vets

Our engineering team has built the largest private Medicare marketplace in the country. We passionately focus on the continuous improvement of the systems we build and the culture we promote. We build a platform that provides the best possible support to our customers who are shopping for insurance, and where our insurance carriers can be confident that their products are accurately and impartially represented.

Note that visa employment-based non-immigrant visa sponsorship and/or assistance is not offered for this specific job opportunity.

The Role
Our product focus is to provide our customers with the best possible experience to make informed decisions about and enroll in health plans, including Medicare, Marketplace, Dental, and Vision plans using our self-service platform. We enable users to tailor plans to their individual needs (whether doctors, networks, prescriptions, healthcare usage, premiums. etc.) to find and enroll in the best plan.

Job Scope

We are always looking for individuals who love building software. For this role, we are looking for a Sr. Software Engineer. You should have experience, but always willing to learn new things. You should be picky about the type of environment you want to work in because that matters just as much as the pay you would receive.

As a Sr. Engineer you will contribute in the design, development, and delivery of back and front-end systems for Willis Towers Watson. The ideal candidate will have a passion for Continuous Improvement, Continuous Delivery and SOLID architecture, and a background in building scalable systems using C#/.NET and JavaScript using a Scrum/Agile development methodology.

As a senior member of the development team, we are looking for someone to be a mentor to others, an advocate of best practices, and an active coach across the organization. We look for self-starters who thrive in a fast-paced, agile environment which means wearing many hats, being able to change direction quickly, and showing an eagerness to learn new technologies as the need arises. In this role you will work with cross-functional collaborative team so excellent interpersonal and communication skills are also a must."
Lead Software Engineer,"Johns Creek, GA","Macy's
3.2","Job Overview:

A Lead Software Engineer responsible for the development, deployment automation, and support of applications for a specific area, leveraging his/her expertise and knowledge of multiple systems/customer areas.

Translates business requirements into well-engineered, tested and deployed application systems that are used by the business and supports these systems while in production. Interface with internal customers to determine the most efficient, cost-effective approach to meet their business requirements. Design, develop, test, install, and deploy the required software applications. Develop solutions utilizing a variety of software technologies, including new code construction, modifications to existing modules, configuration and/or package implementation. Perform other duties as assigned.
Essential Functions:
Participate in the feasibility analysis for new systems/applications.
Play a leadership role in the technical design of new systems/applications for work type 1 and smaller type 2 projects, using functional specifications. Direct junior staff in the coding, configuration and testing needed to meet documented needs.
Perform coding and/or configuration to meet documented needs, using standard procedures and techniques.
Monitor operating efficiency of existing application systems and provides (or arranges for) proactive maintenance. Review, analyze, and modify programming systems, including coding, testing, debugging and installing for a large-scale system. Maintains records to document program development and revisions.
Expert understanding of all application development processes including Macys Technologys software development methodology; ability to serve as a resource to others.
Expert in existing applications supporting the business area. Able to serve as a key resource to ensure the system is performing up to requirements.
Possesses understanding of multiple systems/customer areas, gained through previous experience in different areas of Macys or Macys Tech, and leverages that knowledge to support current customer(s).
Works independently and provides guidance within technical area, applying in-depth knowledge of multiple technologies, as appropriate.
Provide technical support and resolves customer inquiries and production issues.
Serve as a coach/mentor to less experienced developers. Manages and delegates tasks as appropriate.
Consistently demonstrate regular, dependable attendance and punctuality.
Qualifications:

Education/Experience:
Bachelor Degree in Computer Science or Engineering or an equivalent combination of education and experience.
6+ years of experience designing and developing web and enterprise applications using Java/J2EE technologies.
3+ years of experience leading the team in Agile environment with hands-on coding.
3+ years of experience with web services (with REST or SOAP) and messaging applications (with JAXB and JMS).
2+ years of experience with continuous integration using tools such as GIT, Maven, Jenkins, Sonar, and Artifactory.
2+ years of experience with deployment automation using such as Chef, Puppet, or Ansible.
2+ years of experience with or exposure to cloud computing platform and associated automation tools such as Microsoft Azure, Google Cloud Platform, or Amazon EC2.
Communication Skills:
Excellent written and verbal communication skills.
Ability to read, write, and interpret complex technical documents.
Mathematical Skills:

Basic math functions such as addition, subtraction, multiplication, division, and analytical skills.
Reasoning Ability:
Must be able to work independently with minimal supervision and make sound decisions.
Physical Demands:

This position involves regular walking, standing, sitting for extended periods of time, hearing, and talking.
May occasionally involve stooping, kneeling, or crouching.
May involve close vision, color vision, depth perception, focus adjustment, and viewing computer monitor for extended periods of time.
Involves manual dexterity for using keyboard, mouse, and other office equipment.
May involve moving or lifting items under 10 pounds.
Work Hours:
Ability to work a flexible schedule based on department and company needs.
Company Profile:

Macys Inc. is one of the nations premier retailers. With fiscal 2016 sales of $25.778 billion and approximately 140,000 employees, the company operates more than 700 department stores under the nameplates Macys and Bloomingdales, and approximately 125 specialty stores that include Bloomingdales The Outlet, Bluemercury and Macys Backstage. Macys, Inc. operates stores in 45 states, the District of Columbia, Guam and Puerto Rico, as well as macys.com, bloomingdales.com and bluemercury.com. Bloomingdales stores in Dubai and Kuwait are operated by Al Tayer Group LLC under license agreements. Macys, Inc. has corporate offices in Cincinnati, Ohio and New York, New York.

This job description is not all inclusive. Macys Inc. reserves the right to amend this job description at any time. Macy's Inc. is an Equal Opportunity Employer, committed to a diverse and inclusive work environment."
Principal Software Engineer,"Boston, MA","Liberty Mutual Insurance
3.3","Principal Full Stack Developer - Direct Service & Claims

We are looking for a Principal Software Engineer (full stack) to join our Direct Service & Claims portfolio in our Digital organization. Our group strives to build engaging digital services and capabilities for our U.S. users. You will lead a team of amazing engineers that are bringing new digital experiences to our U.S. users, by engineering and implementing new product features. Following a customer journey, you will implement full-stack JavaScript features across new ReactJS clients and NodeJS-based microservices across our cloud platforms in AWS and Azure. In this role, you'll also collaborate closely with other platform and feature teams based in Boston, NH Seacoast, Seattle, Indianapolis, and Belfast, Ireland.

You will take on building complex business logic and orchestrating the generation of new microservices that bring performance, security, and value to Liberty Mutual and our platform users. You will keep an eye on quality engineering practices, implementation, and be the mentor and champion for your team. Your work will positively and directly impact our customers' online experience.

Most importantly, you'll be engaged in meaningful work for a company that is committed to ""helping people live safer, more secure lives,"" every day.
What you'll do:
Be a technical leader for your team
Collaborate with a product owner and an autonomous team of engineers to find comprehensive solutions
Create libraries and tools which allow for scaling a large and distributed client development team
Become a developer advocate improving technical communications with developers at Liberty Mutual and foster a deeper understanding to their problems and needs
Facilitate collaboration between engineers, product owners, and designers
Possess a deep understanding of the product and business goals which you can translate into technology decisions
Mentor other engineers on your team
Who you are:
You are knowledgeable of programming in a full-stack JavaScript environment including experience with ReactJS and NodeJS
You know how to write readable, maintainable, and performant code
You have a deep knowledge of software engineering best practices
You have a good understanding of functional reactive programming
You have a great ability to learn, and you are eager to expand your areas of expertise
You have a passion for supporting and enabling others to become more productive
You have at least 5-7 years of professional experience
You have extensive experience working hands-on as a Software Engineer in an agile environment
You care about quality and you know what it means to ship high-quality code
You have experience in identifying, debugging and resolving complex production issues
Benefits & Culture:

At Liberty Mutual's Boston Tech Hub we embrace all of the values of our Fortune 100 company and push our practices and technology skill sets to the next level. In our Digital organization, we are an Agile set of teams dedicated to helping impact the lives of thousands of customers every day. We embrace a modern co-working style with exceptional work/life balance, ergonomic work areas, substantial benefits, and best-in-class amenities; we are headquartered at our new WeWork space on Boylston Street in Back Bay.

Liberty Mutual is one of America's Best Employers for Diversity and one of the Best Employers for Women http://bit.ly/LibertyMutual-BestPlacesToWorkforWomen one of the Best Employers for New Grads http://bit.ly/LibertyMutual-BestPlacesforNewGrads and one of the Best Places to Work http://bit.ly/LibertyMutual-BestPlacestoWork . We offer excellent benefits for our employees including generous parental leave, retirement plans including 401k and pension, education reimbursement, commuter benefits, college savings plans, and much more.

To learn more about our benefit offerings and culture please visit:
https://LMI.co/Benefits
http://bit.ly/LibertyMutual-Culture"
Principal Software Engineer,"New Port Richey, FL","Welbilt
3.2","Consider
joining the Welbilt family! We are looking for people with an entrepreneurial
spirit, a passion for excellence and the inspiration to drive the future of the
food industry!

We are
Welbilt! We are pioneers and innovators. Our industry knowledge and insights
stretch back nearly a century, from the original founding of the Hirsch
brothers’ Welbilt Stove Company in 1929. We design, manufacture and supply
best-in-class food and beverage equipment for the global foodservice market. We
attract talent and build careers. We empower you to grow with us. We recognize
you and reward you. We win together as one team.

The
Principal Software Engineer interfaces with Welbilt brand product development
teams to understand and define equipment requirements and intended uses. Decomposes equipment requirements and use
into specific requirements and architecture for individual embedded software controls
systems. Oversees external development
teams to assure proper detailed implementation and verification testing.
Provides senior level program development and design input.

Reporting directly to the Director of Electronic Controls, this
position is based in New Port Richey, Florida.

Major
Accountabilities:
Perform systems/requirements analyses on
diverse foodservice equipment product lines.
Architect reusable software frameworks to unify
product behaviors and speed future development.
Oversees the technical execution of above by
external development teams.
Assures
the quality and efficacy of the resulting software.
Essential
Job Functions:
Analyzes
system and software requirements to determine feasibility of design.
Evaluates
interfaces among hardware, software, operational and performance requirements.
Establishes
requirements and architecture for embedded software-based control systems using
scientific analyses and mathematical models to predict and measure outcome and
consequences of design.
Oversees
detailed designs and implementation by external development teams.
Reviews
and approves software verification test plans for suitability and coverage.
Confers
with internal and external customers regarding control system and software
maintenance.
Plans,
conducts and directs R&D work on complex projects requiring origination and
application of new and unique approaches.
May
represent the organization in outside discussions and technical forums.
Possesses
and applies advanced knowledge in the area of specialization.
Job
Requirements:
Bachelor’s
degree in Engineering and a minimum of 10 years of professional experience
required.
Ability
to travel 10
of the time
Experience
with a systems development life cycle model (e.g. systems analysis,
requirements gathering)
LINUX
(device driver experience a plus) and other embedded OS experience (e.g.
FreeRTOS)
Strong
C/C programming language skills; strong object oriented design skills;
experience in event based controls systems
Knowledge
of UML, SysML and other modeling methods
Experience
architecting reusable frameworks for equipment control; IoT experience a plus
High
quality organizational and leadership skills
Outstanding
communication and presentation abilities
Experience
negotiating with, and coordinating the output of, geographically and culturally
diverse development teams
Experience
in communications bus technologies such as Ethernet, Wi-Fi, CAN and Modbus a
plus


Working
Conditions:
Normal
office or lab environment.
Welbilt,
Inc. provides the world’s top chefs, premier chain operators and growing
independents with industry-leading equipment and solutions. Our innovative
products and solutions are powered by our deep knowledge, operator insights,
and culinary expertise. Our portfolio of award-winning product brands includes
Cleveland™, Convotherm®, Crem™, Delfield®, Frymaster®, Garland®, Kolpak®,
Lincoln™, Manitowoc®, Merco®, Merrychef® and Multiplex®. These product brands
are supported by two service brands: FitKitchen®, our fully-integrated kitchen
systems brand, and KitchenCare®, our aftermarket parts and service brand.
Headquartered in the Tampa Bay region of Florida, supported by over 5,800
employees and operating 17 manufacturing facilities throughout the Americas,
Europe and Asia, we sell through a global network of over 3,500 distributors
and dealers in over 100 countries. For more information, visit www.welbilt.com."
Software Engineer III,"Kansas City, MO","Valorem Reply
3.7","Participate in the development life cycle including development, testing, and implementation. Work hand-in-hand with the Architect, Project Managers and Business Analysts to understand the business requirements and build a software solution. As a Software Engineer III, you will collaborate closely with the Architect to develop detailed designs that implement the Architect’s overall vision. You will communicate and implement those designs to the Software Engineers, monitoring and leading daily progress. Coordination with other Software Engineer III's to ensure sufficient, coherent communication and collaboration across work streams on large projects. The position requires strong software development skills and background. In addition to lead functions, you will develop systems hands on, taking on the most technically complex and difficult development activities, and enabling the team to work collaboratively to complete.
Additional Responsibilities:
Mentor team members in enhancing their technical capabilities and increasing productivity.
Understand project scopes, architectural diagrams and requirements to further breakdown more granular requirements and implementing them as part of a project team .
Continuously improving while adhering to process compliance of the company, team and project.
Solve technically complex problems and prioritize tasks based on technical knowledge .
Act as the point of escalation for Software Engineers and other technical delivery roles within project teams.
Facilitate and coordinate appropriate and effective communication channels within their project team, and across teams through the other Technical Team Leads.
Promote the organization's present technology within a team.
Bachelor's Degree in Computer Science or related field and three years of experience in software development.
Background Check Required
Required Skills:
C#, including development, diagnosing and debugging, Classes, Interfaces, Delegates and Events, Generics, Anonymous methods and lambda expressions, Exceptions, transactions and error handling, .NET Framework 3.5 and higher.
Database development in SQL Server 2008 R2 or higher, including: T-SQL, Tables and Views, Procedures and Functions.
Web service development (WCF, WebAPI, Microservices); LINQ.
Developing web based interfaces, including: MVC, HTML, JavaScript, jQuery,Single Page Applications. ReactJS
Amazon Web Services RDS (My SQL), AWS S3, AWS SNS,
Team Foundation Server, Git and/or VSO, including source control, build and task management; code reviews, source control and release management.
Implementation of software design patterns, including: Basic OO concepts such as encapsulation and abstraction, SOLID principals such as single responsibility, dependency injection and interface driven design.
Software modelling and diagramming, including: Reference Architecture, Use Case, Process Flow, Call Chain diagrams (UML or other), Entity Relationship diagrams, Logical layer, physical layer diagrams. Containerization using tools such as Kubernetes and Docker.
Instrument, profile, debug, and optimize server and client code to resolve complex issues with distributed systems.
Adept at task switching to handle varying workload, while meeting tight deadlines.
Strong collaboration skills, works well with ambiguity, works well across roles and groups."
Marketing Software Dev Engineer 5 - Contract,"Riverton, UT","The Church of Jesus Christ of Latter-day Saints
4.1","Purposes

ComeUntoChrist.org is the Church’s main website for helping individuals of all faiths learn more about our Savior, Jesus Christ. It serves hundreds of pages in dozens of languages and receives hundreds of millions of hits each year. We are in need of a Marketing Technologies Software Engineer to help us find, capture, and process leads for missionary contacts. This contract position is an expert, professional-level position that requires vast knowledge of marketing and software industry practices, organizational policies and good judgment in selecting methods and techniques for designing, defining, developing, testing, purchasing, implementing, and analyzing of technical products and systems of diverse scope. This position recommends system purchases for high value projects. This position is expected to lead in such areas as project planning activities and work break-down of tasks. This position is responsible for technical leadership in architecture, design, implementation, and on-going engineering support of the organization's technology applications.

This individual works with divine guidance to provide or support technology that furthers the mission of the Church and reflects the eternal impact of the gospel.

Tech123

Responsibilities
Work with our marketing partners to develop landing pages, forms, and other marketing tools on ComeUntoChrist.org
Strategize with our Marketing Automation team on new campaigns, technologies, and initiatives
Work with the technical lead in the establishment of architectures, standards, and best practices
As a member of a software engineering team, participate in team meetings, team planning sessions, setting team goals, and all other team activities
Estimate the time to develop and deliver features as defined by product management
Participate in peer reviews of project software design and coding
Develop source code and unit tests according to technical designs
Self-directed and can provide classroom instruction in the areas of Church software development processes, industry best practices, and new technologies being adopted for the organization
Qualifications
Education:
Bachelor's degree in computer science or related field Master’s degree preferred

Work Experience:
8+ years of industry recognized, progressive and relevant professional experience.
3+ years of specialized experience in the technologies and methodologies of the product platform processes
Prior experience working through the first and subsequent releases of several (3+) successful products, and at least one of which must be a large-scale enterprise application

Demonstrated Skills & Abilities:
Expert experience working with various marketing technologies (Martech) such as Dynamics 365, Salesforce, or other tools
Experience with Adobe Marketo a plus
Expert level HTML5, CSS, and vanilla JavaScript including ES6
Experience with custom-build CMS’s a plus
Experience with Node.js and custom JavaScript frameworks a plus
Experience with internationalization and multilingual websites with worldwide distribution via CDN
Excellent Communication skills including: must be able to create, communicate, and direct work toward accomplishing an overall technical vision
Ability to direct the work in defining logic and algorithms to create programming solutions and designing modules and implementing them within the overall architecture.
Must have significant engineering experience (multiple major releases) in the primary areas of an n-tier enterprise system, e.g. interface, domain logic and database layers.
Must have expert-level skills in engineering/programming, analytical/diagnostic/troubleshooting, web technology, and programming methodology
Must be able to architect entire systems and subsystems
Sufficient knowledge of applicable software, computer languages, and code to perform the responsibilities of the role
This job operates in a professional office environment
To successfully perform the essential functions of the job there may be physical requirements which need to be met such as sitting for long periods of time and using computer monitors/equipment

Worthiness Qualification

Must be a member of The Church of Jesus Christ of Latter-day Saints and currently temple worthy.

Posting Notice/More Info.

Please Note: All positions are subject to close without notice.

Find out more about the many benefits of Church Employment at http://careers.churchofjesuschrist.org.

]]>"
"Software Engineer, Mobile","Johns Creek, GA","Macy's
3.2","Job Overview:

We are looking for an Android Engineer to help us build awesome Android apps that integrate with our services platform. The Android developer for the Mobile Team will report to the Mobile Development Manager for Android Team. The Mobile group is responsible for application architecture, development and innovation of new feature development to support consumer mobile solutions. The ideal candidate will have extensive experience in Android design and development, with one or more apps in the Google Play app store. Perform other duties as assigned.

At Macys.com it isn't enough to be able to produce great code, we want you to be able to produce great ideas and shape the future of our product.

This is a 100 % hands-on role. Beyond technical capabilities we are also looking for a person who can take diverse and changing requirements and turn them into actionable plans. The ideal candidate will have had experience in the high paced energy of startups as well as experience in the structured world of a large company. Additional responsibilities include mentoring the team, driving Agile methodology, tracking the current tasks of the team members, and escalating issues as needed. The successful applicant will work closely with Business Analysts, other Technical Leads, Software Engineers, Operations, and Quality Assurance Engineers in a collaborative environment to provide quality software and solutions, while providing the necessary leadership to deliver releases on time and on budget.
Essential Functions:
Work with our product team to build exciting new features for our customers.
Work with QA team in analyzing and resolving issues/defects.
Work with Release Engineering team in app deployment activities.
Work with our UX team to implement pixel perfect designs and animations.
Implement unit test cases as part of new feature development.
Regular, dependable attendance and punctuality.
Qualifications:

Education/Experience:
Bachelors degree in Computer Science/Engineering or equivalent work experience.
3 + years as a Android Developer with deep understanding of Android UX and UI design paradigms, and ability to implement and design Android apps.
3 + years of depth knowledge of Java.
Experienced with using all the building blocks (ex: Fragments/Activities, Services, Content Providers) available in Android SDK.
An Object Oriented philosopher with experience understanding and applying OO design patterns MVP, MVVM.
Must have utilized Android Data Binding in building Android Apps.
Must be well versed with Reactive Programing concepts and hands on experience with Rx Java.
Familiar with Dependency Injection principle and enabling this using Dagger 2 on Android apps.
Experience integrating Android apps with RESTful APIs.
Communication Skills:
Excellent written and verbal communication skills.
Able to effectively communicate across teams and roles.
Mathematical Skills:

Basic math functions such as addition, subtraction, multiplication, division, and analytical skills.
Reasoning Ability:
Must be able to work independently with minimal supervision and make sound decisions.
Physical Demands:

This position involves regular walking, standing, sitting for extended periods of time, hearing, and talking.
May occasionally involve stooping, kneeling, or crouching.
May involve close vision, color vision, depth perception, focus adjustment, and viewing computer monitor for extended periods of time.
Involves manual dexterity for using keyboard, mouse, and other office equipment.
May involve moving or lifting items under 10 pounds.
Other Skills:
Kotlin
Desire to work in a fast paced, agile, collaborative environment.
Demonstrable ability to deliver projects on time, with high quality, and within budget.
Ability and desire to thrive in a proactive, high-pressure, client-services, environment.
Work Hours:
Ability to work a flexible schedule based on department and company needs.
Company Profile:

Macys Inc. is one of the nations premier retailers. With fiscal 2016 sales of $25.778 billion and approximately 140,000 employees, the company operates more than 700 department stores under the nameplates Macys and Bloomingdales, and approximately 125 specialty stores that include Bloomingdales The Outlet, Bluemercury and Macys Backstage. Macys, Inc. operates stores in 45 states, the District of Columbia, Guam and Puerto Rico, as well as macys.com, bloomingdales.com and bluemercury.com. Bloomingdales stores in Dubai and Kuwait are operated by Al Tayer Group LLC under license agreements. Macys, Inc. has corporate offices in Cincinnati, Ohio and New York, New York.

This job description is not all inclusive. In addition, Macy's, Inc. reserves the right to amend this job description at any time. Macys, Inc. is an Equal Opportunity Employer, committed to a diverse and inclusive work environment."
Senior Software Engineer,"Chicago, IL","Double Good
4.2","About Double GoodYouth sports and extracurricular activities are becoming more expensive, and every day it’s pricing out more and more families from the critical benefits of participation. The technology we’re building solves this problem in an industry that has yet to be disrupted. At Double Good Technologies, we make delicious popcorn and give 50% of every dollar to a cause. Parents and athletes rely on our app to pursue their dreams, whether that’s flying across the country to compete in the Cheerleading Worlds or buying the football equipment that helps them perform at their best while doing what they love. Youth sports and activities are good, and when every kid can participate...that’s Double Good. Our Tech Stack * React Native* Clojure
Node.JS / TypeScript
AWS Lambda
PostgreSQL
Redis
At Double Good, you’ll...* Participate in the overall planning, execution, and success of complex technical projects
Have an active role in crafting technical and product strategy
Hold your own in technical discussions and have strategic influence
Work closely with a small talented team of engineers, both remote and on-site, focused on building and managing core front-end and backend services
Be a key hands-on contributor to implementation of new products and features across the entire stack
Encourage innovation and foster an environment of continuous improvement
Ideal Candidate will have...* Background in computer science, engineering, or another related field
4+ years of professional experience in development of web/mobile based software
2+ years of hands on experience with modern JS libraries and frameworks such as React and React Native
Experience using RESTful APIs and asynchronous JS
Experience in functional programming (eg., Clojure, Scala, Scheme, Python, Haskell, or equivalent)
A background in startups is a big plus
Benefits & Perks * Working directly with the founding team building the future of the company together
Excellent Health, Dental, and Vision insurance
401k Match
Regular outings, fun environment, co-working space in downtown Chicago
Opportunity to grow exponentially as an engineer, leader, and a person
Opportunity to make a real impact on millions of parents and kids
Equity in a hyper-growth startup
We’ve been featured on the Today Show, BuiltInChicago and Forbes, among other publications: * https://www.today.com/video/how-1-man-s-popcorn-business-is-making-snacks-that-give-back-1435190851971?fbclid=IwAR3Is1yrRdxOkWLJ9qgYr6vgVH4-fUbQf5WdQp8SEqyoBgVTsIdM0K8lV8M
https://www.builtinchicago.org/2018/10/02/double-good-popcorn-e-commerce
https://www.forbes.com/sites/meimeifox/2018/10/05/popcorn-with-a-purpose-double-goods-mission-to-help-kids/#20073f784e89"
Senior Software Developer,"Chicago, IL","Carlson Wagonlit Travel
3.1","As a Senior Software Developer, you will play a critical role in building the CWT Hotel Platform for the Hotel Product and Technology group. This position requires an individual with an urge to solve problems, deep experience in software development, Agile, and DevOps processes and a drive to experiment with new technologies. The senior software developer will work participate in all aspects of the software development lifecycle and work to improve systems and processes within a growing team.

-Participate in and lead architecture reviews and technology standards definition
-Lead efforts to find, implement and support new technologies, frameworks, and standards
-Implement DevOps tools and frameworks for an agile development environment
-Experiment with, implement and propose new processes and technologies
-Develop back-end systems designed for scale
-Analyze business software requirements
-Develop back-end software and tests
-Provide Tier 3 production support
-Participate in and develop an agile software development process
-B.S preferred, in Computer Science of related discipline
-5 years of experience in a full-time development role. Previous experience as developer.
-Software Engineering knowledge
-Agile experience
-Preferred candidate is passionate about travel and the Hospitality industry
-Java, Node.js platforms
-Database technologies, e.g. NoSQL, document store, and relational
-Messaging technologies, e.g. Kafka, Redis, RabbitMQ
-Linux/Unix
-AWS / Rackspace / Hosted server technologies
-Docker"
FamilySearch Software Dev Engineer 1,"Lehi, UT","The Church of Jesus Christ of Latter-day Saints
4.1","Purposes

The Software Development Engineer 1 at FamilySearch is responsible for developing and maintaining software source code to support a solution under the close supervision of an assigned technical lead. As a member of a development team, specific work direction will be given (most often from more senior software developers) and the incumbent will be expected to solve less-complex technical issues and complete programming tasks.

This individual works with divine guidance to provide or support technology that furthers the mission of the Church and reflects the eternal impact of the gospel.

We create inspiring experiences that bring joy to all people as they discover, gather, and connect their family - past, present, and future.

Our Quality Standards: Inspiration, Trust, Kindness, Effectiveness, Simplicity

All workers at FamilySearch learn to find their ancestors and help others do the same.

Responsibilities

Participate in the analysis of functional requirements

Participate in the mapping of functional requirements to technical designs

Assist in providing estimates for development tasks

Develop source code and unit tests according to technical designs

Participate in code reviews

Contribute to technical documentation

Participate in the Problem Management process and fix defects

Comply with policies, standards, and regulatory requirements and ensure all others are doing the same

Qualifications

Education:

Bachelor's degree in related field or equivalent experience

Work Experience:

1+ years of relevant experience and significant internship. Ideally the experience is with the specific solution being supported

Demonstrated Skills & Abilities:

Basic understanding of computer systems; knowledge or experience in the tools, methodologies, and technologies to be used is a plus

The candidate should be capable of clear and accurate written communications, with attention to details, and following direction

Skills in engineering/programming, analytical/diagnostic/troubleshooting, web technology, and programming methodology

Sufficient knowledge of applicable software, computer languages, and code to perform the responsibilities of the role

This job operates in a professional office environment

To successfully perform the essential functions of the job there may be physical requirements which need to be met such as sitting for long periods of time and using computer monitors/equipment

Worthiness Qualification

Must be a member of The Church of Jesus Christ of Latter-day Saints and currently temple worthy.

Posting Notice/More Info.

Please Note: All positions are subject to close without notice.

Find out more about the many benefits of Church Employment at http://careers.churchofjesuschrist.org.

]]>"
Software Engineer,"Buffalo, NY","EWI
4.5","Buffalo Manufacturing Works is adivisionof EWI launched in 2014. EWI is the leading engineering andtechnology organization in North America dedicated to developing, testing, and implementing advanced manufacturing technologies for industry. At Buffalo Manufacturing Works, we spend every day dedicated to the goal of creating economic impact through manufacturinginnovation. Our team is proud to work for a company with an outstanding mission. In Buffalo, our goals are to:
Extend EWI’s impact to the WesternNew York area
Develop new cutting-edge manufacturing processes,including metal additive manufacturing
Develop new ways to help manufacturing companies, such as manufacturing strategic planning services
Our work is made possible by the State of New York through the Buffalo Billion Investment Development Fund. State funding totals $80 million covering capital equipment, start-up operations funding, and the build out of a 50,000 square-foot facility. Since inception, we have created 653 jobs and $116 million dollars of impact as of January 2019 and our work is just beginning. We are aggressively scaling theback boneof our organization: our technical teams and our technical offerings. We are looking for smart, passionate, entrepreneurial, inventive and driven people to help us achieve this goal. To learn more about what we do, growth plans for our Buffalo location, making Buffalo your home, or the team, please visit https://www.buffalomanufacturingworks.com.

As a Software Engineer at Buffalo Manufacturing Works, you will specialize in leading the development of software for a variety of metrology, inspection, and additive manufacturing applications such as:
Automated defect recognition in additively manufactured components
State-of-the-art computed tomography reconstruction algorithms
Using machine learning to optimize additive manufacturing process parameters
As a software development leader, this person will be architecting and developing a modular and extensible platform that can be used in many applications as well as defining SW-life cycle processes that decrease time-to-market, decrease cost, and maximize quality.

Technical and leadership skills will be applied across the software development life-cycle from understanding marketing requirements, defining product requirements, product definition, architecture & design, test and support. We are looking for energetic, self-starters who are interested in developing and applying new technologies that deliver value to manufacturers. Let us hear how you would shape the future of manufacturing.

RESPONSIBILITIES:
Contributes to and assumes technical leadership of software development for individual projects.
Develops proposals and executes projects within project scope and budget.
Recommends coding standards and best practices
Develops and implements software life-cycle processes
Collaborates with the Engineering Manager to leverage cross-departmental and cross-business unit teams or engineers for development of new applications, testing, or other related project initiatives.
KNOWLEDGE/SKILLS/ABILITIES:
Programming experience in Python is required. Additional experience with CUDA, C++, Java, C#, or C is a plus
Ability to learn and assimilate knowledge of complex software and systems
Excellent customer facing skill set with ability to work with potential clients to develop technical work scopes for incorporation into project proposals
Exercises initiative and creativity to complete projects within the project scope
Good interpersonal skills and proven ability to work in a highly team-oriented environment
Proven ability to function in a fast-paced, project-based, environment
A demonstrated passion for learning new technologies
Exhibits proficient written and verbal communication with customers both internal and external
Willingness to travel periodically (10-15%) to customers and conferences
EDUCATION:
B.S. in Computer Science, Software Engineering or other relevant engineering discipline
Graduate degree in relevant area of study is preferable
EXPERIENCE:
Five (5) or more years demonstrated software development experience required
Development experience from concept, build, test, debug, redesign and delivery required
Experience in developing software requirements, architecting and implementing software, version control, debugging, writing design documentation, participating in design and code reviews required
Understanding of machine learning models and data analysis strongly preferred
Industry experience with machine learning projects strongly preferred
Experience with image processing projects strongly preferred
Development experience on Unix/Linux platform preferred
Previous exposure to SCRUM methodology preferred
EOE/M/F/Disability/Protected Veteran Status

Accommodations

Individuals who need reasonable accommodations under the ADA in order to participate in the search and/or application process should contact Human Resources at (614) 688-5000."
